col0,col1,col2,col3,col4,col5,col6,col7
SU0001,0,4,4.0,3,Grp101,7.0,4.99
SU0002,0,4,2.0,3,Grp101,7.0,4.99
SU0003,0,4,3.0,3,Grp101,7.0,4.99
SU0004,0,4,5.0,3,Grp101,7.0,4.99
SU0005,0,4,4.0,3,Grp101,7.0,4.99
SU0006,0,4,3.0,3,Grp101,7.0,4.99
SU0007,0,4,1.0,3,Grp101,7.0,4.99
SU0008,0,4,2.0,3,Grp101,7.0,4.99
SU0009,0,4,2.0,3,Grp102,7.0,4.99
SU0010,0,4,1.0,3,Grp102,7.0,4.99
SU0011,0,4,0.5,3,Grp102,7.0,4.99
SU0012,0,4,0.75,3,Grp102,7.0,4.99
SU0013,0,4,2.5,3,Grp102,7.0,4.99
SU0014,0,4,3.0,3,Grp102,7.0,5.99
SU0015,0,4,7.0,3,Grp102,7.0,5.99
SU0016,0,4,2.0,3,Grp103,7.0,5.99
SU0017,0,4,3.0,3,Grp103,7.0,5.99
SU0018,0,4,1.0,3,Grp103,7.0,5.99
SU0019,0,4,3.5,3,Grp103,7.0,5.99
SU0020,0,4,2.0,3,Grp103,7.0,5.99
SU0021,0,4,3.4,3,Grp103,7.0,5.99
SU0022,0,4,2.75,3,Grp103,7.0,5.99
SU0023,0,4,3.0,3,Grp103,7.0,5.99
SU0024,0,4,4.0,3,Grp103,7.0,5.99
SU0025,0,4,4.0,3,Grp104,7.0,5.99
SU0026,0,5,4.0,3,Grp104,6.0,5.99
SU0027,0,5,2.0,3,Grp104,6.0,5.99
SU0028,0,5,2.0,3,Grp104,6.0,5.99
SU0029,0,5,1.3,3,Grp104,6.0,5.99
SU0030,0,5,0.2,3,Grp104,6.0,5.99
SU0031,0,5,1.3,3,Grp104,6.0,5.99
SU0032,0,5,1.0,3,Grp104,6.0,5.99
SU0033,0,5,3.0,3,Grp105,6.0,3.99
SU0034,0,5,2.65,3,Grp105,6.0,3.99
SU0035,0,5,4.34,3,Grp105,6.0,3.99
SU0036,0,5,2.3,3,Grp105,6.0,3.99
SU0037,0,5,2.0,3,Grp105,6.0,3.99
SU0038,0,5,1.0,3,Grp105,6.0,3.99
SU0039,0,5,0.1,3,Grp105,6.0,3.99
SU0040,0,5,0.23,3,Grp105,6.0,3.99
SU0041,0,5,0.5,3,Grp105,6.0,3.99
SU0042,0,5,0.4,3,Grp105,6.0,3.99
SU0043,0,5,3.0,3,Grp106,6.0,3.99
SU0044,0,5,4.0,3,Grp106,6.0,3.99
SU0045,0,5,6.0,3,Grp106,6.0,3.99
SU0046,0,5,10.0,3,Grp106,6.0,3.99
SU0047,0,5,2.0,3,Grp106,6.0,3.99
SU0048,0,5,3.0,3,Grp106,6.0,3.99
SU0049,0,5,5.0,3,Grp106,6.0,3.99
SU0050,0,5,6.0,3,Grp106,6.0,3.99
SU0051,0,3,3.2,3,Grp106,6.0,6.99
SU0052,0,3,3.1,3,Grp107,6.0,6.99
SU0053,0,3,2.0,3,Grp107,6.0,6.99
SU0054,0,3,3.0,3,Grp107,6.0,6.99
SU0055,0,3,3.0,3,Grp107,6.0,6.99
SU0056,0,3,3.0,3,Grp107,8.0,6.99
SU0057,0,3,5.0,3,Grp107,8.0,6.99
SU0058,0,3,5.0,3,Grp107,8.0,6.99
SU0059,0,3,5.0,3,Grp107,8.0,6.99
SU0060,0,3,5.0,3,Grp107,8.0,6.99
SU0061,0,3,5.0,3,Grp108,8.0,6.99
SU0062,0,3,7.0,3,Grp108,8.0,6.99
SU0063,0,3,7.0,3,Grp108,8.0,6.99
SU0064,0,3,7.0,3,Grp108,8.0,6.99
SU0065,0,3,7.0,3,Grp108,8.0,6.99
SU0066,0,3,7.0,3,Grp108,8.0,6.99
SU0067,0,3,5.4,3,Grp108,8.0,6.99
