col0,col1,col2,col3,col4,col5,col6
1,16,80,3,2006-03-13 23:04:18,2006-03-13 23:04:18,
2,16,50,22,2014-08-27 02:20:42,2014-08-27 02:20:42,
3,3,86,20,2020-01-15 06:42:09,2020-01-15 06:42:09,
4,22,68,18,2001-08-02 11:44:13,2001-08-02 11:44:13,
5,20,19,25,2001-04-08 00:53:17,2001-04-08 00:53:17,
6,18,96,28,2017-09-19 19:59:52,2017-09-19 19:59:52,
7,25,64,8,2016-04-29 07:42:08,2016-04-29 07:42:08,
8,28,40,2,2010-12-21 16:35:40,2010-12-21 16:35:40,
9,8,96,11,2007-07-04 21:13:37,2007-07-04 21:13:37,
10,2,76,25,2009-07-11 21:08:39,2009-07-11 21:08:39,
11,11,99,28,2004-06-29 17:39:19,2004-06-29 17:39:19,
12,25,45,5,2002-04-10 22:06:44,2002-04-10 22:06:44,
13,28,38,3,2001-08-31 04:25:25,2001-08-31 04:25:25,
14,5,4,4,2002-01-30 17:02:48,2002-01-30 17:02:48,
15,3,98,30,2015-05-23 22:59:18,2015-05-23 22:59:18,
16,4,71,20,2008-12-06 02:37:57,2008-12-06 02:37:57,
17,30,62,16,2014-12-15 06:59:27,2014-12-15 06:59:27,
18,10,43,12,2009-12-27 04:27:34,2009-12-27 04:27:34,
19,23,82,19,2007-03-05 07:39:19,2007-03-05 07:39:19,
20,22,2,20,2005-09-18 11:41:38,2005-09-18 11:41:38,
21,7,93,29,2013-03-12 01:52:43,2013-03-12 01:52:43,
22,2,26,1,2009-04-17 22:04:02,2009-04-17 22:04:02,
23,18,39,22,2016-03-11 03:07:36,2016-03-11 03:07:36,
24,20,55,12,2009-05-05 02:46:55,2009-05-05 02:46:55,
25,16,78,39,2018-04-01 08:09:04,2018-04-01 08:09:04,
26,12,2,82,2007-08-20 08:52:26,2007-08-20 08:52:26,
27,19,55,2,2003-09-21 03:17:09,2003-09-21 03:17:09,
28,20,30,93,2007-02-21 08:24:09,2007-02-21 08:24:09,
29,29,8,26,2019-10-24 04:43:43,2019-10-24 04:43:43,
30,1,41,39,2020-05-30 21:36:56,2020-05-30 21:36:56,
31,22,92,55,2012-12-11 09:33:14,2012-12-11 09:33:14,
32,12,18,78,2007-12-15 17:14:06,2007-12-15 17:14:06,
33,20,51,2,2012-08-14 23:34:26,2012-08-14 23:34:26,
34,7,50,55,2009-02-18 06:56:29,2009-02-18 06:56:29,
35,26,84,30,2003-03-16 14:50:00,2003-03-16 14:50:00,
36,9,77,8,2016-03-31 17:34:56,2016-03-31 17:34:56,
37,4,71,41,2002-06-07 22:22:23,2002-06-07 22:22:23,
38,7,80,92,2016-09-27 08:56:08,2016-09-27 08:56:08,
39,25,24,18,2017-10-26 14:43:28,2017-10-26 14:43:28,
40,27,87,21,2011-09-25 22:41:52,2011-09-25 22:41:52,
41,14,63,73,2010-12-20 21:39:49,2010-12-20 21:39:49,
42,16,98,25,2003-12-14 23:39:47,2003-12-14 23:39:47,
43,8,6,28,2019-05-09 18:48:50,2019-05-09 18:48:50,
44,24,83,8,2008-05-17 15:18:45,2008-05-17 15:18:45,
45,23,77,2,2015-01-30 11:22:42,2015-01-30 11:22:42,
46,17,35,99,2004-12-02 22:31:22,2004-12-02 22:31:22,
47,25,87,45,2019-09-08 21:12:33,2019-09-08 21:12:33,
48,28,41,38,2004-03-04 21:26:25,2004-03-04 21:26:25,
49,1,46,4,2014-01-31 18:25:45,2014-01-31 18:25:45,
50,28,64,7,2014-03-28 08:05:20,2014-03-28 08:05:20,
