col0,col1,col2,col3,col4,col5,col6,col7,col8
1,1.0,1.0,72.0,68.0,75.0,69.2,68.0,4.0
2,2.0,0.0,56.0,68.0,41.7,69.2,48.0,-12.0
3,3.0,1.0,68.0,48.0,75.0,61.5,36.0,20.0
4,4.0,1.0,80.0,80.0,83.3,76.9,76.0,0.0
5,5.0,1.0,76.0,72.0,83.3,69.2,68.0,4.0
6,6.0,1.0,76.0,60.0,75.0,76.9,60.0,16.0
7,7.0,0.0,60.0,60.0,66.7,53.8,36.0,0.0
8,8.0,0.0,68.0,68.0,75.0,61.5,64.0,0.0
9,9.0,0.0,52.0,48.0,33.3,69.2,36.0,4.0
10,10.0,1.0,64.0,72.0,75.0,53.8,64.0,-8.0
11,11.0,0.0,64.0,72.0,50.0,76.9,44.0,-8.0
12,12.0,1.0,64.0,72.0,66.7,61.5,64.0,-8.0
13,13.0,0.0,64.0,56.0,75.0,53.8,44.0,8.0
14,14.0,0.0,68.0,76.0,83.3,53.8,60.0,-8.0
15,15.0,1.0,60.0,72.0,66.7,53.8,60.0,-12.0
16,16.0,0.0,44.0,60.0,33.3,53.8,36.0,-16.0
17,17.0,0.0,48.0,48.0,16.7,76.9,24.0,0.0
18,18.0,1.0,56.0,68.0,50.0,61.5,48.0,-12.0
19,19.0,0.0,52.0,80.0,50.0,53.8,48.0,-28.0
20,20.0,1.0,76.0,76.0,91.7,61.5,68.0,0.0
21,21.0,1.0,76.0,72.0,91.7,61.5,68.0,4.0
22,22.0,1.0,72.0,64.0,91.7,53.8,56.0,8.0
23,23.0,1.0,60.0,72.0,75.0,46.2,56.0,-12.0
24,24.0,0.0,64.0,64.0,75.0,53.8,52.0,0.0
25,25.0,1.0,68.0,52.0,83.3,53.8,44.0,16.0
26,26.0,1.0,52.0,48.0,58.3,46.2,28.0,4.0
27,27.0,1.0,72.0,76.0,58.3,84.6,72.0,-4.0
28,28.0,0.0,68.0,60.0,91.7,46.2,52.0,8.0
29,29.0,1.0,84.0,72.0,91.7,76.9,72.0,12.0
30,30.0,0.0,64.0,60.0,58.3,69.2,52.0,4.0
31,31.0,0.0,48.0,44.0,33.3,61.5,40.0,4.0
32,32.0,1.0,64.0,72.0,91.7,38.5,56.0,-8.0
33,33.0,1.0,52.0,72.0,66.7,38.5,44.0,-20.0
34,34.0,0.0,60.0,76.0,66.7,53.8,60.0,-16.0
35,35.0,1.0,68.0,80.0,66.7,69.2,68.0,-12.0
36,36.0,1.0,76.0,68.0,75.0,76.9,60.0,8.0
37,37.0,0.0,64.0,60.0,50.0,76.9,44.0,4.0
38,38.0,1.0,64.0,80.0,58.3,69.2,64.0,-16.0
39,39.0,1.0,60.0,64.0,58.3,61.5,52.0,-4.0
40,40.0,1.0,76.0,76.0,83.3,69.2,72.0,0.0
41,41.0,1.0,72.0,60.0,91.7,53.8,56.0,12.0
42,42.0,0.0,68.0,72.0,66.7,69.2,60.0,-4.0
43,43.0,1.0,60.0,64.0,66.7,53.8,56.0,-4.0
44,44.0,0.0,64.0,64.0,58.3,69.2,52.0,0.0
45,45.0,0.0,48.0,52.0,25.0,69.2,48.0,-4.0
46,46.0,1.0,52.0,64.0,58.3,46.2,40.0,-12.0
47,47.0,0.0,72.0,68.0,66.7,76.9,56.0,4.0
48,48.0,1.0,64.0,80.0,75.0,53.8,64.0,-16.0
49,49.0,1.0,76.0,76.0,66.7,84.6,72.0,0.0
50,50.0,1.0,60.0,68.0,66.7,53.8,56.0,-8.0
51,51.0,1.0,68.0,60.0,66.7,69.2,52.0,8.0
52,52.0,1.0,52.0,68.0,58.3,46.2,40.0,-16.0
53,53.0,0.0,52.0,56.0,25.0,76.9,48.0,-4.0
54,54.0,1.0,56.0,72.0,58.3,53.8,56.0,-16.0
55,55.0,1.0,56.0,68.0,50.0,61.5,40.0,-12.0
56,56.0,1.0,76.0,76.0,75.0,76.9,72.0,0.0
57,57.0,0.0,52.0,72.0,41.7,61.5,48.0,-20.0
58,58.0,1.0,68.0,68.0,66.7,69.2,60.0,0.0
59,59.0,0.0,60.0,68.0,58.3,61.5,44.0,-8.0
60,60.0,0.0,64.0,68.0,58.3,69.2,56.0,-4.0
61,61.0,1.0,76.0,64.0,75.0,76.9,56.0,12.0
62,62.0,1.0,64.0,56.0,66.7,61.5,44.0,8.0
63,63.0,1.0,76.0,76.0,75.0,76.9,68.0,0.0
64,64.0,1.0,52.0,76.0,50.0,53.8,48.0,-24.0
65,65.0,1.0,64.0,72.0,75.0,53.8,60.0,-8.0
66,66.0,0.0,52.0,48.0,58.3,46.2,36.0,4.0
67,67.0,0.0,72.0,56.0,66.7,76.9,40.0,16.0
68,68.0,0.0,44.0,48.0,58.3,30.8,32.0,-4.0
69,69.0,0.0,52.0,60.0,66.7,38.5,44.0,-8.0
70,70.0,0.0,56.0,76.0,58.3,53.8,56.0,-20.0
71,71.0,1.0,64.0,76.0,66.7,61.5,60.0,-12.0
72,72.0,0.0,52.0,92.0,50.0,53.8,52.0,-40.0
73,73.0,1.0,56.0,68.0,66.7,46.2,44.0,-12.0
74,74.0,1.0,76.0,56.0,100.0,53.8,48.0,20.0
75,75.0,1.0,60.0,72.0,66.7,53.8,60.0,-12.0
76,76.0,1.0,72.0,64.0,66.7,76.9,56.0,8.0
77,77.0,0.0,56.0,48.0,41.7,69.2,40.0,8.0
78,78.0,1.0,76.0,68.0,83.3,69.2,64.0,8.0
79,79.0,0.0,56.0,64.0,58.3,53.8,40.0,-8.0
80,80.0,0.0,52.0,56.0,41.7,61.5,36.0,-4.0
81,81.0,0.0,72.0,64.0,41.7,100.0,52.0,8.0
82,82.0,0.0,36.0,52.0,33.3,38.5,16.0,-16.0
83,83.0,0.0,68.0,64.0,58.3,76.9,60.0,4.0
84,84.0,1.0,72.0,72.0,75.0,69.2,64.0,0.0
85,85.0,0.0,64.0,52.0,58.3,69.2,36.0,12.0
86,86.0,1.0,68.0,68.0,75.0,61.5,56.0,0.0
87,87.0,1.0,60.0,60.0,58.3,61.5,40.0,0.0
88,88.0,1.0,64.0,68.0,66.7,61.5,52.0,-4.0
89,89.0,1.0,68.0,72.0,66.7,69.2,60.0,-4.0
90,90.0,0.0,64.0,52.0,58.3,69.2,40.0,12.0
91,91.0,1.0,64.0,68.0,75.0,53.8,48.0,-4.0
92,92.0,0.0,56.0,48.0,41.7,69.2,32.0,8.0
93,93.0,0.0,48.0,56.0,58.3,38.5,32.0,-8.0
94,94.0,1.0,68.0,64.0,75.0,61.5,52.0,4.0
95,95.0,0.0,56.0,92.0,50.0,61.5,56.0,-36.0
96,96.0,0.0,56.0,48.0,58.3,53.8,36.0,8.0
97,97.0,0.0,60.0,76.0,58.3,61.5,56.0,-16.0
98,98.0,0.0,68.0,64.0,75.0,61.5,48.0,4.0
99,99.0,0.0,72.0,64.0,66.7,76.9,52.0,8.0
100,100.0,1.0,76.0,72.0,75.0,76.9,72.0,4.0
101,101.0,0.0,52.0,68.0,33.3,69.2,40.0,-16.0
102,102.0,1.0,52.0,56.0,33.3,69.2,44.0,-4.0
103,103.0,1.0,56.0,68.0,41.7,69.2,48.0,-12.0
104,104.0,1.0,52.0,64.0,66.7,38.5,44.0,-12.0
105,105.0,0.0,68.0,84.0,58.3,76.9,64.0,-16.0
106,106.0,1.0,68.0,64.0,66.7,69.2,56.0,4.0
