col0,col1,col2,col3,col4
Norma Fisher,"Unit 7296 Box 6875
DPO AA 65859"," ""los angeles"""," ""steakhouses""", '0'
Jorge Sullivan,"930 Thornton Summit
Lisaton, FL 34171"," ""studio city"""," ""delis""", '1'
Elizabeth Woods,"9471 Zachary Canyon
East Davidport, WV 59298"," ""bel air"""," ""californian""", '2'
Susan Wagner,"75868 Audrey Springs
Lake Ronaldborough, ND 78962"," ""sherman oaks"""," ""french bistro""", '3'
Peter Montgomery,"9930 Joy Hollow Suite 517
Sherriport, MT 50853"," ""los angeles"""," ""californian""", '4'
Theodore Mcgrath,"23450 Timothy Divide
Wuland, UT 20341"," ""santa monica"""," ""pacific new wave""", '5'
Stephanie Collins,"0976 Williams Mountains Apt. 009
Lake Mario, OH 85565"," ""los angeles"""," ""californian""", '6'
Stephanie Sutton,"1097 Santos Springs Suite 264
New Michelleborough, WY 51884"," ""w. hollywood"""," ""french (new)""", '7'
Brian Hamilton,"5100 Scott Burg
East Clayton, SC 66353"," ""malibu"""," ""californian""", '8'
Susan Levy,"412 Snow Manors Apt. 161
South Kimtown, NV 57004"," ""beverly hills"""," ""american (traditional)""", '9'
Sean Green,"5415 David Square
West Michaeltown, IN 48447"," ""los feliz"""," ""japanese""", '10'
Kimberly Smith,"03104 Norris Rapids
Port Donald, DE 62982"," ""w. hollywood"""," ""french (classic)""", '11'
Jennifer Summers,"03557 Phillips Wells Suite 291
New Beverlyburgh, FL 16915"," ""los angeles"""," ""french bistro""", '12'
April Snyder,"332 Watson Shore Apt. 290
Millerland, MT 39742"," ""los angeles"""," ""italian""", '13'
Dana Nguyen,"645 John Roads
Danahaven, MS 54060"," ""beverly hills"""," ""seafood""", '14'
Cheryl Bradley,"3547 Stephanie Underpass Apt. 418
Port Jacqueline, HI 55774"," ""w. hollywood"""," ""steakhouses""", '15'
Walter Pratt,"5825 Welch Corners
Fischerport, UT 59363"," ""los angeles"""," ""californian""", '16'
Bobby Flores,"41489 Roger Terrace
Davisfort, IN 71770"," ""chinatown"""," ""cafeterias""", '17'
Tasha Rodriguez,"014 Aaron Locks Suite 714
Justinborough, CO 05147"," ""studio city"""," ""french bistro""", '18'
Michelle Kelley,"8518 Pamela Track Apt. 164
Aprilshire, SC 28062"," ""los angeles"""," ""nuova cucina italian""", '19'
Kimberly Maynard,"864 Ramos Port Apt. 211
Moralesmouth, OH 88090"," ""w. hollywood"""," ""californian""", '20'
Laurie Wallace,"637 Neal Island Suite 074
Lake Tyler, RI 28775"," ""santa monica"""," ""italian""", '21'
Janice Johnston,"0811 Smith Canyon Apt. 904
Jessicabury, WV 75585"," ""pasadena"""," ""chinese""", '22'
Collin Lopez,"7562 Fisher Spur
Hernandezberg, MD 17438"," ""new york city"""," ""american (new)""", '23'
Mary Alvarez,"5667 Blair Underpass
South Shelby, VT 07027"," ""new york city"""," ""scandinavian""", '24'
Peter Mcdowell,"PSC 0312, Box 5023
APO AP 39498"," ""new york city"""," ""american (new)""", '25'
Sarah Villanueva,"6708 Carpenter Overpass Suite 735
Bobbyton, MI 01008"," ""new york city"""," ""coffeehouses""", '26'
Kimberly Myers,"16396 Shawn Junction
New Nicolemouth, ND 60236"," ""new york city"""," ""french (classic)""", '27'
Desiree Cain,"PSC 4080, Box 3513
APO AP 45818"," ""new york city"""," ""italian""", '28'
Stephanie Lawrence,"4486 Olson Well
North Kevin, CA 01707"," ""new york city"""," ""delis""", '29'
Lauren Hayes,"67771 Christopher Courts Apt. 637
Port Ronaldfurt, HI 33233"," ""new york city"""," ""french (new)""", '30'
Whitney Stark,"5561 Bishop Turnpike
Lake Kenneth, NY 79756"," ""new york city"""," ""french (new)""", '31'
Angela Salazar,"3019 Gerald Mall Apt. 340
Trevinoville, SD 36216"," ""new york city"""," ""indian""", '32'
Mr. Ryan Sanchez,"84331 Leonard Fort Suite 749
East Lisa, NY 43477"," ""new york city"""," ""italian""", '33'
Autumn Robinson,"62281 Kathy Tunnel
Hudsonborough, VA 17819"," ""new york city"""," ""american (new)""", '34'
Faith Cabrera,"9927 Christina Burg Suite 774
East Angelaburgh, NM 97149"," ""new york city"""," ""american (new)""", '35'
Charles Wolfe,"142 Warner View Suite 460
North Leslie, IA 45480"," ""new york city"""," ""american (new)""", '36'
Kenneth Kent,"5240 Berry Centers
West Andrew, AR 03720"," ""new york city"""," ""caribbean""", '37'
Melanie Johnson,"51056 Patricia Forge
Grahamstad, HI 85576"," ""new york city"""," ""french bistro""", '38'
Lisa Johnston,"0648 Malone Port Apt. 662
New Devonhaven, VA 92199"," ""new york city"""," ""french (classic)""", '39'
Jacob Hooper,"23028 Jennifer Meadow Apt. 972
West Matthewfurt, SC 05261"," ""new york city"""," ""french (classic)""", '40'
Alex Woodward,"2738 Martin Terrace Suite 547
Smithhaven, LA 72649"," ""new york city"""," ""seafood""", '41'
Caleb Clark,"984 Stephen Stravenue
South Michaelton, KY 97488"," ""new york city"""," ""french (classic)""", '42'
Taylor Johnson,"Unit 4943 Box 8856
DPO AA 27891"," ""new york city"""," ""asian""", '43'
Brian Green,"98522 Mathis Viaduct Apt. 909
West Michael, LA 42837"," ""new york city"""," ""french (classic)""", '44'
Matthew Bell,"620 Ashley Mills Apt. 507
Julieborough, OH 56059"," ""new york city"""," ""seafood""", '45'
Jonathan Williams,"212 Shelly Roads
Fischerview, LA 02288"," ""new york city"""," ""american (new)""", '46'
William Gonzalez,"8885 Lee Tunnel Suite 208
Port Donna, OK 50851"," ""new york city"""," ""southwestern""", '47'
Nicholas Massey,"693 Michael Estate
Lake Michael, NM 03009"," ""new york city"""," ""mexican""", '48'
Caroline Chambers,"342 Miller Mission
Lake Jennifer, NY 92905"," ""new york city"""," ""french bistro""", '49'
Amy Lowe,"71664 Kim Throughway
Chelsealand, AK 65056"," ""new york city"""," ""seafood""", '50'
Gloria King,"66660 Gomez Port Apt. 945
South Thomashaven, AZ 11181"," ""new york city"""," ""american (new)""", '51'
Jessica Thompson,"0131 Williams Ville Apt. 562
Richardberg, FL 53480"," ""new york city"""," ""russian""", '52'
Jason Carroll,"22708 Madison Spurs
Herringstad, OR 11353"," ""new york city"""," ""mediterranean""", '53'
Emily Howard,"3454 Holmes Motorway
Port Rachel, FL 05560"," ""new york city"""," ""seafood""", '54'
Danielle Castro,"805 James Turnpike
Carrmouth, GA 93500"," ""new york city"""," ""american (new)""", '55'
Patrick Rogers,"8081 Smith Trail
North Ronaldstad, NV 44515"," ""brooklyn"""," ""american (new)""", '56'
Douglas Allen,"125 Ian Crossroad Apt. 593
South Deannaport, MS 07347"," ""new york city"""," ""italian""", '57'
Heather Roberts,"1607 Munoz River
Emilyshire, NH 54532"," ""new york city"""," ""delis""", '58'
Travis Schultz,"3615 David Keys Apt. 269
West Stephenside, UT 65516"," ""new york city"""," ""japanese""", '59'
Michelle Hughes,"640 Mary Common
Michaelville, AZ 20721"," ""new york city"""," ""chinese""", '60'
Matthew Smith,"PSC 4006, Box 5282
APO AE 23388"," ""new york city"""," ""american (new)""", '61'
