col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12
Idaho,Ada,Ada County Clerk,Elections Office,400 N Benjamin Lane ,Ste 100,Boise,ID,83704.0,(208)287-6860,adacounty.id.gov,"5602 Phillip Squares
East Robertside, WA 19150",(208)287-6939
Idaho,Bear Lake,Bear Lake County Clerk,Elections Office,7 East Center,,Paris,ID,83261.0,(208)945-2212,www.bearlakecounty.info,"513 Chen Route Apt. 660
Haydenmouth, IL 49206",(208)945-2248
Idaho,Benewah,Benewah County Clerk,Elections Office,701 W College Ave,Ste 101,St Maries,ID,83861.0,(208)245-3212,,"21418 Laura Mission Suite 266
East Susan, NC 19187",(208)245-9152
Idaho,Bingham,Bingham County Clerk,Elections Office,501 N Maple,St ,,,,,,"3407 Smith Hills
Port Tiffanyport, PA 20977",
Idaho,Blaine,Blaine County Clerk,Elections Office,206 1st Ave South,,,,,,,"73864 David Skyway Apt. 046
Wallaceview, LA 99489",
Idaho,Bonner,Bonner County Clerk,Elections Office,1500 Hwy 2 ,Ste 124,Sandpoint,ID,83864.0,(208)255-3631,bonnercounty.us,"101 Torres Junctions
New Micheleburgh, MT 38471",(208)263-9178
Idaho,Bonneville,Bonneville County Clerk,Elections Office,825 Shoup Ave,,Idaho Falls,ID,83402.0,(208)529-1363,www.co.bonneville.id.us,"838 Robert Roads
Figueroaview, NV 49234",(208)529-1188
Idaho,Canyon ,Canyon County Clerk,Elections Office,1102 E. Chicago St.,,Caldwell,ID,83605.0,(208)454-7337,www.canyonco.org,"11669 Taylor Skyway
Michaelfort, MT 29076",208) 454-6899
Idaho,Cassia,Cassia County Clerk,Elections Office,1459 Overland Avenue ,Rm ,,,,,,"0742 Williams Road Apt. 057
Onealtown, NC 09211",
Idaho,Elmore,Elmore County Clerk,Elections Office,150 S 4th E ,,,,,,,"605 Darren Alley
Morganport, IN 18940",
Idaho,Franklin,Franklin County Clerk,Elections Office,39 W Oneida,,Preston,ID,83263.0,(208)852-1090,www.franklincountyidaho.org,"16756 Mark Rue Suite 272
Davidburgh, MI 51471",(208)852-1094
Idaho,Fremont,Fremont County Clerk,Elections Office,151 W 1st N ,,,,,,,"3373 Rebecca Bypass Apt. 125
Lake Danielleburgh, RI 39498",
Idaho,Gem,Gem County Clerk,Elections Office,415 E Main ,Room 202,Emmett,ID,83617.0,(208)365-4561,www.co.gem.id.us,"6708 Carpenter Overpass Suite 735
Bobbyton, MI 01008",(208)365-7795
Idaho,Idaho,Idaho County Clerk,Elections Office,320 W Main ,Rm 5,Grangeville,ID,83530.0,(208)983-2751,idahocounty.org,"16396 Shawn Junction
New Nicolemouth, ND 60236",(208)983-1428
Idaho,Jefferson,Jefferson County Clerk,Elections Office,210 Courthouse Way ,Ste 100,Rigby,ID,83442.0,(208)745-7756,www.co.jefferson.id.us,"PSC 4080, Box 3513
APO AP 45818",(208)745-9397
Idaho,Jerome,Jerome County Clerk,Elections Office,300 N Lincoln ,Rm 301,Jerome,ID,83338.0,(208)644-2714,www.jeromecountyid.us,"4486 Olson Well
North Kevin, CA 01707",(208)644-2709
Idaho,Kootenai,Kootenai County Clerk,Elections Office,451 N Government Way,,Coeur d'Alene,ID,83814.0,(208)446-1030,www.kcgov.us,"67771 Christopher Courts Apt. 637
Port Ronaldfurt, HI 33233",(208)446-2184
Idaho,Lemhi,Lemhi County Clerk,Elections Office,206 Courthouse Drive,,Salmon,ID,83467.0,(208)742-1667,lemhicountyidaho.org,"5561 Bishop Turnpike
Lake Kenneth, NY 79756",(208)756-8424
Idaho,Lewis,Lewis County Clerk,Elections Office,510 Oak Street ,Room 1,Nezperce,ID,83543.0,(208)937-2661,lewiscountyid.us,"3019 Gerald Mall Apt. 340
Trevinoville, SD 36216",(208)937-9234
Idaho,Lincoln,Lincoln County Clerk,Elections Office,111 West B Street ,Suite C,Shoshone,ID,83352.0,(208)886-7641,www.lincolncountyid.us,"84331 Leonard Fort Suite 749
East Lisa, NY 43477",(208)886-2798
Idaho,Oneida,Oneida County Clerk,Elections Office,10 Court Street ,,Malad,ID,83252.0,(208)766-4116,oneidacountyid.com,"62281 Kathy Tunnel
Hudsonborough, VA 17819",(208)766-2448
Idaho,Payette,Payette County Clerk,Elections Office,1130 3rd Ave N ,Rm 104,Payette,ID,83661.0,(208)642-6000,www.payettecounty.org,"9927 Christina Burg Suite 774
East Angelaburgh, NM 97149",(208)642-6011
Idaho,Power ,Power County Clerk,Elections Office,543 Bannock Ave,,American Falls,ID,83211.0,(208)226-7611,www.co.power.id.us,"142 Warner View Suite 460
North Leslie, IA 45480",(208)226-7612
Idaho,Shoshone,Shoshone County Clerk,Elections Office,700 Bank Street,,,,,,,"5240 Berry Centers
West Andrew, AR 03720",
Idaho,Teton,Teton County Clerk,Elections Office,150 Courthouse Drive ,,,,,,,"51056 Patricia Forge
Grahamstad, HI 85576",
Idaho,Valley,Valley County Clerk,Elections Office,219 N Main St,,Cascade,ID,83611.0,(208)382-7100,www.co.valley.id.us,"0648 Malone Port Apt. 662
New Devonhaven, VA 92199",(208)382-7107
Idaho,Washington,Washington County Clerk,Elections Office,256 E Court St,,Weiser,ID,83672.0,(208)414-2092,co.washington.id.us,"23028 Jennifer Meadow Apt. 972
West Matthewfurt, SC 05261",(208)414-3925
