col0,col1,col2,col3
Hi,Camryn Watson,2021-05-09T02:05:39Z,0.0
"<a href=""https://www.youtube.com/watch?v=gOa9YOuDF9c&amp;t=2m50s"">2:50</a> ۞―i̳P̳h̳o̳n̳e̳ 1̳2̳ P̳r̳o̳ G̳i̳v̳e̳a̳w̳a̳y̳―۞<br /><br />➡️➡️️ 》》 <a href=""http://youtu.be/49mwt6s95aY"">youtu.be/49mwt6s95aY</a> 《《<br /><br />—————————————————^^—————————————————<br /><br /><br /><br />♠【﹄💖𝐊𝐋𝐈𝐊≔⫸LINK 💖﹃】 ♠みゃあこさん！ฅ( ̳• •̫ • ̳ฅ)ﾆｬﾝ !❤️ 在整個人類歷史上，強者，富人和具有狡猾特質的人捕食部落，氏族，城鎮，城市和鄉村中的弱者，無`&",,,
بغيت اموت وانا اسوي معه التمارين الله ياخذ لياقتي الخايسه,Jeen.,2021-05-05T22:16:02Z,0.0
Thanks🌹👍,riham galal,2021-05-05T19:25:38Z,0.0
Very slow....dissapointed...👎,Harry Gym,2021-05-05T15:21:20Z,0.0
"I thought I would not make it but I actually felt stronger at the end, Thanks Ashley and PS ❤️",TheSupersizzina,2021-05-04T14:45:15Z,0.0
that was so good ashley!,gaelgarseeya,2021-05-04T05:54:04Z,0.0
👍🏻⚘⚘,Savita Goyal,2021-05-04T05:51:55Z,0.0
on a scale of 1 10 with 10 being so much you cant speak what were you after this?,Jeff Sparky,2021-05-04T04:22:44Z,0.0
Thank you!,OpalRavenna,2021-05-03T22:52:30Z,0.0
all i wanted for today is ashley’s energy!!!,Ana García,2021-05-03T21:22:45Z,1.0
Loved this workout!! Definitely challenging 💪🏻😅 thank you from Oklahoma 👍🏻,Lawana Carl,2021-05-03T16:22:15Z,0.0
My first workout with Ashley!  LOVE her!  Such great energy and vibes!  Thanks!,Rocket Ware,2021-05-03T15:06:13Z,2.0
So good! Succinct but packs a serious punch!,esymphonykea93,2021-05-03T12:37:08Z,0.0
👏👏👏👏👏👏,Polli RF,2021-05-03T11:28:28Z,0.0
"Such a great workout, so much sweat, thank you!!!!!",Ana Morla,2021-05-03T11:14:08Z,0.0
"I looooove Ashley’s workouts, her energy is just contagious!! 💪🏻❤️",ＣＡＭＩＬＡ ＨＩＤＡＬＧＯ ＥＳＣＡＬＬＯＮ ＭＡＲＩＡ,2021-05-03T08:26:32Z,3.0
Thank you!! 💪🏼💪🏼,Yahminah Ain,2021-05-03T03:56:24Z,1.0
"Great workout, I&",,,
Dripping🥵💦,NIKKI,2021-05-02T23:45:06Z,7.0
Im totally sweating really like it and there is enough stretch really like it im totally tired after this workout,Bh Aljo,2021-05-02T21:44:12Z,0.0
Kaç kalori harcanıyor acaba,Fezim Mert,2021-05-02T20:12:32Z,0.0
"I think am in love with this channel, I&",,,
How many calories does it burn ??,Poornima 1997,2021-05-02T18:12:41Z,0.0
Do it if you want to know,• KICKBOXER •,2021-05-02T20:07:54Z,1.0
Why she stands up if we already continue on the ground? Annoyed.,Ece Dogan,2021-05-02T17:30:56Z,0.0
Woooooo.... Ashley.. 😍😍.. Gonna do it tomorrow.. ❤❤,Ankita Anmol Rath,2021-05-02T16:59:37Z,0.0
Loved it until the burpes happened!,Mountain Craig,2021-05-02T16:55:46Z,3.0
Yay another great workout I hope they have a modified for these knees honey,J S,2021-05-02T16:09:18Z,1.0
Definitely gonna do this 🥰😁 my goal is 34 pounds down 😊,Brittany Ereaux,2021-05-02T16:04:35Z,4.0
Good luck,• KICKBOXER •,2021-05-02T20:03:41Z,1.0
Too much talk 🗣,Jose Torres,2021-05-02T16:04:05Z,2.0
Saving this workout for tomorrow....😀,Gargi Thakur,2021-05-02T16:04:03Z,11.0
Love her! ❤️ I&,,,
