col0,col1,col2,col3,col4
40,74,1D-1,,"(30.451544408000075, -91.11752720999999)"
41,112,3E-3,,"(30.460654291000026, -91.03384543499999)"
42,113,3E-4,,"(30.451102493000064, -91.03079252199996)"
43,75,1D-2,,"(30.47542580100003, -91.11194976499996)"
44,76,1D-3,,"(30.479784925000047, -91.11780115399995)"
45,92,2D-1,,"(30.431518250000067, -91.18304423499995)"
46,94,2D-3,,"(30.406216546000053, -91.16650417699998)"
47,98,2E-4,,"(30.385869825000043, -91.10338143899997)"
48,93,2D-2,,"(30.429680767000036, -91.16897903899996)"
1,103,3B-2,,"(30.472183141000073, -91.07563532799998)"
2,105,3C-2,,"(30.443679615000065, -91.08390068899996)"
3,68,1A-2,,"(30.472563673000025, -91.18403104699996)"
4,106,3C-3,,"(30.42787969300008, -91.06656172699996)"
7,108,3D-2,,"(30.473032708000062, -91.04461604599999)"
8,109,3D-3,,"(30.462269513000024, -91.03522769299997)"
5,104,3C-1,,"(30.455845724000028, -91.07705153099994)"
6,107,3D-1,,"(30.465734351000037, -91.05813124799994)"
9,110,3E-1,,"(30.456624463000026, -91.07212142699996)"
10,130,4E-2,,"(30.509285628000043, -91.14978980199999)"
11,131,4F-1,,"(30.49308165800005, -91.14426157399998)"
12,132,4F-2,,"(30.502316757000074, -91.12973288699999)"
13,100,3A-2,,"(30.490958508000062, -91.07225415299996)"
14,111,3E-2,,"(30.42765105700005, -91.06478903899995)"
15,67,1A-1,,"(30.463551850000044, -91.19644777899998)"
16,70,1B-2,,"(30.464498302000038, -91.16788479699994)"
17,101,3A-3,,"(30.493741056000033, -91.06469745399994)"
18,83,2A-3,,"(30.450332450000076, -91.15474249999994)"
19,84,2B-1,,"(30.439930596000067, -91.15258148999999)"
20,85,2B-2,,"(30.437079356000027, -91.12888320999997)"
21,87,2B-4,,"(30.43299593000006, -91.11283951199994)"
22,88,2B-5,,"(30.413399645000027, -91.10942982899996)"
23,89,2C-1,,"(30.41924035200003, -91.20046023599997)"
24,95,2E-1,,"(30.406333551000046, -91.11244235899994)"
25,96,2E-2,,"(30.390700202000062, -91.15720667599999)"
26,90,2C-2,,"(30.389833245000034, -91.21992144799998)"
27,97,2E-3,,"(30.397271683000042, -91.10802538799999)"
28,128,4D-1,,"(30.519472877000055, -91.12246684199994)"
29,129,4D-2,,"(30.502420621000056, -91.13127657399997)"
30,77,1E-1,,"(30.481301692000045, -91.15958956599997)"
31,78,1E-2,,"(30.492530446000046, -91.15982235499996)"
32,79,1F-1,,"(30.47833915600006, -91.15794073699999)"
33,80,1F-2,,"(30.493521436000037, -91.12343629199995)"
34,81,2A-1,,"(30.449170279000043, -91.19613559099997)"
35,82,2A-2,,"(30.449983754000073, -91.16593942599997)"
36,69,1B-1,,"(30.450332450000076, -91.15474249999994)"
37,71,1C-1,,"(30.462552645000073, -91.15536776999994)"
38,72,1C-2,,"(30.470185684000057, -91.15550347799996)"
39,73,1C-3,,"(30.470899236000037, -91.13082799799997)"
69,174,2E-5,,"(30.36978897800003, -91.19133403899997)"
49,99,3A-1,,"(30.48625407000003, -91.11776722399998)"
50,102,3B-1,,"(30.471942513000045, -91.08476532699996)"
51,135,2C-3,,"(30.37616410700008, -91.21611449099998)"
52,114,3E-5,,"(30.441068878000067, -91.02464781999998)"
53,115,3F-1,,"(30.43996592800005, -91.00729864299996)"
54,116,3F-2,,"(30.423294743000042, -91.01385227299994)"
55,117,3F-3,,"(30.39380513100008, -91.04032114499995)"
56,118,3G-1,,"(30.437517137000043, -91.11073507899994)"
57,119,3G-2,,"(30.429927288000044, -91.10956841599995)"
58,120,3G-3,,"(30.41632762000006, -91.07384354999994)"
59,121,4A-1,,"(30.550352256000053, -91.20354085999998)"
60,122,4A-2,,"(30.543306224000048, -91.17707907299996)"
61,123,4B-1,,"(30.521268930000076, -91.16145035199997)"
62,3,2B-3,,"(30.42464714700003, -91.12677048099994)"
63,126,4C-1,,"(30.519714501000067, -91.18151228799996)"
64,127,4C-2,,"(30.52174533400006, -91.14532216199996)"
65,124,4B-2,,"(30.54362100000003, -91.17650633999995)"
66,125,4B-3,,"(30.551282341000046, -91.17502493099994)"
67,133,4E-1,,"(30.491077330000053, -91.16590339099997)"
68,154,2F-1,,"(30.39249880500006, -91.09000297999995)"
