col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14
Diss,South Norfolk,,2018/1765,"09471 Erika Curve
North Megan, UT 71358",,,S/DIS/005,,,Norma Fisher,,,,https://ncc.maps.arcgis.com/apps/webappviewer/index.html?id=64110f1c89b340938fdc601e639d063e&extent=125449.0376%2C6866791.3792%2C125902.8824%2C6867033.2308%2C102100
Wymondham,South Norfolk,,2018/1528,"339 Riley Mission Suite 515
South Brendamouth, ID 32356",,,S/SPO/001,,,Jorge Sullivan,,,,https://ncc.maps.arcgis.com/apps/webappviewer/index.html?id=64110f1c89b340938fdc601e639d063e&extent=120218.5576%2C6897672.5142%2C120672.4024%2C6897914.3658%2C102100
Swainsthorpe,South Norfolk,,2017/1177,"35256 Craig Drive Apt. 098
North Davidborough, OK 16189",,,S/SWA/001,,,Elizabeth Woods,,,,https://ncc.maps.arcgis.com/apps/webappviewer/index.html?id=64110f1c89b340938fdc601e639d063e&extent=141595.9226%2C6901510.6792%2C142049.7674%2C6901752.5308%2C102100
Wymondham,South Norfolk,,2017/0182,"09032 Timothy Stream Apt. 086
Port Jordanbury, SD 39961",,,S/WYM/003,,,Susan Wagner,,,,https://ncc.maps.arcgis.com/apps/webappviewer/index.html?id=64110f1c89b340938fdc601e639d063e&extent=123685.6326%2C6903562.8892%2C124139.4774%2C6903804.7408%2C102100
Diss,South Norfolk,Housing,DIS 5,"87091 Gonzalez Knolls
Masseyshire, UT 88665",,Local Plan Allocation,S/DIS/001,,,Peter Montgomery,,,,https://ncc.maps.arcgis.com/apps/webappviewer/index.html?id=64110f1c89b340938fdc601e639d063e&extent=122887.5776%2C6868524.3892%2C123341.4224%2C6868766.2408%2C102100
Harleston,South Norfolk,Housing,HAR 3,"225 Wilson Mills
North Thomas, OK 67164",,Local Plan Allocation,S/HAR/001,,,Theodore Mcgrath,,,,https://ncc.maps.arcgis.com/apps/webappviewer/index.html?id=64110f1c89b340938fdc601e639d063e&extent=145131.7976%2C6872386.9592%2C145585.6424%2C6872628.8108%2C102100
Aslacton,South Norfolk,Housing,ASL 1,"PSC 5642, Box 8071
APO AA 97365",,Local Plan Allocation,S/ASL/001,,,Stephanie Collins,,,,https://ncc.maps.arcgis.com/apps/webappviewer/index.html?id=64110f1c89b340938fdc601e639d063e&extent=131072.1826%2C6886263.6442%2C131526.0274%2C6886505.4958%2C102100
Diss,South Norfolk,Mixed,DIS 6,"37594 Garza Roads Apt. 466
North Brookemouth, IA 29742",,Local Plan Allocation,S/DIS/002,,,Stephanie Sutton,,,,https://ncc.maps.arcgis.com/apps/webappviewer/index.html?id=64110f1c89b340938fdc601e639d063e&extent=122905.2876%2C6867793.5942%2C123359.1324%2C6868035.4458%2C102100
Wymondham,South Norfolk,Mixed,WYM 2,"960 Savage Port Suite 027
West Jacquelinemouth, NM 74085",,Local Plan Allocation,S/WYM/001,,,Brian Hamilton,,,,https://ncc.maps.arcgis.com/apps/webappviewer/index.html?id=64110f1c89b340938fdc601e639d063e&extent=123920.6001%2C6902932.6935%2C124828.2899%2C6903416.3965%2C102100
Diss,South Norfolk,Mixed,DIS 7,"75470 Lopez Roads
Port Jessicatown, TX 55221",,Local Plan Allocation,S/DIS/003,,,Susan Levy,,,,https://ncc.maps.arcgis.com/apps/webappviewer/index.html?id=64110f1c89b340938fdc601e639d063e&extent=122428.1901%2C6867625.1185%2C123335.8799%2C6868108.8215%2C102100
