col0,col1,col2,col3,col4,col5
0GZ8,Barseegiah Clinic,,405,,2018-07-01 14:25:11
0L58,Compound 4 Clinic,,407,,2018-07-01 14:25:11
1CC1,St John Clinic,,404,,2018-07-01 14:25:11
3FZ7,Putu Jarwodee Clinic, Putu Jarwodee,605,32.0,2018-03-14 15:41:40
3K07,Bodoweah Clinic,Jowein,1404,23.0,2017-05-31 16:06:47
41D0,Liberia Agriculture Company Hospital,,405,,2018-07-01 14:25:11
4CB0,Po River Medical Clinic,Yarnee,1406,26.0,2017-05-31 16:06:47
4PB0,Neezuin Clinic,Central C,1401,20.0,2017-05-31 16:06:47
4SB0,Duogee Town,Ploe (Bhai),601,28.0,2017-05-31 16:06:47
4WK0,Sahyah Clinic,Jo River,1403,22.0,2017-05-31 16:06:47
4X40,Kumah  Town Clinic, Kumah  Town ,606,31.0,2018-03-14 15:41:40
6GR6,Edina Clinic,,403,,2018-07-01 14:25:11
8832,Gbediah Clinic,Jo River,1403,22.0,2017-05-31 16:06:47
88L2,Christian Extension Ministry Clinic,,402,,2018-07-01 14:25:11
88Y2,Senyah Community Clinic,,401,,2018-07-01 14:25:11
8GK2,Sue Town Clinic,,406,,2018-07-01 14:25:11
8TQ2,St Peter Claver Catholic HEALTH CENTER,,402,,2018-07-01 14:25:11
92B5,Konobo Health Center,"Konobo, Gilo-Twarbo Districts",604,6.0,2017-05-31 16:06:47
9M25,Zai Town Clinic, Zai Town ,602,30.0,2018-03-14 15:41:40
A8G8,Gbarzon Health Center, Zleh Town,603,29.0,2018-03-14 15:41:40
AEA8,Inland Clinic,Timbo,1405,24.0,2017-05-31 16:06:47
ALJ8,Polar Clinic, Polar Town,603,29.0,2018-03-14 15:41:40
AUZ8,Compound 2 Clinic,,404,,2018-07-01 14:25:11
AX38,Tuzon Clinic,,602,30.0,2018-03-14 15:41:40
BB01,ITI Clinic,Yarnee,1406,26.0,2017-05-31 16:06:47
BYQ1,Kploh Community Clinic,"Central C, formerly known as Zammie",1401,20.0,2017-05-31 16:06:47
BZD1,Owensgrove Clinic,,408,,2018-07-01 14:25:11
C0U4,Boeglay Town Clinic,,405,,2018-07-01 14:25:11
C824,Jacob Larteh Clinic,,403,,2018-07-01 14:25:11
DMM7,Lloydsville Clinic,,403,,2018-07-01 14:25:11
DR27,Boegeezay Clinic,Doedain,1402,21.0,2017-05-31 16:06:47
DSW7,Camphor Mission Clinic,,402,,2018-07-01 14:25:11
DWR7,Dorbor Clinic,Central C (Kploh),1401,20.0,2017-05-31 16:06:47
