col0,col1,col2,col3,col4
KITKIT,57,2018-08-24,5,"['6115000540', '6116001213', '6116002093', '6116002162', '6116002428']"
KITKIT,58,2018-08-24,17,"['5A22000753', '5A27001543', '5A29000379', '5A29001287', '5B13001136', '6111002127', '6112001352', '6114000052', '6116001536', '6116001661', '6116002055', '6116002315', '6116002532', '6116002769', '6118001879', '6118002229', '6118002409']"
KITKIT,59,2018-08-24,8,"['5B12002698', '5B20001230', '5B20002433', '6111000144', '6114000050', '6116002197', '6116002649', '6118003159']"
KITKIT,60,2018-08-24,16,"['5A22001065', '5A27001710', '5A27002130', '5B20001168', '6111002101', '6115001430', '6116001464', '6116001618', '6116002347', '6118002103', '6118002127', '6118002356', '6118002566', '6118002629', '6129001191', '6130000127']"
KITKIT,61,2018-08-24,7,"['5A27001568', '6116001067', '6116001402', '6116001634', '6118002994', '6118003025', '6129001874']"
KITKIT,62,2018-08-24,19,"['5A23001153', '5A27000935', '5A28001988', '5A29000529', '6111000084', '6111000622', '6111001963', '6111002005', '6115000393', '6115001432', '6116000778', '6116000859', '6116001526', '6116001918', '6118001612', '6118002086', '6118002087', '6118002856', '6130000230']"
KITKIT,63,2018-08-24,1,['6116000996']
KITKIT,64,2018-08-24,20,"['5A23002820', '5A27001929', '5B20001527', '6114000973', '6115000374', '6115001977', '6116001128', '6116001406', '6116001605', '6116001749', '6116002340', '6116002695', '6118002074', '6118002272', '6118002925', '6118003349', '6118003554', '6129000629', '6130000011', '6130000207']"
KITKIT,65,2018-08-24,13,"['5A22000952', '5B13000847', '5B20001216', '5B20001394', '6111000150', '6111001511', '6111001675', '6116002282', '6116002289', '6118002108', '6118002356', '6118002635', '6130000123']"
KITKIT,66,2018-08-24,6,"['5A27001267', '5B13001135', '6111001852', '6116001838', '6118002864', '6130000160']"
KITKIT,67,2018-08-24,14,"['5A29000637', '5B13001421', '5B20001441', '6111000905', '6111001665', '6116001220', '6116001296', '6116001365', '6116001747', '6116001775', '6116001855', '6116002743', '6118001954', '6118002559']"
KITKIT,68,2018-08-24,6,"['6111001174', '6115001496', '6116000987', '6116001590', '6116002523', '6118002491']"
