col0,col1,col2,col3,col4,col5,col6
11/03/2012,Cyclo-cross,Men,Pro/Cat,1/2,1-99,
"Place,License",,,,,,
"1,293605,Brent,Gorman,Boise,ID,,Volkswagen",Boise,,,,,
"2,24621,Shawn,Mitchell,Boise,ID,,Volkswagen",Boise,,,,,
"3,281627,Anders,Nystrom,Boise,ID,,BYRDS",(Boise,Young,Rider,Dev,Squad),
"4,280215,Ethan,Reynolds,Boise,ID,,BYRDS",(Boise,Young,Rider,Dev,Squad),
"5,181890,Gabriel,Keck,Boise,ID,,Trailhead",Sports,,,,,
"6,187144,Russell,Thorstrom,Boise,ID,,Intermountain",Cycling,Organization,,,,
"7,291393,Max,Toeldte,Boise,ID,,BYRDS",(Boise,Young,Rider,Dev,Squad),
"8,277745,William,Barta,Boise,ID,,BYRDS",(Boise,Young,Rider,Dev,Squad),
"9,282852,Eric,Zuber,Boise,ID,,Eastside",Cycles-Idaho,,,,,
"10,269827,jeremy,whitman,Boise,ID,,Red",Lantern,Racing-Idaho,,,,
"11,245053,Joseph,Kafka,Boise,ID,,Team",Bobs-Bicycles.com,,,,,
"DNF,11408,Richard,Feldman,Ketchum,ID,,Durance-Colnago",,,,,,
11/03/2012,Cyclo-cross,Men,4,1-99,,
"Place,License",,,,,,
"1,276766,Michael,Hocking,Boise,ID,,BYRDS",(Boise,Young,Rider,Dev,Squad),
"2,266037,Matteo,Jorgenson,Boise,ID,,BYRDS",(Boise,Young,Rider,Dev,Squad),
"3,345250,Bryan,Warnock,Boise,ID,,Eastside",Cycles-Idaho,,,,,
"4,323822,Benedikt,Toeldte,Boise,ID,,BYRDS",(Boise,Young,Rider,Dev,Squad),
"5,278539,Tom,Flynn,Boise,ID,,Joyride",Cycles-ID,,,,,
"6,311461,Andrew,Gendler,Boise,ID,,Eastside",Cycles-Idaho,,,,,
"7,291644,Kevin,Hoffman,Boise,ID,,AeroCat",Cycling,,,,,
"8,117240,Robert,Burke,Boise,ID,,",,,,,,
"9,98525,kris,wilson,Boise,ID,,",,,,,,
"10,297927,Alec,Miller,Nampa,ID,,BYRDS",(Boise,Young,Rider,Dev,Squad),
"11,347032,James,Roloff,Boise,ID,,",,,,,,
"12,329868,Jack,Alessi,Boise,ID,,BYRDS",(Boise,Young,Rider,Dev,Squad),
