col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10
1,300000,f,49,f,0.0,f,0.0,t,0.0,f
17,2000,f,0,t,11317.0,f,,f,,t
19,20000,f,0,t,10979.0,f,,f,,t
26,30,t,0,f,,f,,t,,f
27,60000,f,0,f,,f,,t,,f
29,10000,f,0,f,,f,,t,,f
32,120000,t,0,f,,f,,t,,f
38,15000,t,0,f,,f,,t,,f
45,300000,t,0,f,,f,,f,,f
51,120000,t,0,f,,f,,f,,f
53,180000,t,0,f,,f,,t,,f
56,60000,t,0,f,,f,,f,,f
57,180000,t,0,f,,f,,t,,f
62,180000,f,0,f,,f,,t,,f
66,180000,t,0,f,,f,,t,,f
68,300000,t,0,f,,f,,t,,f
73,120000,t,0,f,,f,,t,,f
84,300000,t,0,f,,f,,t,,f
85,300000,t,0,f,,f,,t,,f
91,180000,t,0,f,,f,,t,,f
97,300000,t,0,f,,f,,t,,f
98,300000,t,0,f,,f,,t,,f
99,600000,t,0,f,,f,,t,,f
100,60000,t,0,f,,f,,t,,f
101,60000,f,0,f,,f,,t,,f
103,280000,t,0,f,,f,,t,,f
104,11111,f,0,f,16348.0,f,,t,9824.0,t
105,600000,t,0,f,,f,,t,,f
108,100000,f,0,f,,f,,t,,f
109,600000,t,0,f,,f,,t,,f
111,600000,t,0,f,,f,,t,,f
112,60000,t,0,f,,f,,f,,f
113,600000,t,0,f,,f,,t,,f
115,3600000,t,0,f,,f,,t,,f
116,3600000,t,0,f,,f,,t,,f
117,3600000,t,0,f,,f,,t,,f
118,3600000,t,0,f,,f,,t,,f
119,600000,t,0,f,,f,,t,,f
120,3600000,t,0,f,,f,,t,,f
121,3600000,t,0,f,,f,,t,,f
122,3600000,t,0,f,,f,,t,,f
123,3600000,t,0,f,,f,,t,,f
126,1800000,t,0,f,,f,,t,,f
127,600000,t,0,f,,f,,t,,f
128,600000,t,0,f,,f,,t,,f
130,300000,t,0,f,,f,,t,,f
133,600000,t,0,f,,f,,t,,f
135,90000,t,0,f,,f,,t,,f
137,90000,t,0,f,,f,,t,,f
138,90000,t,0,f,,f,,t,,f
142,300000,t,0,f,,f,,t,,f
143,14400000,t,0,f,,f,,t,,f
144,14400000,t,0,f,,f,,t,,f
145,14400000,t,0,f,,f,,t,,f
146,14400000,t,0,f,,f,,t,,f
147,14400000,t,0,f,,f,,t,,f
148,14400000,t,0,f,,f,,t,,f
149,14400000,t,0,f,,f,,t,,f
