col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16,col17,col18,col19,col20,col21,col22
284.0,YES,Sun Aug 18 12:33:37 EDT 2019,pass.pl,1566146017382,203474.0,0.0,(I)7,1.0,0.0,0.0,0.0,0.0,0.0,0.0344827586206896,0.0,0.0,0.0,0.0,0.0,0.0344827586206896,0.0,[]
285.0,YES,Sun Aug 18 12:37:26 EDT 2019,pass.pl,1566146246897,62519.0,0.0,(I)1(I R)1(I)1(I R)1(I)3(R)1(I)4(N)9(R)2(I)1(R)1,0.48,0.0,36.0,0.0,0.0,0.0,0.4032258064516129,0.1451612903225806,0.0,0.0,0.0,0.0967741935483871,0.1935483870967742,0.0,[]
,NO,Sun Aug 18 12:37:26 EDT 2019,pass.pl,1566146246897,,,,,,,,,,,,,,,,,,
286.0,YES,Sun Aug 18 12:38:30 EDT 2019,pass.pl,1566146310166,76976.0,0.0,(I)2(R)1(I)1(R)1(I)1(R)1(N)2(R)1(I)1(R)1(I)2(I R)1(I)1(R)1(I)5,0.6363636363636364,0.0,9.090909090909092,0.0,0.0,0.0,0.2894736842105263,0.0263157894736842,0.0,0.0,0.0,0.0921052631578947,0.1842105263157894,0.0,[]
287.0,NO,Sun Aug 18 12:39:47 EDT 2019,pass.pl,1566146387413,151479.0,0.0,(I)1(I R)1(I)3(R)1(I)2(R)1(I)1(R)1(I)3(F)2(I)1,0.7058823529411765,0.0,0.0,11.76470588235294,0.0,0.0,0.1125827814569536,0.0,0.0,0.0132450331125827,0.0,0.0264900662251655,0.0794701986754966,0.0,[]
288.0,YES,Sun Aug 18 12:42:18 EDT 2019,pass.pl,1566146538894,98817.0,0.0,(D)1(I)8(R)1(I)2(R)1(I)1,0.7857142857142857,7.142857142857142,0.0,0.0,0.0,0.0,0.1428571428571428,0.0,0.010204081632653,0.0,0.0,0.0204081632653061,0.1122448979591836,0.0,[]
289.0,YES,Sun Aug 18 12:44:01 EDT 2019,pass.pl,1566146641102,3230.0,3230.0,(R)1(I)5(R)2(I)2(R)1(I)1(R)1(I)3(R)1(I)1(R)1(I)1(R)1(I)1(R)1(I)1,0.625,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,[]
290.0,YES,Sun Aug 18 12:44:04 EDT 2019,pass.pl,1566146644736,76945.0,0.0,(R)1(I)4(N)1(I)9(R)1(I)1,0.8235294117647058,0.0,5.88235294117647,0.0,0.0,0.0,0.2236842105263158,0.0131578947368421,0.0,0.0,0.0,0.0263157894736842,0.1842105263157894,0.0,[]
,YES,Sun Aug 18 12:44:04 EDT 2019,pass.pl,1566146644736,,,,,,,,,,,,,,,,,,
291.0,YES,Sun Aug 18 12:45:21 EDT 2019,pass.pl,1566146721687,74212.0,0.0,(I)1(R)1(I)6(R)1(I)5(R)1,0.8,0.0,0.0,0.0,0.0,0.0,0.2027027027027027,0.0,0.0,0.0,0.0,0.0405405405405405,0.1621621621621621,0.0,[]
292.0,YES,Sun Aug 18 12:46:36 EDT 2019,pass.pl,1566146796114,187754.0,0.0,(I)1(R)1(I)2(I R)1(I)2(R)1(I)1(R)1(I)2(I R)1,0.7692307692307693,0.0,0.0,0.0,0.0,0.0,0.0695187165775401,0.0,0.0,0.0,0.0,0.0267379679144385,0.053475935828877,0.0,[]
293.0,YES,Sun Aug 18 12:49:45 EDT 2019,pass.pl,1566146985296,130521.0,0.0,(I)3(R)1(I)3(R)1,0.75,0.0,0.0,0.0,0.0,0.0,0.0615384615384615,0.0,0.0,0.0,0.0,0.0153846153846153,0.0461538461538461,0.0,[]
294.0,NO,Sun Aug 18 12:51:55 EDT 2019,pass.pl,1566147115819,604269.0,0.0,(F)14,0.0,0.0,0.0,100.0,0.0,0.0,0.0231788079470198,0.0,0.0,0.0231788079470198,0.0,0.0,0.0,0.0,[]
