col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16,col17,col18,col19,col20
30486,31,242,2182,1/29/2010,2/17/2010,1/29/2010,0.0,0,12.0,4,45219.0,1.0,1.0,1.0,361813,17.0,4.0,0.0,0,152
30486,31,242,2182,7/1/2010,,3/18/2011,0.0,0,22.0,2,45210.0,1.0,2.0,,366402,,,0.0,0,152
33636,31,242,2182,10/28/2009,,10/28/2009,0.0,1,16.0,4,,8.0,1.0,,355813,,,0.0,1,152
39976,31,242,2182,11/6/2009,,11/6/2009,0.0,1,1.0,4,41011.0,1.0,1.0,,356629,,,0.0,0,152
61985,31,242,2182,3/31/2009,1/2/2010,1/4/2010,,9,,2,,,,8.0,360137,9.0,10.0,0.0,0,152
62008,31,242,2182,3/31/2009,1/2/2010,1/4/2010,0.0,0,13.0,2,43203.0,1.0,1.0,8.0,360137,9.0,,,0,152
62009,31,242,2182,3/31/2009,1/2/2010,1/4/2010,0.0,0,13.0,2,43203.0,1.0,1.0,4.0,360137,15.0,,,0,152
62011,31,242,2182,3/31/2009,1/2/2010,1/4/2010,0.0,0,13.0,2,43203.0,1.0,1.0,8.0,360137,9.0,,,0,152
64036,31,242,2182,10/8/2009,,10/8/2009,1.0,0,12.0,2,,8.0,1.0,,354583,,,0.0,0,152
64037,31,242,2182,10/8/2009,,10/8/2009,0.0,0,12.0,5,45223.0,1.0,1.0,,354583,,,,0,152
69239,31,242,2182,11/18/2008,,11/18/2008,0.0,1,1.0,3,45202.0,1.0,1.0,,340247,,,0.0,0,152
70999,31,242,2182,1/29/2010,2/17/2010,1/29/2010,0.0,0,12.0,1,45219.0,1.0,1.0,1.0,361813,17.0,,,0,152
70999,31,242,2182,10/1/2010,,3/18/2011,0.0,0,16.0,1,,1.0,1.0,,366403,,,0.0,0,152
71000,31,242,2182,1/29/2010,2/17/2010,1/29/2010,0.0,0,12.0,1,45219.0,1.0,1.0,1.0,361813,17.0,,,0,152
75268,31,242,2182,12/21/2009,,12/21/2009,1.0,1,1.0,3,45227.0,1.0,1.0,,359385,,,0.0,1,152
77525,31,242,2182,9/8/2009,1/1/2011,9/8/2009,0.0,1,16.0,1,45232.0,1.0,1.0,,352913,,,0.0,0,152
77526,31,242,2182,9/8/2009,1/1/2011,9/8/2009,0.0,8,16.0,1,45232.0,1.0,1.0,,352913,,,,0,152
84421,31,242,2182,2/19/2010,3/4/2010,2/22/2010,0.0,0,22.0,3,45204.0,1.0,1.0,4.0,362895,20.0,2.0,0.0,0,152
84422,31,242,2182,2/19/2010,3/4/2010,2/22/2010,0.0,0,22.0,2,45204.0,1.0,1.0,4.0,362895,20.0,,,0,152
84422,31,242,2182,9/1/2010,,3/18/2011,0.0,0,13.0,2,45206.0,1.0,2.0,,366401,,,0.0,0,152
84423,31,242,2182,2/19/2010,3/4/2010,2/22/2010,0.0,0,22.0,2,45204.0,1.0,1.0,4.0,362895,20.0,,,0,152
86711,31,242,2182,1/13/2010,6/1/2010,3/18/2011,,9,16.0,1,45223.0,1.0,1.0,4.0,356629,10.0,,,0,152
86711,31,242,2182,7/1/2010,,3/18/2011,,9,22.0,2,45210.0,1.0,2.0,,366402,,,,0,152
86712,31,242,2182,6/1/2010,10/31/2010,3/18/2011,0.0,0,1.0,1,45237.0,,1.0,4.0,366400,12.0,1.0,0.0,0,152
