col0,col1,col2,col3,col4,col5,col6
06/25/2006,Downhill,Men,SP,Junior,15-16,
"Place,License",,,,,,
"1,0,Jordan,Hopewell,,,,",,,,,,
"2,0,Keaton,Keene,,,,",,,,,,
"3,233378,Kyle,Bickford,Peoria,AZ,,",,,,,,
"4,0,Trevor,Thornton,,,,",,,,,,
"5,0,Austin,Edwards,,,,",,,,,,
"6,0,Kyle,Dondero,,,,",,,,,,
"7,0,Brian,Tweedle,,,,",,,,,,
06/25/2006,Downhill,Men,SP,Junior,17-18,
"Place,License",,,,,,
"1,191946,Corey,Bellinger,Ketchum,ID,,",,,,,,
"2,211483,Matthew,Preucil,Ketchum,ID,,",,,,,,
"3,224502,Roland,Forbes,Boise,ID,,",,,,,,
06/25/2006,Downhill,Men,SP,Senior,19-29,
"Place,License",,,,,,
"1,0,Josh,Ringelstemer,,,,",,,,,,
"2,249035,Dustin,Richcreek,Boise,ID,,",,,,,,
"3,0,Jason,Kremer,,,,",,,,,,
"4,0,Greg,Gelhar,,,,",,,,,,
06/25/2006,Downhill,Men,SP,Master,30-39,
"Place,License",,,,,,
"1,0,Tyler,Brown,,,,",,,,,,
"2,0,Ray,Hudson,,,,",,,,,,
"3,0,Joe,Dondero,,,,",,,,,,
06/25/2006,Downhill,Men,SP,Master,40-49,
"Place,License",,,,,,
"1,101858,Randy,Earle,",,"Tacoma,WA,,",,,,
06/25/2006,Downhill,Men,SP,Master,50-59,
"Place,License",,,,,,
"1,174427,Rolf,Hebenstreit,Moab,UT,,",,,,,,
06/25/2006,Downhill,Men,Pro,,,
"Place,License",,,,,,
"1,183002,Carl,Marcum,Meridian,ID,,",,,,,,
06/25/2006,Downhill,Men,EX,,,
"Place,License",,,,,,
"2,229579,Pete,Maniaci,Denver,CO,,",,,,,,
"3,36405,Jerry,Vanderpool,Boise,ID,,",,,,,,
06/25/2006,Downhill,Men,EX,Junior,15-16,
"Place,License",,,,,,
"1,0,Taylor,Reed,,,,",,,,,,
"2,0,Nick,Sturmack,,,,",,,,,,
06/25/2006,Downhill,Men,EX,Senior,19-29,
"Place,License",,,,,,
"1,215563,Art,Widmar,Boise,ID,,",,,,,,
"2,0,Eric,Daft,,,,",,,,,,
"5,230619,Travis,Elquist,Pocatello,ID,,",,,,,,
"6,127305,David,Smith,Ketchum,ID,,",,,,,,
"7,216731,Riley,Mallard,Boise,ID,,",,,,,,
"8,0,Kyle,Davis,,,,",,,,,,
06/25/2006,Downhill,Men,EX,Master,30-39,
"Place,License",,,,,,
"1,0,James,Runner,,,,",,,,,,
"2,226744,Leland,Long,Meridian,ID,,",,,,,,
"3,0,Zane,Patterson,,,,",,,,,,
06/25/2006,Downhill,Men,BG,Junior,11-12,
"Place,License",,,,,,
"1,0,Matt,Forbes,,,,",,,,,,
06/25/2006,Downhill,Men,BG,Junior,13-14,
"Place,License",,,,,,
"1,0,Kohlton,Bickford,,,,",,,,,,
06/25/2006,Downhill,Men,BG,Junior,15-16,
"Place,License",,,,,,
"1,0,Cody,Pugil,,,,",,,,,,
06/25/2006,Downhill,Men,BG,Junior,17-18,
"Place,License",,,,,,
"1,0,Mason,Shaw,,,,",,,,,,
"2,0,Chris,Ammon,,,,",,,,,,
"3,0,Jason,Price,,,,",,,,,,
06/25/2006,Downhill,Men,BG,Senior,19-29,
"Place,License",,,,,,
"1,0,Justin,Ewing,,,,",,,,,,
06/25/2006,Downhill,Men,BG,Master,40-49,
"Place,License",,,,,,
"1,0,Steve,Rogers,,,,",,,,,,
06/25/2006,Downhill,Women,BG,Master,30-39,
"Place,License",,,,,,
"1,0,Evelyn,Galloway,,,,",,,,,,
