col0,col1,col2
1,(patient_id),10
11,(fivepct),1
12,(mat_type),1
13,(yobflg1),1
14,(dobflg2),1
15,(yodflg3),1
17,(lstflg5),1
18,(fstflg6),1
19,(mobflg7),1
20,(midflg8),1
21,(numdigit),1
22,(dod_flg),1
23,(dob_flg),1
24,(linkflag),1
25,med_dod,8
33,(birthm),2
37,(birthyr),4
41,(m_sex),1
42,(race),1
43,(rsncd1),1
44,(cur_ent),1
45,(cur_yr),4
49,(chr_esrd),1
50,(chr_esrd_yr),4
54,(first_esrd_yr),4
58,(med_stcd),2
60,(medst_yr),4
64,(vrfydth),1
65,(state),2
67,(county),3
70,(zip5),5
75,(zip4),4
79,(code_sys),1
80,(tract1990),6
86,(tract2000),6
92,(tract2010),6
98,(hsa),3
101,(urbrur),1
102,(urban),2
104,(s_sex),1
105,(rac_recb),2
107,(rac_recy),1
108,(rac_reca),1
109,(icd_code),1
110,(cod89v),4
114,(cod10v),4
118,(codkm),5
123,(codpub),5
128,(nhiade),1
129,(ser_dodm),2
131,(ser_dody),4
135,(deathflag),2
137,(srace),2
139,(origin),1
140,(origrecb),1
141,Filler,1
142,(stat_rec),1
143,(cen_cert),1
144,(ctcer2k),1
145,(ctcer2010),1
146,(census_pov_ ind),1
147,(yr_brth),4
151,(dbrflag),2
153,(count),2
157,(resnrec),1
164,(oshufcase),8
172,Filler,53
225,(planYY_01_12,12
237,(dualYY_01_12,24
261,(ptdYY),2
263,(dualcntYY),2
590,(mon1-mon300),12
602,(gho1_300,12
614,(allflag1-allflag300),12
626,(ptacnt1991_2015,2
628,(ptbcnt1991-2015,2
630,(hmocnt1991_2015,2
632,(stbuyin1991-2015,2
1734,(zip5_1991-zip5_2015),5
1739,(zip4_1991_2015),4
1743,(registry1991_2015,2
1745,(reg2cd1991_2015,2
1747,(state1991_2015,2
1749,(cnty1991_2015,3
2202,reg_at_dx,2
2204,(mar_stat),1
2205,(age_dx),3
2208,(seq_num),2
2210,dx_month,2
2212,dx_year,4
2216,site02v,3
2219,(lateral),1
2220,(hist02v),4
2224,(beh02v),1
2225,(hist03v),4
2229,(beh03v),1
2230,(grade),1
2231,(dx_conf),1
2232,(rept_src),1
2233,(eod10_sz),3
2236,(eod10_ex),2
2238,(eod10_pe),2
2240,(eod10_nd),1
2241,(eod10_pn),2
2243,(eod10_ne),2
2245,(eod13),13
2258,(eod2),2
2260,(eod4),2
2262,(eod4),1
2263,(eod4),1
2264,(eodcode),1
2265,(tumor_1v),1
2266,(tumor_2v),1
2267,(tumor_3v),1
2268,(cs_size),3
2271,(cs_ext),3
2274,(cs_node),3
2277,(cs_mets),2
2279,(cs_ssf1),3
2282,(cs_ssf2),3
2285,(cs_ssf3),3
2288,(cs_ssf4),3
2291,(cs_ssf5),3
2294,(cs_ssf6),3
2297,(cs_ssf25),3
2300,(d_ajcc_t),2
2302,(d_ajcc_n),2
2304,(d_ajcc_m),2
2306,(d_ajcc_s),2
2308,(d_ssg77),1
2309,(d_ssg00),1
2310,(d_ajcc_f),1
2311,(d_ssg77f),1
2312,(d_ssg00f),1
2313,(csv_org),6
2319,(csv_der),6
2325,(csv_cur),6
2331,(surgprim),2
2333,(scope),1
2334,(surgoth),1
2335,(surgnode),2
2337,(reconst),1
2338,(no_surg),1
2339,(radiatn),1
2340,(rad_brn),1
2341,(rad_surg),1
2342,(ss_surg),2
2344,lymph node surgery,1
2345,(srgoth02),1
2346,(recnum1-recnum10),2
2348,(o_sitage),1
2349,(o_seqcon),1
2350,(o_seqlat),1
2351,(o_surcon),1
2352,(o_sittyp),1
2353,(h_benign),1
2354,(o_rptsrc),1
2355,(o_dfsite),1
2356,(o_leukdx),1
2357,(o_sitbeh),1
2358,(o_eoddt),1
2359,(o_siteod),1
2360,(o_sitmor),1
2361,(typefup),1
2362,(age_rec),2
2364,(siterwho),5
2369,Filler,4
2373,(icdot09v),4
2377,(icdot10v),4
2381,(ICCC3WHO),3
2384,(ICCC3XWHO),3
2387,(behanal),1
2388,(histrec),2
2390,(brainrec),2
2392,(cs0204schema),3
2395,(hst_stga),1
2396,(ajcc_stg),2
2398,(aj_3seer),2
2400,(ssg77),1
2401,(ssg2000),1
2402,(firstprm),1
2403,statecd,2
2405,cnty,3
2408,(ihscd1-ihscd10),1
2409,(hist_ssg_2000),1
2410,(aya_recode),2
2412,(lymphoma_recode),2
2414,(dth_class),1
2415,(o_dth_class),1
2416,(exteval),1
2417,(nodeeval),1
2418,(metseval),1
2419,(intprim),1
2420,(erstatus),1
2421,(prstatus),1
2422,(csschema),2
2424,(cs_ssf8),3
2427,(cs_ssf10),3
2430,(cs_ssf11),3
2433,(cs_ssf13),3
2436,(cs_ssf15),3
2439,(cs_ssf16),3
2442,(vasinv),1
2443,(srv_time_mon),4
2447,(srv_time_mon_flag),1
2448,Filler,5
2453,(insrec_pub),1
2454,(dajcc7t),3
2457,(dajcc7n),3
2460,(dajcc7m),3
2463,(dajcc7stg),3
2466,(adjtm_6value),2
2468,(adjnm_6value),2
2470,(adjm_6value),2
2472,(adjajccstg),2
2474,(cs7site),3
2477,(cs9site),3
2480,(cs12site),3
2483,(her2),1
2484,(brst_sub),1
2485,(annarbor),1
2486,(csmetsdxb_pub),1
2487,(csmetsdxbr_pub),1
2488,(csmetsdxliv_pub),1
2489,(csmetsdxlung_pub),1
2490,(t_value),2
2492,(n_value),2
2494,(m_value),2
2496,(ddxflag1-ddxflag10),2
2498,(dthflag1-dthflag10),2
2500,(monthrx),2
2502,(year_rx),4
2506,(othr_rx),1
2507,(icdover),1
2508,(napiia),2
2510,(payerdx),2
2512,(oncotype_score),3
2515,(oncotype_rg),1
2516,(oncotype_rns),1
2517,(oncotype_year),4
2521,(oncotype_month),2
2523,(oncotype_time),3
5442,Filler,1
