col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16,col17
0,1,1,0,thenry@yahoo.com,Norma Fisher,1,0,0,0,0,0,1,0,1,0,1,1
1,1,1,1,joseph00@bailey.com,Jorge Sullivan,1,0,0,0,0,0,0,0,0,0,1,1
2,0,0,1,buchananerin@sanders.com,Elizabeth Woods,1,0,0,1,1,0,0,0,0,0,1,1
3,1,1,0,nortonmarcus@barry-scott.net,Susan Wagner,1,0,0,0,0,0,0,0,0,0,1,1
4,0,0,1,miguelclark@reed.com,Peter Montgomery,1,0,0,0,0,0,0,0,0,0,1,1
5,1,1,1,wscott@hotmail.com,Theodore Mcgrath,1,0,0,0,0,0,0,0,0,0,1,1
6,0,0,0,torresandrea@murray.info,Stephanie Collins,0,0,0,0,0,0,0,0,0,0,0,1
7,0,0,1,dwerner@wilson-miller.com,Stephanie Sutton,1,0,0,0,0,0,0,0,0,0,1,1
8,0,0,1,nhenson@salazar-meyers.net,Brian Hamilton,1,0,0,0,0,0,0,0,0,0,1,1
9,0,0,0,haleyjohn@gmail.com,Susan Levy,1,0,0,0,0,0,0,0,0,0,0,1
10,0,0,1,sarah56@hawkins.org,Sean Green,1,0,0,0,0,0,0,0,0,0,1,1
11,1,1,1,kimberly89@herrera-green.com,Kimberly Smith,1,0,0,0,0,0,0,0,0,0,1,1
12,1,1,1,mendezjennifer@quinn.com,Jennifer Summers,1,0,0,0,0,0,0,0,0,0,1,1
13,1,0,1,harmonzachary@gmail.com,April Snyder,1,0,0,0,0,1,1,0,0,0,1,1
14,0,0,1,hbrewer@cunningham.net,Dana Nguyen,1,1,1,1,1,1,1,1,0,0,1,1
15,0,0,1,jodivalenzuela@gmail.com,Cheryl Bradley,1,1,1,1,1,0,0,0,0,0,1,1
16,0,0,0,jesus74@hotmail.com,Walter Pratt,1,1,1,1,1,0,0,0,0,0,1,1
17,1,1,1,lisatran@richardson-walters.com,Bobby Flores,1,0,0,0,0,0,0,0,0,0,1,1
18,1,0,1,theresadixon@gmail.com,Tasha Rodriguez,1,0,0,0,0,0,0,0,0,0,1,1
19,1,0,1,kimberlyhampton@saunders.com,Michelle Kelley,1,0,0,0,0,1,1,0,0,0,1,1
20,1,0,1,lgomez@fuller.org,Kimberly Maynard,1,0,0,0,0,1,1,0,0,0,1,1
21,1,0,1,tracy40@peters.info,Laurie Wallace,1,0,0,0,0,1,1,0,0,0,1,1
22,1,0,1,janet14@gmail.com,Janice Johnston,0,0,0,0,0,0,1,0,0,0,1,1
23,1,0,1,lorrainefloyd@yahoo.com,Collin Lopez,1,0,0,0,0,1,1,0,0,0,1,1
24,1,1,1,benjaminbarber@cooper.com,Mary Alvarez,1,0,0,0,0,0,0,0,0,0,1,1
25,1,1,1,emily40@yahoo.com,Peter Mcdowell,1,0,0,0,0,0,0,0,0,0,1,1
26,0,1,1,michaelhenry@johnson.com,Sarah Villanueva,1,0,0,0,0,0,0,1,0,0,1,1
27,0,0,1,carl05@henderson.biz,Kimberly Myers,1,0,0,0,0,0,0,1,0,0,1,1
28,1,1,1,larry56@smith-macdonald.net,Desiree Cain,1,0,0,0,0,0,0,0,0,0,1,1
29,1,1,1,cunninghamdavid@yahoo.com,Stephanie Lawrence,1,0,0,0,0,0,0,0,0,0,1,1
30,1,0,0,masonchristy@palmer.com,Lauren Hayes,1,0,0,0,0,0,1,0,0,0,1,1
31,1,1,1,johnjohnson@newton.net,Whitney Stark,1,0,0,0,0,0,0,0,0,0,1,1
32,1,0,0,simmonsmichelle@oliver.com,Angela Salazar,1,0,0,0,0,0,0,0,1,0,1,1
33,1,1,1,matthew60@randolph.com,Mr. Ryan Sanchez,1,0,0,0,0,0,0,0,0,0,1,1
34,1,0,1,wyoung@moss.com,Autumn Robinson,1,0,0,0,0,0,0,0,0,0,1,1
35,0,0,1,ablackburn@yahoo.com,Faith Cabrera,1,0,0,0,0,0,0,0,0,0,1,1
36,1,1,1,xmadden@hotmail.com,Charles Wolfe,1,0,1,0,0,0,0,0,0,0,1,1
37,1,1,1,bryantjennifer@yahoo.com,Kenneth Kent,1,0,1,0,0,0,0,0,0,0,1,1
38,1,1,1,rwilliams@hotmail.com,Melanie Johnson,1,0,0,0,0,0,0,0,0,0,1,1
39,1,1,1,erin94@gill.biz,Lisa Johnston,1,0,0,0,0,0,0,0,0,0,1,1
40,1,0,1,darrenholden@gmail.com,Jacob Hooper,1,0,0,0,0,0,0,0,0,0,1,1
41,1,0,1,sabrinalam@yahoo.com,Alex Woodward,1,0,0,0,0,0,0,0,0,0,1,1
42,0,1,1,cunninghamstephanie@carter-carter.info,Caleb Clark,1,0,0,0,0,1,0,0,0,0,1,1
43,0,1,1,aarcher@gmail.com,Taylor Johnson,1,0,0,0,0,1,0,0,0,0,1,1
44,1,0,1,amartinez@castillo.com,Brian Green,1,1,1,1,1,0,0,0,0,0,1,1
45,1,1,1,dunnrodney@moreno.com,Matthew Bell,1,0,0,0,0,0,0,0,0,0,1,1
46,1,1,1,rfischer@mitchell-patterson.com,Jonathan Williams,1,0,0,0,0,0,0,0,0,0,1,1
47,1,1,1,veronica36@gmail.com,William Gonzalez,1,0,0,0,0,0,0,0,0,0,1,1
48,0,0,0,kristenmiles@cruz.biz,Nicholas Massey,1,0,0,0,0,0,0,0,0,0,1,1
49,0,0,0,coxtina@frazier.com,Caroline Chambers,1,0,0,0,0,0,0,0,0,0,1,1
50,0,0,0,simonjohn@gmail.com,Amy Lowe,1,0,0,0,0,0,0,0,0,0,1,1
51,0,0,0,sierrahouse@gmail.com,Gloria King,1,0,0,0,0,0,0,0,0,0,1,1
52,0,0,0,juliecole@hotmail.com,Jessica Thompson,1,0,0,0,0,0,0,0,0,0,1,1
53,0,0,1,frankmclean@walters-shepard.com,Jason Carroll,1,0,0,0,0,0,0,0,0,0,1,1
54,1,1,1,chelsea14@gmail.com,Emily Howard,1,0,0,0,0,0,0,0,0,0,1,1
55,1,1,1,farmerjames@yahoo.com,Danielle Castro,1,0,0,0,0,0,0,0,0,0,1,1
