col0,col1,col2,col3,col4,col5,col6,col7,col8,col9
1.0,TCIA,Pancreas-CT,2.0,80.0,359.0,84.0,462.0,26.0,195.0
2.0,TCIA,Pancreas-CT,3.0,76.0,366.0,63.0,489.0,11.0,212.0
3.0,TCIA,Pancreas-CT,4.0,31.0,376.0,81.0,458.0,8.0,212.0
4.0,TCIA,Pancreas-CT,5.0,110.0,421.0,54.0,444.0,4.0,204.0
5.0,TCIA,Pancreas-CT,6.0,89.0,357.0,102.0,414.0,3.0,220.0
6.0,TCIA,Pancreas-CT,7.0,92.0,338.0,105.0,415.0,6.0,195.0
7.0,TCIA,Pancreas-CT,8.0,110.0,409.0,63.0,457.0,8.0,201.0
8.0,TCIA,Pancreas-CT,9.0,108.0,354.0,72.0,441.0,6.0,184.0
9.0,TCIA,Pancreas-CT,10.0,70.0,369.0,88.0,425.0,7.0,203.0
10.0,TCIA,Pancreas-CT,11.0,142.0,375.0,89.0,438.0,7.0,218.0
11.0,TCIA,Pancreas-CT,12.0,68.0,330.0,103.0,409.0,9.0,208.0
12.0,TCIA,Pancreas-CT,13.0,121.0,398.0,101.0,455.0,12.0,182.0
13.0,TCIA,Pancreas-CT,14.0,44.0,363.0,63.0,449.0,7.0,224.0
14.0,TCIA,Pancreas-CT,16.0,62.0,383.0,51.0,449.0,74.0,255.0
15.0,TCIA,Pancreas-CT,17.0,69.0,377.0,73.0,464.0,57.0,244.0
16.0,TCIA,Pancreas-CT,18.0,43.0,368.0,69.0,436.0,3.0,220.0
17.0,TCIA,Pancreas-CT,19.0,54.0,364.0,94.0,435.0,5.0,207.0
18.0,TCIA,Pancreas-CT,20.0,103.0,361.0,69.0,445.0,3.0,210.0
19.0,TCIA,Pancreas-CT,21.0,61.0,371.0,63.0,437.0,6.0,217.0
20.0,TCIA,Pancreas-CT,22.0,90.0,394.0,76.0,446.0,36.0,224.0
21.0,TCIA,Pancreas-CT,24.0,75.0,383.0,56.0,449.0,58.0,235.0
22.0,TCIA,Pancreas-CT,25.0,75.0,359.0,84.0,459.0,17.0,185.0
23.0,TCIA,Pancreas-CT,26.0,42.0,367.0,76.0,444.0,74.0,278.0
24.0,TCIA,Pancreas-CT,27.0,97.0,339.0,102.0,447.0,5.0,199.0
