col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11
"6607 Sharp Common
Chadstad, AK 45779",Norma Fisher,1,,,,school:existentialism;books:4,,,,gave-lecture::thought-deeply::reviewed-book::published-book::published-paper::questioned-reality::contemplated-meaning::tutored-students::graded-essays,existentialist
"51923 Jamie Spring
Lake Adrianstad, AK 79779",Jorge Sullivan,2,,,,school:existentialism;books:10;character:zarathustra,,,,gave-lecture::thought-deeply::reviewed-book::published-book::published-paper::questioned-reality::contemplated-meaning::tutored-students::graded-essays,existentialist
"71754 Anthony Fords
Matthewport, OH 83851",Elizabeth Woods,3,,,,occupation:philosopher;book:beingandtime,,,,gave-lecture::thought-deeply::reviewed-book::published-book::published-paper::questioned-reality::contemplated-meaning::tutored-students::graded-essays,existentialist
"89426 Sonya Unions
West William, WV 24610",Susan Wagner,4,,,,meetup:cafedeflore;partner:SimonedeBeauvoir,,,,gave-lecture::thought-deeply::reviewed-book::published-book::published-paper::questioned-reality::contemplated-meaning::tutored-students::graded-essays,existentialist
"029 Phillip Squares Apt. 264
Yangberg, NE 39564",Peter Montgomery,5,,,,born:1908;died:1986,,,,gave-lecture::thought-deeply::reviewed-book::published-book::published-paper::questioned-reality::contemplated-meaning::tutored-students::graded-essays,existentialist
"75806 Smith Stream
Scottstad, NJ 12435",Theodore Mcgrath,6,,,,sport:football;awards:nobel,,,,gave-lecture::thought-deeply::reviewed-book::published-book::published-paper::questioned-reality::contemplated-meaning::tutored-students::graded-essays,existentialist
"USS Hill
FPO AP 79871",Stephanie Collins,7,,,,born:1632;title:fatherofliberalism,,,,gave-lecture::thought-deeply::reviewed-book::published-book::published-paper::questioned-reality::contemplated-meaning::tutored-students::graded-essays,empiricist
"2662 Susan Junctions Apt. 571
Fischerport, UT 59363",Stephanie Sutton,8,,,,born:kilkenny;knownfor:immaterialism,,,,gave-lecture::thought-deeply::reviewed-book::published-book::published-paper::questioned-reality::contemplated-meaning::tutored-students::graded-essays,empiricist
"41489 Roger Terrace
Davisfort, IN 71770",Brian Hamilton,9,,,,,,,,gave-lecture::thought-deeply::reviewed-book::published-book::published-paper::questioned-reality::contemplated-meaning::tutored-students::graded-essays,empiricist
"014 Aaron Locks Suite 714
Justinborough, CO 05147",Susan Levy,10,,,,,,,,gave-lecture::thought-deeply::reviewed-book::published-book::published-paper::questioned-reality::contemplated-meaning::tutored-students::graded-essays,empiricist
"8518 Pamela Track Apt. 164
Aprilshire, SC 28062",Sean Green,11,,,,,,,,gave-lecture::thought-deeply::reviewed-book::published-book::published-paper::questioned-reality::contemplated-meaning::tutored-students::graded-essays,rationalist
"864 Ramos Port Apt. 211
Moralesmouth, OH 88090",Kimberly Smith,12,,,,,,,,gave-lecture::thought-deeply::reviewed-book::published-book::published-paper::questioned-reality::contemplated-meaning::tutored-students::graded-essays,rationalist
"637 Neal Island Suite 074
Lake Tyler, RI 28775",Jennifer Summers,13,,,,,,,,gave-lecture::thought-deeply::reviewed-book::published-book::published-paper::questioned-reality::contemplated-meaning::tutored-students::graded-essays,rationalist
"0811 Smith Canyon Apt. 904
Jessicabury, WV 75585",April Snyder,14,,,,,,,,gave-lecture::thought-deeply::reviewed-book::published-book::published-paper::questioned-reality::contemplated-meaning::tutored-students::graded-essays,rationalist
"7562 Fisher Spur
Hernandezberg, MD 17438",Dana Nguyen,15,,,,,,,,gave-lecture::thought-deeply::reviewed-book::published-book::published-paper::questioned-reality::contemplated-meaning::tutored-students::graded-essays,phenomenologist
"5667 Blair Underpass
South Shelby, VT 07027",Cheryl Bradley,16,,,,,,,,gave-lecture::thought-deeply::reviewed-book::published-book::published-paper::questioned-reality::contemplated-meaning::tutored-students::graded-essays,phenomenologist
