col0,col1,col2,col3
1,1574178799," 1501574182393-600672,",2176.53
2,1574178808," 1251574182405-9349115,",903.17
3,1574178812," 4251574182408-8180103,",894.46
4,1574178822," 3301574182419-677261,",902.25
5,1574178824," 4551574182420-0354319,",2127.56
6,1574178824," 1771574182422-000972,",949.49
7,1574178830," 831574182428-2870653,",1245.61
8,1574178832," 2821574182430-5848384,",823.75
9,1574178834," 3951574182432-3245802,",871.36
10,1574178841," 4181574182438-9377038,",860.63
11,1574178844," 601574182442-2188096,",865.14
12,1574178857," 2631574182454-6263294,",914.23
13,1574178862," 101574182459-8902075,",948.95
14,1574178864," 2681574182460-1230175,",861.61
15,1574178871," 1321574182469-17852,",933.39
16,1574178880," 3671574182478-3254838,",917.34
17,1574178884," 4351574182482-2758718,",878.81
18,1574178886," 2031574182483-8596041,",890.42
19,1574178892," 691574182489-959545,",866.47
20,1574178903," 2711574182500-9253895,",994.51
21,1574178912," 4041574182510-1160905,",1037.21
22,1574178915," 4011574182512-788034,",856.25
23,1574178916," 1871574182512-9435558,",785.52
24,1574178918," 2591574182516-4765072,",842.6
25,1574178927," 911574182524-2978225,",966.18
26,1574178936," 1001574182533-4844885,",1216.32
27,1574178936," 2291574182534-8895695,",905.61
28,1574178956," 4881574182554-2338095,",899.72
29,1574178971," 491574182568-219518,",911.96
30,1574179000," 3221574182597-758975,",900.64
31,1574179006," 3571574182604-073175,",1130.74
32,1574179007," 351574182605-061721,",943.66
33,1574179009," 4001574182606-3679087,",945.32
34,1574179019," 1511574182617-0457728,",830.73
35,1574179019," 1661574182616-945715,",925.03
36,1574179020," 841574182617-8970165,",833.94
37,1574179031," 1201574182629-6937149,",848.92
38,1574179039," 1011574182637-0255175,",961.66
39,1574179045," 1461574182643-3619092,",953.51
40,1574179046," 171574182643-9337015,",1023.8
41,1574179053," 1791574182651-0377538,",836.0
42,1574179054," 401574182652-6518438,",868.73
43,1574179062," 3701574182660-6339073,",881.36
44,1574179068," 1631574182665-8538566,",861.6
45,1574179071," 1851574182669-0060773,",866.92
46,1574179083," 4691574182680-8124392,",888.64
47,1574179096," 961574182694-0612926,",796.5
48,1574179103," 2611574182700-729612,",889.06
49,1574179106," 3031574182703-7124095,",817.59
50,1574179123," 4551574182720-892114,",904.03
51,1574179127," 381574182725-4136417,",845.86
52,1574179128," 141574182726-6575248,",872.73
53,1574179131," 2071574182729-1658983,",843.85
54,1574179135," 391574182733-6878078,",903.42
55,1574179138," 631574182736-1819108,",988.77
56,1574179144," 3731574182742-2176237,",930.5
57,1574179154," 1221574182752-1907244,",1200.99
58,1574179158," 1401574182755-8218813,",843.16
59,1574179164," 2681574182760-6536472,",936.24
60,1574179164," 561574182761-989724,",896.65
61,1574179177," 1671574182775-2228174,",812.99
62,1574179183," 4721574182780-9072366,",899.07
63,1574179184," 4511574182782-4655724,",910.54
64,1574179190," 1101574182787-5179384,",933.76
65,1574179193," 211574182791-0381262,",844.2
66,1574179208," 2721574182805-8697917,",921.65
67,1574179215," 2611574182813-20878,",972.99
68,1574179217," 281574182815-4859855,",826.37
69,1574179220," 1631574182816-1978045,",949.67
70,1574179241," 881574182838-9068358,",1013.59
71,1574179246," 4491574182844-2696478,",1191.21
72,1574179251," 2481574182848-9216213,",850.9
73,1574179260," 121574182857-699953,",892.19
74,1574179260," 3041574182857-5880215,",1076.81
75,1574179261," 2871574182858-8965845,",805.48
76,1574179279," 141574182876-9280097,",862.59
77,1574179290," 4391574182888-233731,",875.49
78,1574179303," 2981574182901-3451993,",863.58
79,1574179307," 2631574182905-4232776,",858.32
80,1574179313," 4441574182910-953873,",834.91
81,1574179353," 3511574182951-5528953,",867.99
82,1574179363," 4041574182961-019035,",955.32
83,1574179367," 1871574182965-0897536,",871.56
84,1574179371," 3261574182969-345672,",885.48
