col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13
Bug,,CAMEL-4832,12536445,,camel-mail feature doesn't work,,muellerc,Critical,Closed,Not A Problem,27/Dec/11 21:58,28/Dec/11 20:45,
Bug,,CAMEL-4188,12513177,,Cannot install camel-mail feature in Karaf 2.2.2 or 2.2.1,jbonofre,mgardiner,Critical,Closed,Not A Problem,07/Jul/11 19:27,25/Oct/11 11:35,
New Feature,,CAMEL-12955,13200504,,Create a Camel-ChatScript component,ancosen,Varun Krish,Major,Resolved,Fixed,26/Nov/18 08:44,01/Mar/19 13:22,
Bug,,CAMEL-12943,13199302,,Rest DSL generates invalid swagger operation Id,dmvolod,tdiesler,Major,Resolved,Fixed,19/Nov/18 11:42,05/Feb/19 16:56,
Improvement,,CAMEL-13025,13205829,,camel-core - File read lock changed - If file gets deleted then break out loop,davsclaus,davsclaus,Major,Resolved,Fixed,20/Dec/18 22:24,23/Dec/18 08:19,
Bug,,CAMEL-5772,12614785,,"Csv, Bindy, .... librairies are not retrieved using camel-cdi on Karaf",,cmoulliard,Major,Resolved,Later,05/Nov/12 13:04,26/Aug/14 20:24,
Bug,,CAMEL-5434,12598037,,Cannot install camel-mail 2.10.0 feature in Karaf 2.2.8 due to conflict with org.apache.servicemix.specs.activation-api-1.1,davsclaus,ceefour,Major,Resolved,Not A Problem,09/Jul/12 14:20,09/Jul/12 14:40,
Improvement,,CAMEL-4371,12519825,,Add an ability to replace endpoints,akarpe,szhemzhitsky,Major,Resolved,Won't Fix,23/Aug/11 13:44,06/Jul/12 08:56,
Bug,,CAMEL-4388,12520430,,Exeptions cannot be propagated to the parent route when using LogEIP,davsclaus,szhemzhitsky,Major,Resolved,Fixed,27/Aug/11 10:52,27/Aug/11 16:31,
Bug,,CAMEL-2940,12485952,,org.apache.camel.component.test package is imported in camel-spring component - generates error on OSGI platform,cmoulliard,cmoulliard,Major,Closed,Fixed,12/Jul/10 15:12,24/Apr/11 09:57,
New Feature,,CAMEL-2752,12485003,,Pluggable UUID generator,muellerc,davsclaus,Major,Closed,Fixed,26/May/10 08:47,24/Apr/11 09:57,
Bug,,CAMEL-3435,12493401,,Bad import-package reference added in project (org.apache.camel.core.osgi instead of org.apache.camel.osgi),njiang,cmoulliard,Major,Closed,Invalid,16/Dec/10 07:27,20/Dec/10 09:18,
New Feature,Patch Available,CAMEL-1133,12486422,12485654.0,Add an ability to compress/inflate messages using a zip marshaller,njiang,akarpe,Major,Closed,Fixed,01/Dec/08 00:11,31/Jul/09 06:33,
Bug,,CAMEL-774,12485911,,ResolverUtil under OSGi error: Could not search jar file '/org/apache/camel/converter',davsclaus,ceefour,Major,Closed,Fixed,31/Jul/08 20:39,16/Feb/09 05:51,
Improvement,,CAMEL-12650,13172046,,Log messages that do not match with their method function,davsclaus,lzh3636,Minor,Resolved,Fixed,13/Jul/18 14:37,15/Jul/18 07:04,
Improvement,,CAMEL-11948,13112204,,NPE on DefaultMessage setBody if deprecated constructor was used,davsclaus,thopap,Minor,Closed,Fixed,26/Oct/17 07:47,27/Oct/17 09:32,
Bug,,CAMEL-7582,12725564,,Python scripts with multiple statements return null,njiang,tdudgeon,Minor,Resolved,Fixed,05/Jul/14 10:31,23/Jul/14 08:18,
