col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10
06/24/2006,Time,Trial,Men,Sport,Men,35+,35-99,,,
"Place,License",,,,,,,,,,
"1,0,Shawn,LETSON,,,,Spokane",Rocket,Velo,,,,,,,,
"2,0,Chris,BIER,,,,Sportsplus",,,,,,,,,,
"3,161073,Cory,Gordon,Colbert,WA,,Colbert",WA,USA,,,,,,,,
"4,0,Bruce,TREJOS,,,,Sportsplus",,,,,,,,,,
06/24/2006,Time,Trial,Men,Sport,Men,19-34,19-34,,,
"Place,License",,,,,,,,,,
"1,0,Richard,BELSON,,,,Wheelsport",,,,,,,,,,
"2,224538,Phil,Grove,Seattle",",WA,,Broadmark",Capitol,,,,,,,,
06/24/2006,Time,Trial,Men,Single,Speed,,,,,
"Place,License",,,,,,,,,,
"1,235569,Chris,Connelly,Whitefish,MT,,WHITEFISH",MT,USA,,,,,,,,
06/24/2006,Time,Trial,Men,Semi-Pro,Men,,,,,
"Place,License",,,,,,,,,,
"1,157278,Justin,Hofeldt,Post","Falls,ID,,Vertical",Earth,,,,,,,,
06/24/2006,Time,Trial,Men,Open,Men,,,,,
"Place,License",,,,,,,,,,
"1,0,Greg,SMITH,,,,LACLEDE",ID,USA,,,,,,,,
"2,0,John,TRAYNOR,,,,Alpine",Designs,,,,,,,,,
06/24/2006,Time,Trial,Men,Expert,Men,35+,35-99,,,
"Place,License",,,,,,,,,,
"1,0,Michael,EMDE,,,,Emde",Sports/Fitness,Fitnatics,,,,,,,,
"2,0,Jim,DAVID,,,,Bicycle",Butler,,,,,,,,,
06/24/2006,Time,Trial,Men,Expert,Men,19-34,19-34,,,
"Place,License",,,,,,,,,,
"1,41183,Don,Anderson,Cda,ID,,Spokane",Rocket,Velo,,,,,,,,
"2,235723,Douglas,Shryock,Missoula,MT,,MISSOULA",MT,USA,,,,,,,,
06/24/2006,Time,Trial,Men,Beginner,Men,35+,35-99,,,
"Place,License",,,,,,,,,,
"1,0,Dan,DERUYTER,,,,Self",,,,,,,,,,
06/24/2006,Time,Trial,Women,Sport,Women,35+,35-99,,,
"Place,License",,,,,,,,,,
"1,0,Leah,LOKAN,,,,SANDPOINT",ID,USA,,,,,,,,
"2,0,Liz,LETSON,,,,Spokane",Rocket,Velo,,,,,,,,
06/24/2006,Time,Trial,Women,Sport,Women,19-34,19-34,,,
"Place,License",,,,,,,,,,
"1,0,Erin,GREENLEY,,,,Sportsplus",,,,,,,,,,
06/24/2006,Time,Trial,Women,Jr,Beginner,Women,15-18,Junior,15-18,
"Place,License",,,,,,,,,,
"1,0,Tanna,DERUYTER,,,,Dad",,,,,,,,,,
06/24/2006,Time,Trial,Women,Beginner,Women,19-34,19-34,,,
"Place,License",,,,,,,,,,
"1,0,Amy,ANDERSON,,,,Spokane",Rocket,Velo,,,,,,,,
