col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12
06/11/2016,Time,Trial,Men,ITT,M,Masters,75-79,Masters,75-79,,,
"Place,License",,,,,,,,,,,,
"1,280339,Thomas,Neary,New","Meadows,ID,38:10.0,",,,,,,,,,,,
06/11/2016,Time,Trial,Men,ITT,M,Masters,65-69,Masters,65-69,,,
"Place,License",,,,,,,,,,,,
"1,128020,Paul,DeCoursey,Nampa,ID,33:26.5,",,,,,,,,,,,,
06/11/2016,Time,Trial,Men,ITT,M,Masters,60-64,Masters,60-64,,,
"Place,License",,,,,,,,,,,,
"1,368042,Timothy,Elliott,La",Grande,",OR,30:22.9,",,,,,,,,,,
"2,204935,Allen,Neel,Nampa,ID,31:10.7,",,,,,,,,,,,,
"3,81817,Fritz,Stafford,Meridian,ID,32:18.8,",,,,,,,,,,,,
"4,16701,Scott,Hoover,Caldwell,ID,33:17.7,",,,,,,,,,,,,
06/11/2016,Time,Trial,Men,ITT,M,Masters,55-59,Masters,55-59,,,
"Place,License",,,,,,,,,,,,
"1,128215,Jon,Engen,Ketchum,ID,1:00:59.9,",,,,,,,,,,,,
"2,166390,Michael,Stilton,Boise,ID,1:02:42.5,",,,,,,,,,,,,
"3,409324,Mike,Long,Hailey,ID,1:05:16.5,",,,,,,,,,,,,
"4,307230,Dale,Nelson,Boise,ID,1:07:00.4,",,,,,,,,,,,,
06/11/2016,Time,Trial,Men,ITT,M,Masters,50-54,Masters,50-54,,,
"Place,License",,,,,,,,,,,,
"1,103067,Robert,Mitchell,Meridian,ID,57:51.1,",,,,,,,,,,,,
"2,261537,Christopher,Berry,Boise,ID,57:52.4,",,,,,,,,,,,,
"3,196946,Mark,Bockenstette,Boise,ID,1:00:08.2,",,,,,,,,,,,,
"4,116104,Thomas,Minor,Boulder,CO,1:07:59.0,",,,,,,,,,,,,
"5,510203,Brent,Bjornson,Eagle,ID,1:09:28.5,",,,,,,,,,,,,
06/11/2016,Time,Trial,Men,ITT,M,Masters,45-49,Masters,45-49,,,
"Place,License",,,,,,,,,,,,
"1,11408,Richard,Feldman,Ketchum,ID,52:20.6,",,,,,,,,,,,,
"2,81720,Henry,Harper,Boise,ID,57:00.1,",,,,,,,,,,,,
"3,29786,Tim,Richter,Boise,ID,59:28.1,",,,,,,,,,,,,
"4,482161,Krispen,Hartung,Boise,ID,59:39.2,",,,,,,,,,,,,
"5,218047,Frank,Johnson,Boise,ID,1:14:00.2,",,,,,,,,,,,,
06/11/2016,Time,Trial,Men,ITT,M,Masters,30-34,Masters,30-34,,,
"Place,License",,,,,,,,,,,,
"DNF,411647,Kelsey,Backen,Eagle,ID,DNS,",,,,,,,,,,,,
