col0,col1,col2,col3,col4,col5,col6,col7
ROW1,da01.ln.lan,rohitv,/home/rohitv/.ssh/id_rsa,google.com,80,TCP,100
ROW2,da01.ln.lan,,,google.com,443,TCP,100
ROW3,da01.ln.lan,,,8.8.8.8,53,UDP,100
ROW4,da01.ln.lan,,,4.4.4.4,53,UDP,100
ROW1,da02.ln.lan,rohitv,/home/rohitv/.ssh/id_rsa,google.com,80,TCP,100
ROW2,da02.ln.lan,,,google.com,443,TCP,100
ROW3,da02.ln.lan,,,8.8.8.8,53,UDP,100
ROW4,da02.ln.lan,,,4.4.4.4,53,UDP,100
ROW1,da03.ln.lan,rohitv,/home/rohitv/.ssh/id_rsa,google.com,80,TCP,100
ROW2,da03.ln.lan,,,google.com,443,TCP,100
ROW3,da03.ln.lan,,,8.8.8.8,53,UDP,100
ROW4,da03.ln.lan,,,4.4.4.4,53,UDP,100
ROW5,localhost,,,google.com,80,TCP,100
ROW6,localhost,,,google.com,443,TCP,100
ROW7,localhost,,,8.8.8.8,53,UDP,100
ROW8,localhost,,,4.4.4.4,53,UDP,100
ROW9,localhost,,,localhost,12001,TCP,100
ROW10,localhost,,,localhost,12002,UDP,100
ROW11,localhost,,,239.0.0.1,12003,MULTICAST,1000
