col0,col1,col2,col3,col4,col5
oO3wTulizvg,4446789.0,48699.0,1396.0,0,2098.0
ZX5MHNvjw7o,19266680.0,150691.0,6878.0,0,8345.0
MvZ-clcMCec,6233018.0,65272.0,1530.0,0,5130.0
4trBQseIkkc,8867404.0,92259.0,2189.0,0,5337.0
JBC-9k3y1ew,7860341.0,56584.0,1405.0,0,2878.0
2z3wUD3AZg4,12847179.0,144625.0,3172.0,0,9071.0
fKIwj1TQmFs,8946652.0,63902.0,1779.0,0,4613.0
7JjLd3MufCE,6247881.0,53108.0,1258.0,0,2762.0
HeOVbeh2yr0,6254585.0,55419.0,1387.0,0,3675.0
zR7LOtMix9w,5186509.0,56466.0,1018.0,0,2255.0
EG0wQRsXLi4,19373859.0,229719.0,4829.0,0,11767.0
X-zSJljpKNc,4116054.0,46103.0,737.0,0,2557.0
pfz0tDQZhqs,4899814.0,64797.0,1281.0,0,3442.0
kB5XXn0eKow,6968851.0,47029.0,1176.0,0,2450.0
ZgNFiYbSr4I,3039064.0,16293.0,539.0,0,926.0
CTdDSYdq4d8,724035.0,14093.0,250.0,0,663.0
oDcA9BIB_NQ,7626958.0,57992.0,1674.0,0,1709.0
RhaifCEZks4,4734714.0,39945.0,1313.0,0,1411.0
9DLuALBnolM,6874686.0,74404.0,1333.0,0,5116.0
FRZN7IzvCVs,4841345.0,28525.0,734.0,0,1512.0
XXc3O6GMZt0,8184208.0,63560.0,1557.0,0,2280.0
iLsvH7_EF34,3269330.0,26820.0,654.0,0,1040.0
j-emlb2_jdI,1316787.0,9920.0,225.0,0,445.0
eafRE74JGZ8,3960825.0,46798.0,904.0,0,4743.0
f059lvvbDyo,2287772.0,24735.0,540.0,0,1821.0
ZdVAH8Z5O90,5897136.0,42205.0,842.0,0,1768.0
vAjMXH5JQiY,1546600.0,11644.0,341.0,0,503.0
yvwlEPyi6Y4,8177603.0,52374.0,1657.0,0,2111.0
LVzxZcB31Jg,1789894.0,20287.0,342.0,0,1056.0
AH-Dm-sDgtE,2012686.0,22436.0,312.0,0,1297.0
Ll3MHIBmDGU,1113699.0,7318.0,344.0,0,514.0
D7oXFmuUHLQ,7948527.0,65317.0,1289.0,0,4060.0
4eHMgXlugIU,10488187.0,53851.0,1392.0,0,2167.0
uWYdJpHFmSM,1945844.0,12981.0,259.0,0,462.0
neUsrOzJ8T8,1040527.0,7756.0,268.0,0,371.0
p3p2GrSO6JI,4434558.0,36928.0,744.0,0,1454.0
wJPsR6GM2yU,2052706.0,16587.0,541.0,0,1699.0
zhUnEg0he4A,1250155.0,13467.0,220.0,0,462.0
lbqgAByAKao,1298246.0,11603.0,246.0,0,349.0
ff8LEx9Mw54,5379303.0,46381.0,774.0,0,2497.0
Jpo0IKtYQkA,10179.0,68.0,36.0,0,10.0
2-RwPfxtOO0,1899571.0,18906.0,362.0,0,861.0
ddIz-ydl6Yk,3161793.0,23751.0,363.0,0,1162.0
fjTUZtpLLSc,199722.0,1068.0,39.0,0,244.0
L-Vdfoz7rVQ,12388971.0,55089.0,4892.0,0,5382.0
86E3e_i4SKE,111284.0,626.0,45.0,0,43.0
ClEwU46epmY,462658.0,4518.0,250.0,0,270.0
pbk30zUfbUA,2228205.0,3798.0,458.0,0,234.0
qn6gjCC-UBU,333679.0,2825.0,89.0,0,130.0
nXtMNTb_FYM,2589875.0,24148.0,264.0,0,1203.0
Jr2Sd1MI8Mg,841413.0,4657.0,175.0,0,398.0
QLdKZ0N3S5E,262906.0,2273.0,103.0,0,169.0
F8IfiyF5OSE,5891.0,81.0,11.0,0,6.0
K-50UFUC5YI,52960.0,401.0,9.0,0,11.0
lQ4hYdxMIzY,16083.0,90.0,8.0,0,6.0
Xx0yzU8R55c,333.0,16.0,0.0,0,4.0
uPBD7CHbjYc,93367.0,807.0,14.0,0,155.0
INvVLXGJbo8,1022.0,19.0,0.0,0,3.0
AGnQrJAwWsk,49424.0,1968.0,25.0,0,487.0
Et4MrTvY3zY,1672.0,17.0,0.0,0,5.0
vfZzBxrnLNU,47136.0,645.0,17.0,0,100.0
x6Eky0Yyikc,651198.0,7099.0,111.0,0,582.0
HIaWNz-susE,357309.0,2211.0,73.0,0,109.0
2MZZ__5F_-A,3012254.0,66428.0,2640.0,0,7117.0
toAEQTsidvg,304963.0,757.0,20.0,0,77.0
pZ_R4glgnOg,1145057.0,10330.0,1006.0,0,922.0
C-L06Plh8wo,397.0,5.0,1.0,0,0.0
