col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14
135836,131321,,Norma Fisher,,Legal self-help center,http://www.ahml.info/,"583 Wallace Ranch
Stewartbury, HI 25324",,,,,Free to everyone,,
132741,131321,,Jorge Sullivan,,Direct representation,,"471 Erika Curve
North Megan, UT 71358",,,"Telephone

    Walk-inAll clinics are walk-in only, we do not make appointments.

Call 312-341-1070, select your preferred language, and choose option 4 for more information about LAF's legal clinics.Walk-in clients are seen on a first-come, first-served basis. Doors open at 4PM. If you arrive before the clinic closes, you will be seen.",,Free to eligible persons/entities,,
129441,127446,,Elizabeth Woods,,Direct representation,,"339 Riley Mission Suite 515
South Brendamouth, ID 32356",,,"Walk-inFirst come, first served. It is best to come at 9 a.m. to receive assistance.",,Free to eligible persons/entities,,
129071,131321,,Susan Wagner,,Legal self-help center,https://www.epl.org/,"35256 Craig Drive Apt. 098
North Davidborough, OK 16189",,,,,Free to everyone,,
127461,127446,,Peter Montgomery,,Direct representation,,"09032 Timothy Stream Apt. 086
Port Jordanbury, SD 39961",,,"Telephone

    OnlineYou will be able to speak to us if you call during business hours. If you call after business hours, please leave a message and we will get back to you in 24 hours.Click the link below to get started.",,Free to eligible persons/entities,,
127216,25686,,Theodore Mcgrath,,Legal self-help center,http://www.pspld.com/,"87091 Gonzalez Knolls
Masseyshire, UT 88665",,,,,Free to everyone,,
127206,25686,,Stephanie Collins,,Legal self-help center,http://www.pspld.com,"225 Wilson Mills
North Thomas, OK 67164",,,,,Free to everyone,,
127186,25741,,Stephanie Sutton,,Legal self-help center,http://www.pspld.com/,"PSC 5642, Box 8071
APO AA 97365",,,,,Free to everyone,,
127176,25741,,Brian Hamilton,,Legal self-help center,http://www.pspld.com/,"37594 Garza Roads Apt. 466
North Brookemouth, IA 29742",,,,,Free to everyone,,
127166,25741,,Susan Levy,,Legal self-help center,http://www.pspld.com/,"960 Savage Port Suite 027
West Jacquelinemouth, NM 74085",,,,,Free to everyone,,
127156,25741,,Sean Green,,Legal self-help center,http://www.pspld.com/,"75470 Lopez Roads
Port Jessicatown, TX 55221",,,,,Free to everyone,,
127061,25741,,Kimberly Smith,,Legal self-help center,http://www.pspld.com/,"08913 Charlene Flat
Joshuaburgh, NJ 52496",,,,,Free to everyone,,
127051,25796,,Jennifer Summers,,Legal self-help center,http://www.pspld.com/,"7142 Wilson Drives
Melissaton, IL 89760",,,,,Free to everyone,,
124276,25796,,April Snyder,,Legal self-help center,http://virginiamemorialpubliclibrary.com/,"9097 Bowman Landing Apt. 369
Alanberg, MA 44739",,,,,Free to everyone,,
122701,25796,,Dana Nguyen,,Legal self-help center,http://www.co.adams.il.us/Circuit_Clerk/index.htm,"9004 Edward Prairie
Michaelside, LA 15560",,,,,Free to everyone,,
120306,25796,,Cheryl Bradley,,Legal self-help center,http://explorecarbondale.com/node/61,"42814 Houston Hills
Rodriguezside, NJ 62629",,,,,Free to everyone,,
120061,127446,,Walter Pratt,,Legal self-help center,https://mppl.org/,"71760 Rogers Spur Apt. 296
North Lindseyborough, IN 08516",,,,,Free to everyone,,
116931,127446,,Bobby Flores,,Legal self-help center,http://clintoncountycircuitclerk.com/,"8847 Kramer Station
South Christopher, KS 77208",,,,,Free to everyone,,
115961,25686,,Tasha Rodriguez,,Legal self-help center,http://www.lincolnlibrary.info/,"51108 Goodwin Flats Apt. 764
Lake Bobby, IL 82213",,,,,Free to everyone,,
