col0,col1,col2,col3
Q82159242,Adriano B L Tort,http://lattes.cnpq.br/3181888189086405,3181888189086405
Q91045423,João Paulo M S Lima,http://lattes.cnpq.br/3289758851760692,3289758851760692
Q90164250,Jorge E S Souza,http://lattes.cnpq.br/8058577659019910,8058577659019910
Q100992297,Katia C Scortecci,http://lattes.cnpq.br/4808910380593455,4808910380593455
Q44615668,Lucymara F A Lima,http://lattes.cnpq.br/1083882171718362,1083882171718362
Q85652546,Marcelo A C Fernandes,http://lattes.cnpq.br/3475337353676349,3475337353676349
Q50670345,Marcos R Costa,http://lattes.cnpq.br/6118493598074445,6118493598074445
Q42841817,Marilene H Vainstein,http://lattes.cnpq.br/1152828531273019,1152828531273019
Q59812986,Renan Cipriano Moioli,http://lattes.cnpq.br/3898958813303048,3898958813303048
Q105627093,Rita Maria C Almeida,http://lattes.cnpq.br/4672766298301524,4672766298301524
Q59166361,Rodrigo J S Dalmolin,http://lattes.cnpq.br/4065178015615979,4065178015615979
Q101029256,Sandro José de Souza,http://lattes.cnpq.br/8479967495464590,8479967495464590
Q7508008,Sidarta T G Ribeiro,http://lattes.cnpq.br/0649912135067700,649912135067700
Q98242256,Silvia R B Medeiros,http://lattes.cnpq.br/5882662534904226,5882662534904226
Q59093911,Tetsu Sakamoto,http://lattes.cnpq.br/1342530085695810,1342530085695810
Q92388282,Thaís G. Rêgo,http://lattes.cnpq.br/3166390632199101,3166390632199101
Q62941137,Tirzah Braz Petta Lajus,http://lattes.cnpq.br/9579151361576173,9579151361576173
Q105627109,Umberto L Fulco,http://lattes.cnpq.br/9579151361576173,9579151361576173
Q56526563,Vinicius R. H. M. Coutinho,http://lattes.cnpq.br/5684206147354858,5684206147354858
Q87954813,Wilfredo B. Figuerola,http://lattes.cnpq.br/9912829629195282,9912829629195282
