col0,col1,col2,col3,col4,col5,col6
544,75 Gravesend Road, Sunderland, Tyne and Wear,, SR4 9RB, Verenigd Koninkrijk
545,3 Victoria Avenue Industrial Estate, Swanage, Dorset,, BH19 1BJ, Verenigd Koninkrijk
546, Mare Lane, Twyford, Winchester, Hampshire, SO21, Verenigd Koninkrijk
547,407 Oxford Street, Mayfair, London, ,W1C 2PA, Verenigd Koninkrijk
548,Irvine Road, Largs, North Ayrshire,, KA29 0BG, Verenigd Koninkrijk
549,102 Ingram Avenue, Aylesbury, Buckinghamshire,, HP21 9DJ, Verenigd Koninkrijk
550,7 Charles Avenue, Sandiacre, Nottingham, Derbyshire, NG10 5BX, Verenigd Koninkrijk
551,1 Elders Way, Wishaw, North Lanarkshire,, ML2, Verenigd Koninkrijk
552,45 Gower Street, Fitzrovia, London,, WC1E 6HH, Verenigd Koninkrijk
553,14 Radstone Road, Brackley, Brackley, Northamptonshire, NN13, Verenigd Koninkrijk
554,8 Long Lane, Linton, Cambridge, Cambridgeshire, CB21 4NS, Verenigd Koninkrijk
555,16 Gilbert Place, London,,, WC1A, Verenigd Koninkrijk
556,Beddington Cross, Croydon, Greater London,, CR0 4XH, Verenigd Koninkrijk
557,2 Woodrows Farm Cottages, Aldworth, Reading, West Berkshire, RG8 9RT, Verenigd Koninkrijk
558,3 Rhododendron Walk, Crookham Common, Thatcham, West Berkshire, RG19 8DN, Verenigd Koninkrijk
559,35 Spenlows Road, Bletchley, Milton Keynes, Milton Keynes, MK3 6JT, Verenigd Koninkrijk
560,11 Puddledock, London,,, EC4V 3PD, Verenigd Koninkrijk
561,60L Fonthill Road, Aberdeen, Aberdeen City,, AB11 6UJ, Verenigd Koninkrijk
562,110 Westerfield Road, Ipswich, Suffolk,, IP4 2XW, Verenigd Koninkrijk
563,13A Comfrey Court, Grays, Essex,, RM17 6TN, Verenigd Koninkrijk
564,Station Road, Coleshill, Birmingham, Warwickshire, B46 1JJ, Verenigd Koninkrijk
565,15 Craigside Place, Cumbernauld, Glasgow, North Lanarkshire, G68 9ED, Verenigd Koninkrijk
566,12 Crawley Wood Close, Camberley, Surrey,, GU15 2BX, Verenigd Koninkrijk
567,20 Little Britain, London,,, EC1A 7DH, Verenigd Koninkrijk
568,7 Laura Place, London,,, E5 0QY, Verenigd Koninkrijk
569,28 Duddingston Avenue, Kilwinning, North Ayrshire,, KA13 6RR, Verenigd Koninkrijk
570,17 Hawthorn Close, Wootton, Ulceby, North Lincolnshire, DN39 6RB, Verenigd Koninkrijk
571,80A Moray Street, Blackford, Auchterarder, Perth and Kinross, PH4 1QF, Verenigd Koninkrijk
572,67 Sandhill Close, Bradford, West Yorkshire,, BD8 0DZ, Verenigd Koninkrijk
573,4 Nursery Street, Sheffield, Sheffield,, S3 8GG, Verenigd Koninkrijk
574,16 Jubilee Mews, Westbury, Shrewsbury, Shropshire, SY5 9EZ, Verenigd Koninkrijk
575,3 Oak Bank, Houghton, Carlisle, Cumbria, CA3 0NH, Verenigd Koninkrijk
576,1 Kingstanding, Ascott-under-Wychwood, Chipping Norton, Oxfordshire, OX7 6AR, Verenigd Koninkrijk
577,26 Glenthorne Road, Hammersmith, London,, W6, Verenigd Koninkrijk
578,4 Fairthorne Rise, Old Basing, Basingstoke, Hampshire, RG24 7EH, Verenigd Koninkrijk
579,21 Campbell Street, Leicester, Leicester,, LE1 5ZN, Verenigd Koninkrijk
580,3 Grainger's Road, Northwich, Cheshire West and Chester,, CW9 8EJ, Verenigd Koninkrijk
581,454 Marton Road, Middlesbrough, Middlesbrough, Cleveland, TS4 3AA, Verenigd Koninkrijk
582,39 Langdons Way, Tatworth, Chard, Somerset, TA20 2TF, Verenigd Koninkrijk
583,34B Belsize Park Gardens, London,,, NW3 4LH, Verenigd Koninkrijk
584,143 Sefton Street, Liverpool, Merseyside,, L8 5SN, Verenigd Koninkrijk
585,21 Saint Brendan Road, Castlebay, Isle of Barra, Eilean Siar, HS9, Verenigd Koninkrijk
586,8 Melville Close, Rugby, Warwickshire,, CV22 6TJ, Verenigd Koninkrijk
587,35 Lowe Lane, Kidderminster, Worcestershire,, DY11 5QN, Verenigd Koninkrijk
588,65A Bridge Street, Pinner, Greater London,, HA5 3HZ, Verenigd Koninkrijk
589,112 Blackburn Crescent, Sheffield, South Yorkshire,, S35 2EF, Verenigd Koninkrijk
590,2 Station Road, Ruabon, Wrexham, Wrexham, LL14 6DL, Verenigd Koninkrijk
591,Wavell Road, Wythenshawe, Manchester,, M22, Verenigd Koninkrijk
592,Braintree Road, Felsted, Dunmow, Essex, CM6, Verenigd Koninkrijk
593,School Hill, Helston, Cornwall,, TR12 6PW, Verenigd Koninkrijk
594,21 Wagtail Close, Swindon, Swindon,, SN3 5HX, Verenigd Koninkrijk
595,2 Churchway, Madron, Penzance, Cornwall, TR20 8RT, Verenigd Koninkrijk
596,1-19 Ballyregan Drive, Castlereagh, Belfast, Castlereagh, BT16, Verenigd Koninkrijk
597,2 Wisteria Close, Coventry, West Midlands,, CV2 1JP, Verenigd Koninkrijk
598,27 Sunset Close, Bletchley, Milton Keynes, Milton Keynes, MK2 2LZ, Verenigd Koninkrijk
599,100 Malone Avenue, Belfast, Belfast,, BT9 6ES, Verenigd Koninkrijk
600,120 Hill Street, Rhymney, Tredegar, Caerphilly, NP22 5JF, Verenigd Koninkrijk
601,4 Matheson Road, Garve, Highland,, IV23 2QF, Verenigd Koninkrijk
602,10 Dungleddy Court, Clarbeston Road, Pembrokeshire,, SA63 4AA, Verenigd Koninkrijk
603,57A George Street, Hastings, East Sussex,, TN34 3EE, Verenigd Koninkrijk
604,37 Farmlands Close, Hastings, Saint Leonards-on-sea, East Sussex, TN37 7UE, Verenigd Koninkrijk
605,11 Elder Close, Portslade, Brighton, The City of Brighton and Hove, BN41 2ER, Verenigd Koninkrijk
606,129 Garrymore, Moyraverty, Craigavon, Craigavon, BT65 5JE, Verenigd Koninkrijk
607,139-140 Duckpool Road, Newport, Newport,, NP19, Verenigd Koninkrijk
608,Whitehouse Lane, Altrincham,,, WA14 5RQ, Verenigd Koninkrijk
609,25A Dryleaze, Wotton-under-Edge, Gloucestershire,, GL12 7AL, Verenigd Koninkrijk
610,15 Reynolds Street, Filey, Filey, North Yorkshire, YO14, Verenigd Koninkrijk
611,3 Ash Close, Louth, Lincolnshire,, LN11 0FL, Verenigd Koninkrijk
612,2 Mill Road, Kingarth, Isle of Bute, Argyll and Bute, PA20 9NR, Verenigd Koninkrijk
613,46 Egerton Road, Prescot, Prescot, Knowsley, L34, Verenigd Koninkrijk
614,29 Giggetty Lane, Wombourne, Wolverhampton, Staffordshire, WV5 0AS, Verenigd Koninkrijk
615,2 Pant Y Deri, Pontlliw, Swansea, Swansea, SA4 9DQ, Verenigd Koninkrijk
616,200 Scotia Road, Stoke-on-Trent, Stoke-on-Trent,, ST6 4JD, Verenigd Koninkrijk
617,11A Raikes Avenue, Skipton, North Yorkshire,, BD23 1LP, Verenigd Koninkrijk
618,1 Maes Y Rhos, Manorowen, Fishguard, Pembrokeshire, SA65 9QD, Verenigd Koninkrijk
619,139 Headley Drive, Ilford, Ilford, Greater London, IG2, Verenigd Koninkrijk
620,14 Saint Peters Close, York, North Yorkshire,, YO61 2NP, Verenigd Koninkrijk
621,3 Ionad Na Sgoile, Ferrindonald, Teangue, Isle of Skye, IV44 8RP, Verenigd Koninkrijk
622,46 Golders Green Crescent, London,,, NW11 8LD, Verenigd Koninkrijk
623,62 Rowland Road, Stevenage, Hertfordshire,, SG1 1TG, Verenigd Koninkrijk
624,3-6 Spa Street, Chilton, Didcot, Oxfordshire, OX11 0PQ, Verenigd Koninkrijk
625,19-21 The Avenue, Poole, Poole,, BH13 6HH, Verenigd Koninkrijk
626,60 Kilclean Road, Castlederg, Strabane,, BT81, Verenigd Koninkrijk
627,18A York Road, Aldershot, Hampshire,, GU11 3JP, Verenigd Koninkrijk
628,6 High Meadow, Northiam, Rye, East Sussex, TN31 6GA, Verenigd Koninkrijk
629,8 South Eastern Road, Ramsgate, Kent,, CT11 9TR, Verenigd Koninkrijk
630,22 Newstead Road, Cleethorpes, North East Lincolnshire,, DN35 9AN, Verenigd Koninkrijk
631,57 Renshaw Road, Elderslie, Johnstone, Renfrewshire, PA5 9JD, Verenigd Koninkrijk
632,60 Spring Gardens, Manchester, Manchester,, M60 1HU, Verenigd Koninkrijk
633,68 Lansdowne Road, Bournemouth, Bournemouth,, BH1 1RJ, Verenigd Koninkrijk
634,2 Fountain Road, Golspie, Highland,, KW10 6TH, Verenigd Koninkrijk
635,3 Nene Road, Henlow, Central Bedfordshire,, SG16 6HQ, Verenigd Koninkrijk
636, 2 Bottom Pond Cottages, Morestead, Winchester, Hampshire, SO21 1JE, Verenigd Koninkrijk
637,Unnamed Road, Wigton, Cumbria,, CA7 4LW, Verenigd Koninkrijk
638,B8067, Isle of Tiree, Argyll and Bute,, PA77 6UF, Verenigd Koninkrijk
639,2 Leamington Cottages, Narberth, Pembrokeshire,, SA67 7NX, Verenigd Koninkrijk
640,33 Hollydene, Kibblesworth, Gateshead, Tyne and Wear, NE11 0NR, Verenigd Koninkrijk
641,75A Thorpes Road, Heanor, Derbyshire,, DE75 7GR, Verenigd Koninkrijk
642,Church Close, Haslemere, Surrey,, GU27 2DB, Verenigd Koninkrijk
643,28 Oakfield Avenue, Droylsden, Manchester,, M43 6PQ, Verenigd Koninkrijk
