col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11
1,20180907,donation,Aurel,ETH,183.0,217.2,39747.6,"8602 Tracy Crossroad
Sarahmouth, CT 73515",https://etherscan.io/tx/0xff22967cc3c6ca951e23140ff41d273262f6ba22f130ff049555a38345b5dbe7,Yeastplume's 3rd funding campaign, https://forum.grin.mw/t/funding-campaign-yeastplume-oct-2018-to-feb-2019-closed/677
2,20190201,donation,Qtum,BTC,10.0,3487.95,34879.5,"PSC 9834, Box 7897
APO AP 83647",https://www.blockchain.com/zh/btc/tx/96db672d5649ab2ecae18f315ad56271c02c6835590d65eb396cc26419fed7e4,Yeastplume's 4th funding campaign, https://forum.grin.mw/t/funding-campaign-yeastplume-march-to-aug-2019/1697
3,20190201,donation,Sparkpool,ETH,100.0,107.61,10761.0,"19126 Jeffery Street
Lake Amandachester, AR 16464",https://etherscan.io/tx/0x34460d9d8c9610109fe16f88939e03e8b2982613dcb95fa0459b995e75df5499,Yeastplume 4th funding campaign, https://forum.grin.mw/t/funding-campaign-yeastplume-march-to-aug-2019/1697
4,20190203,donation,Sparkpool,BTC,2.38217288,3464.01,8251.87,"95384 Jodi Garden Apt. 845
West Courtney, OR 22964",https://www.blockchain.com/zh/btc/tx/147b921ac69042cd1bac5ca0b2715b8a2951f0bd9f27232260ed0a7a6d0563b0,Yeastplume 4th funding campaign, https://forum.grin.mw/t/funding-campaign-yeastplume-march-to-aug-2019/1697
5,20171214,donation,Grinmint by BlockCypher,BTC,0.51281968,17772.0,9113.83,"855 Lisa Wells
Mooreburgh, CA 18271",https://www.blockchain.com/btc/tx/adef3e05799cd2af29b18c163d970caaa2c99f6381ba3bb2f921194c6aca7192, Yeastplume 1st funding campaign, https://lists.launchpad.net/mimblewimble/msg00375.html
6,20180907,donation,Grinmint by BlockCypher,BTC,1.0,6445.0,6445.0,"332 Kathleen Knoll Apt. 719
New Caitlinfort, ME 02157",https://www.blockchain.com/btc/tx/65626c7ab0435b6ff202f545394b563bce9b8d83ed790bf9ee4131b2a8c63175, Yeastplume 3rd funding campaign, https://forum.grin.mw/t/funding-campaign-yeastplume-oct-2018-to-feb-2019-closed/677
7,20171217,donation,kargakis,BTC,0.006493,19280.6,125.19,"USNS Guerrero
FPO AA 97149",b0f42572e708353e096a6969073f09d228a46d224b755146800e13cb30d0914b,Yeastplume 1st funding campaign,https://lists.launchpad.net/mimblewimble/msg00375.html
8,20180403,donation,kargakis,BTC,0.01639049,7463.13,122.32,"142 Warner View Suite 460
North Leslie, IA 45480",2f84f255c24d9c7477ba02d05fdba6cbc7f107521771fd29382fa72d5a77830e,Yeastplume 2nd funding campaign,https://forum.grin.mw/t/closed-funding-campaign-yeastplume-may-to-aug-2018/292
9,20180819,donation,kargakis,BTC,0.0266444,6420.14,171.06,"5240 Berry Centers
West Andrew, AR 03720",beaeea4ce1689abcb8b5bfe3b610406414c72b3436f66c61f5dc9ddd7749fd20,Yeastplume 3rd funding campaign,https://forum.grin.mw/t/funding-campaign-yeastplume-oct-2018-to-feb-2019-closed/677
10,20190104,donation,kargakis,BTC,0.05193264,3825.37,198.66,"51056 Patricia Forge
Grahamstad, HI 85576",e9f064474a8c6e31442577a591e7c46e68100cd5d77441981c59005c77f75704,Yeastplume 4th funding campaign,https://forum.grin.mw/t/funding-campaign-yeastplume-march-to-aug-2019/1697
