col0,col1,col2,col3,col4,col5,col6,col7,col8
1,常营公元,公元路,100001,55,1,2005-03-30 04:48:53,2005-03-30 04:48:53,
2,凤凰城,凤凰环路,100001,10,1,2007-02-20 19:24:46,2007-02-20 19:24:46,
3,红玺台,京承高速,100001,49,1,2000-02-13 21:43:46,2000-02-13 21:43:46,
4,火星园,东坝河,100001,32,1,2005-12-05 23:01:51,2005-12-05 23:01:51,
5,裘马都,西坝河,100001,59,1,2013-07-29 02:55:28,2013-07-29 02:55:28,
6,太阳公元,太阳宫南街,100001,34,1,2019-07-06 15:05:08,2019-07-06 15:05:08,
7,霞公府,天安门东站,100001,56,1,2003-02-10 17:10:57,2003-02-10 17:10:57,
8,龙湖天街,朝阳北路,100001,61,1,2006-03-12 06:38:08,2006-03-12 06:38:08,
9,太阳公元,公元路,100001,42,1,2018-07-17 10:12:46,2018-07-17 10:12:46,
10,霞公府,凤凰环路,100001,59,1,2004-11-11 15:00:22,2004-11-11 15:00:22,
11,凤凰城,京承高速,100001,55,1,2009-06-22 08:07:23,2009-06-22 08:07:23,
12,红玺台,东坝河,100001,32,1,2006-03-13 23:04:18,2006-03-13 23:04:18,
13,火星园,西坝河,100001,39,1,2014-08-27 02:20:42,2014-08-27 02:20:42,
14,裘马都,太阳宫南街,100001,28,1,2020-01-15 06:42:09,2020-01-15 06:42:09,
15,凤凰城,太阳宫南街,100001,72,1,2001-08-02 11:44:13,2001-08-02 11:44:13,
16,太阳公元,公元路,100001,46,1,2001-04-08 00:53:17,2001-04-08 00:53:17,
17,霞公府,凤凰环路,100001,70,1,2017-09-19 19:59:52,2017-09-19 19:59:52,
18,凤凰城,京承高速,100001,78,1,2016-04-29 07:42:08,2016-04-29 07:42:08,
19,红玺台,东坝河,100001,4,1,2010-12-21 16:35:40,2010-12-21 16:35:40,
20,火星园,西坝河,100001,57,1,2007-07-04 21:13:37,2007-07-04 21:13:37,
21,裘马都,太阳宫南街,100001,47,1,2009-07-11 21:08:39,2009-07-11 21:08:39,
22,凤凰城,公元路,100001,74,1,2004-06-29 17:39:19,2004-06-29 17:39:19,
23,红玺台,凤凰环路,100001,13,1,2002-04-10 22:06:44,2002-04-10 22:06:44,
24,火星园,京承高速,100001,80,1,2001-08-31 04:25:25,2001-08-31 04:25:25,
25,裘马都,东坝河,100001,41,1,2002-01-30 17:02:48,2002-01-30 17:02:48,
26,太阳公元,西坝河,100001,6,1,2015-05-23 22:59:18,2015-05-23 22:59:18,
27,霞公府,太阳宫南街,100001,98,1,2008-12-06 02:37:57,2008-12-06 02:37:57,
28,红玺台,公元路,100001,92,1,2014-12-15 06:59:27,2014-12-15 06:59:27,
29,火星园,凤凰环路,100001,27,1,2009-12-27 04:27:34,2009-12-27 04:27:34,
30,裘马都,京承高速,100001,13,1,2007-03-05 07:39:19,2007-03-05 07:39:19,
31,太阳公元,东坝河,100001,90,1,2005-09-18 11:41:38,2005-09-18 11:41:38,
32,霞公府,西坝河,100001,39,1,2013-03-12 01:52:43,2013-03-12 01:52:43,
33,裘马都,太阳宫南街,100001,47,1,2009-04-17 22:04:02,2009-04-17 22:04:02,
34,霞公府,公元路,100001,24,1,2016-03-11 03:07:36,2016-03-11 03:07:36,
35,凤凰城,凤凰环路,100001,82,1,2009-05-05 02:46:55,2009-05-05 02:46:55,
36,红玺台,京承高速,100001,36,1,2018-04-01 08:09:04,2018-04-01 08:09:04,
37,火星园,公元路,100001,62,1,2007-08-20 08:52:26,2007-08-20 08:52:26,
38,裘马都,凤凰环路,100001,11,1,2003-09-21 03:17:09,2003-09-21 03:17:09,
39,裘马都,京承高速,100001,18,1,2007-02-21 08:24:09,2007-02-21 08:24:09,
40,裘马都,东坝河,100001,73,1,2019-10-24 04:43:43,2019-10-24 04:43:43,
41,凤凰城,西坝河,100001,7,1,2020-05-30 21:36:56,2020-05-30 21:36:56,
42,红玺台,太阳宫南街,100001,5,1,2012-12-11 09:33:14,2012-12-11 09:33:14,
43,凤凰城,京承高速,100001,31,1,2007-12-15 17:14:06,2007-12-15 17:14:06,
44,红玺台,东坝河,100001,37,1,2012-08-14 23:34:26,2012-08-14 23:34:26,
45,火星园,西坝河,100001,57,1,2009-02-18 06:56:29,2009-02-18 06:56:29,
46,裘马都,太阳宫南街,100001,87,1,2003-03-16 14:50:00,2003-03-16 14:50:00,
47,凤凰城,公元路,100001,68,1,2016-03-31 17:34:56,2016-03-31 17:34:56,
48,红玺台,凤凰环路,100001,30,1,2002-06-07 22:22:23,2002-06-07 22:22:23,
49,火星园,京承高速,100001,54,1,2016-09-27 08:56:08,2016-09-27 08:56:08,
50,裘马都,东坝河,100001,41,1,2017-10-26 14:43:28,2017-10-26 14:43:28,
