col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12
Andrew,Male,-2.852,1.914,-0.755,0.825,-1.588,0.855,0.217,-0.246,0.238,-0.365,had
Andrew,Male,-3.648,1.812,-1.378,1.578,0.065,1.577,-0.466,0.702,0.06,-0.836,hud
Andrew,Male,-2.54,2.144,-1.024,0.933,-1.567,1.024,0.188,-0.047,0.309,-0.633,hYd
Andrew,Male,-3.673,1.811,-1.405,1.621,0.044,1.572,-0.453,0.745,-0.066,-0.733,hud
Andrew,Male,-2.312,1.746,-1.51,1.019,-0.99,0.941,-0.488,0.208,0.033,-0.847,hAd
Andrew,Male,-3.986,2.325,0.102,1.633,-2.014,0.576,-0.344,1.003,0.566,-0.245,hod
Andrew,Male,-3.546,1.258,-1.227,0.823,-0.702,1.734,-0.397,1.333,-0.277,0.013,hUd
Andrew,Male,-2.666,1.516,-1.198,0.741,-1.066,1.24,-0.574,0.965,-0.13,-0.711,hed
Bill,Male,-1.372,-0.03,-1.003,-0.388,-0.471,1.141,0.654,0.823,0.558,0.043,hId
Bill,Male,-3.141,3.314,-0.996,-0.394,-0.19,-0.312,0.137,0.631,0.547,-0.247,hOd
Bill,Male,-1.709,0.486,-0.953,-0.346,0.02,0.786,0.145,0.564,-0.229,-0.322,hEd
Bill,Male,-4.473,0.373,0.858,0.919,0.778,1.272,0.653,-0.216,-0.891,-0.627,hid
Bill,Male,-2.489,1.773,-0.18,-0.152,-0.353,0.133,-0.186,0.207,0.788,-0.285,had
David,Male,-1.077,0.511,-2.006,0.305,-0.584,1.962,0.089,1.406,-0.669,-0.027,hId
David,Male,-3.813,3.705,-0.157,1.561,-1.503,-0.366,-0.581,1.412,0.29,-0.099,hod
David,Male,-1.674,1.711,-1.04,1.136,-0.869,1.036,-0.157,0.946,-0.361,0.02,hAd
David,Male,-0.941,0.539,-2.02,0.314,-0.679,1.897,0.028,1.504,-0.632,0.111,hId
David,Male,-1.494,0.663,-1.58,1.191,-0.252,1.777,-0.072,1.189,-0.409,0.09,hEd
David,Male,-2.52,1.52,-0.959,1.296,-1.103,1.149,-0.268,1.249,0.092,-0.682,hed
Mark,Male,-1.891,0.988,-1.06,0.119,0.59,0.263,0.372,0.39,-0.376,-0.655,hEd
Mark,Male,-2.55,2.629,0.084,-0.159,-0.882,0.093,-0.19,0.961,0.032,-0.589,hYd
Mark,Male,-3.155,1.021,0.455,0.624,-1.306,0.842,-0.123,0.909,0.328,0.876,hUd
Mark,Male,-2.704,0.917,0.267,0.314,-0.756,0.818,-0.114,0.673,0.261,0.056,hed
