col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16,col17,col18,col19,col20,col21,col22
0,0,0,0,0,0,0,0,0,0,0,0,43.8400862704083,10.5083749143491,0,0,0,1537193729,15,0,1536830986000,2,0
0,0,0,0,0,0,0,0,0,0,0,0,43.8401082380725,10.5084723757338,0,0,0,1537193729,15,0,1536830988728,2,0
0,0,0,0,0,0,0,0,0,0,0,0,43.8401521733766,10.5085820197916,0,0,0,1537193729,15,0,1536830992079,2,0
0,0,0,0,0,0,0,0,0,0,0,0,43.8401829280703,10.5086672985031,0,0,0,1537193729,15,0,1536830994626,2,0
0,0,0,0,0,0,0,0,0,0,0,0,43.8401961086484,10.5087525772147,0,0,0,1537193729,15,0,1536830996956,2,0
0,0,0,0,0,0,0,0,0,0,0,0,43.84024443741,10.5088987692917,0,0,0,1537193729,15,0,1536831001252,2,0
0,0,0,0,0,0,0,0,0,0,0,0,43.840283979095,10.5090632353784,0,0,0,1537193729,15,0,1536831005884,2,0
0,0,0,0,0,0,0,0,0,0,0,0,43.8403279142697,10.5092520668112,0,0,0,1537193729,15,0,1536831011185,2,0
0,0,0,0,0,0,0,0,0,0,0,0,43.8403674558993,10.5093373455228,0,0,0,1537193729,15,0,1536831013894,2,0
0,0,0,0,0,0,0,0,0,0,0,0,43.8404597195998,10.509666277696,0,0,0,1537193729,15,0,1536831023323,2,0
0,0,0,0,0,0,0,0,0,0,0,0,43.8405388026581,10.5099525705135,0,0,0,1537193729,15,0,1536831031513,2,0
0,0,0,0,0,0,0,0,0,0,0,0,43.8406706075224,10.5103789640714,0,0,0,1537193729,15,0,1536831043907,2,0
0,0,0,0,0,0,0,0,0,0,0,0,43.8408375599324,10.5109454583698,0,0,0,1537193729,15,0,1536831060257,2,0
0,0,0,0,0,0,0,0,0,0,0,0,43.8409605771987,10.5113962172739,0,0,0,1537193729,15,0,1536831073133,2,0
0,0,0,0,0,0,0,0,0,0,0,0,43.841066020368,10.5118347935049,0,0,0,1537193729,15,0,1536831085484,2,0
0,0,0,0,0,0,0,0,0,0,0,0,43.8412066109704,10.5122977350821,0,0,0,1537193729,15,0,1536831098904,2,0
0,0,0,0,0,0,0,0,0,0,0,0,43.8412944799287,10.512644941265,0,0,0,1537193729,15,0,1536831108734,2,0
0,0,0,0,0,0,0,0,0,0,0,0,43.8414218896884,10.513071334823,0,0,0,1537193729,15,0,1536831121065,2,0
0,0,0,0,0,0,0,0,0,0,0,0,43.8414833977509,10.5132236182365,0,0,0,1537193729,15,0,1536831125728,2,0
0,0,0,0,0,0,0,0,0,0,0,0,43.841549299176,10.5133759016501,0,0,0,1537193729,15,0,1536831130473,2,0
0,0,0,0,0,0,0,0,0,0,0,0,43.8416635281404,10.5135038197174,0,0,0,1537193729,15,0,1536831135912,2,0
0,0,0,0,0,0,0,0,0,0,0,0,43.841852444794,10.5136195551117,0,0,0,1537193729,15,0,1536831143562,2,0
0,0,0,0,0,0,0,0,0,0,0,0,43.8420281806788,10.5137048338233,0,0,0,1537193729,15,0,1536831150459,2,0
0,0,0,0,0,0,0,0,0,0,0,0,43.8423313238634,10.5137901125349,0,0,0,1537193729,15,0,1536831161917,2,0
0,0,0,0,0,0,0,0,0,0,0,0,43.842559778579,10.513881482583,0,0,0,1537193729,15,0,1536831170725,2,0
0,0,0,0,0,0,0,0,0,0,0,0,43.8427355123803,10.5139423959485,0,0,0,1537193729,15,0,1536831177434,2,0
