col0,col1,col2,col3,col4,col5,col6,col7,col8,col9
en0001,,,cl0001,or0001,us0001,teacher,True,,
en0002,,,cl0002,or0001,us0001,teacher,True,,
en0003,,,cl0003,or0001,us0001,teacher,True,,
en0004,,,cl0004,or0001,us0001,teacher,True,,
en0005,,,cl0005,or0001,us0002,teacher,True,,
en0006,,,cl0001,or0001,us0003,student,False,,
en0007,,,cl0001,or0001,us0004,student,False,,
en0008,,,cl0001,or0001,us0005,student,False,,
en0009,,,cl0002,or0001,us0006,student,False,,
en0010,,,cl0002,or0001,us0007,student,False,,
en0011,,,cl0002,or0001,us0008,student,False,,
en0012,,,cl0002,or0001,us0009,student,False,,
en0013,,,cl0003,or0001,us0003,student,False,,
en0014,,,cl0003,or0001,us0004,student,False,,
en0015,,,cl0003,or0001,us0005,student,False,,
en0016,,,cl0003,or0001,us0006,student,False,,
en0017,,,cl0003,or0001,us0007,student,False,,
en0018,,,cl0003,or0001,us0008,student,False,,
en0019,,,cl0003,or0001,us0009,student,False,,
en0020,,,cl0004,or0001,us0010,student,False,,
en0021,,,cl0004,or0001,us0011,student,False,,
en0022,,,cl0004,or0001,us0012,student,False,,
en0023,,,cl0004,or0001,us0013,student,False,,
en0024,,,cl0004,or0001,us0014,student,False,,
en0025,,,cl0005,or0001,us0015,student,False,,
en0026,,,cl0005,or0001,us0016,student,False,,
en0027,,,cl0005,or0001,us0017,student,False,,
en0028,,,cl0005,or0001,us0018,student,False,,
en0029,,,cl0005,or0001,us0019,student,False,,
en0030,,,cl0005,or0001,us0020,student,False,,
