col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16,col17
1,Each,No,Yes,687662.0,Each,26672101.0,514735,EA,,Really Flat,6.99,No,,No,,Iyas Hatim,Wound Care
900,900/Case,No,Yes,687662.0,Case,26672150.0,514735,CS,,Free Shipping,0.0,Yes,,No,,Iyas Hatim,Wound Care
50,50/Tray,No,Yes,687662.0,Box,,514735,TR,,Really Flat,6.99,No,,No,,Iyas Hatim,Wound Care
1,Each,No,Yes,687663.0,Each,36672101.0,479851,EA,,Really Flat,6.99,No,,No,,Iyas Hatim,Wound Care
600,600/Case,No,Yes,687663.0,Case,36672150.0,479851,CS,,Free Shipping,0.0,Yes,,No,,Iyas Hatim,Wound Care
50,50/Tray,No,Yes,,,,479851,TR,,Really Flat,6.99,No,,No,,Iyas Hatim,Wound Care
1,Each,No,Yes,687665.0,Each,76652101.0,494051,EA,,Really Flat,6.99,No,,No,,Iyas Hatim,Wound Care
200,200/Case,No,Yes,,,66572108.0,494051,CS,,Free Shipping,0.0,Yes,,No,,Iyas Hatim,Wound Care
25,25/Tray,No,Yes,687665.0,Box,,494051,TR,,Really Flat,6.99,No,,No,,Iyas Hatim,Wound Care
1,Each,No,Yes,687666.0,Each,76662101.0,475574,EA,,Really Flat,6.99,No,,No,,Iyas Hatim,Wound Care
100,100/Case,No,Yes,687666.0,Case,76662140.0,475574,CS,,Free Shipping,0.0,Yes,,No,,Iyas Hatim,Wound Care
25,25/Tray,No,Yes,687666.0,Box,,475574,TR,,Really Flat,6.99,No,,No,,Iyas Hatim,Wound Care
1,Each,No,Yes,687667.0,Each,76672101.0,494052,EA,,Really Flat,6.99,No,,No,,Iyas Hatim,Wound Care
100,100/Case,No,Yes,,,76672104.0,494052,CS,,Free Shipping,0.0,Yes,,No,,Iyas Hatim,Wound Care
25,25/Tray,No,Yes,687667.0,Box,,494052,TR,,Free Shipping,0.0,Yes,,No,,Iyas Hatim,Wound Care
1,Each,No,Yes,687668.0,Each,76682110.0,460281,EA,,Really Flat,6.99,No,,No,,Iyas Hatim,Wound Care
50,50/Case,No,Yes,,,76682102.0,460281,CS,,Free Shipping,0.0,Yes,,No,,Iyas Hatim,Wound Care
25,25/Tray,No,Yes,687668.0,Box,,460281,TR,,Free Shipping,0.0,Yes,,No,,Iyas Hatim,Wound Care
