col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10
04/07/2012,stxc,Men,Single,Speed,Single,Speed,open,North Alexander,,
"Place,License",,,,,,,,Carlton,,
"1,204050,Alex,Phipps,Boise,ID,,Broken",Spoke,Cycling,,,,,,Teresachester,,
"2,31768,Pat,Schott,Ketchum,ID,,Road",and,Dirt,,,,,,East Shane,,
"3,98923,Tim,Phillips,Eagle,ID,,Broken",Spoke,Cycling,,,,,,West Larry,,
"4,177132,Mike,Kennedy,Boise,ID,,St.",Lukes,Sports,Medicine/Lost,River,Cycling,Club,,Jessicachester,,
"5,246366,Dave,Byers,Boise,ID,,",,,,,,,,Smithview,,
"6,142236,Richard,Brown,Eagle,ID,,St.",Lukes,Sports,Medicine/Lost,River,Cycling,Club,,Maloneshire,,
"7,16917,Chris,Howell,Pocatello,ID,,",,,,,,,,South Stephanieburgh,,
04/07/2012,stxc,Men,Pro/Cat1,Open,,,,New Devonhaven,,
"Place,License",,,,,,,,North Mark,,
"1,24621,Shawn,Mitchell,Boise,ID,,Volkswagen",Boise,,,,,,,East Sonya,,
"2,215094,Adam,Wirth,Boise,ID,,",,,,,,,,Lake Kristin,,
"3,22197,Justin,Maines,Boise,ID,,Bobs",Bicycles,Cycling,Club,,,,,Lake Christian,,
"4,293605,Brent,Gorman,Boise,ID,,Volkswagen",Boise,,,,,,,New Courtneyberg,,
"5,197708,Darren,Lightfield,Boise,ID,,Wild",Rockies,,,,,,,West Matthewfurt,,
"6,15243,Dave,Harrison,Sun","Valley,ID,,Wild",Rockies,,,,,,Lake Sarahton,,
04/07/2012,stxc,Men,3,Junior,10,and,u,Davisport,,
"Place,License",,,,,,,,South Joel,,
"1,347848,Dylan,Fluckiger,Twin","Falls,ID,,",,,,,,,Francisfurt,,
04/07/2012,stxc,Men,3,Junior,11-12,,,Josephfort,,
"Place,License",,,,,,,,Smithhaven,,
"DNF,347032,James,Roloff,Boise,ID,,",,,,,,,,Andreaton,,
04/07/2012,stxc,Men,3,Junior,13-14,,,Sarahton,,
"Place,License",,,,,,,,Fosterville,,
"1,297927,Alec,Miller,Nampa,ID,,BYRDS",(Boise,Young,Rider,Dev,Squad),,,Reedton,,
"2,329868,Jack,Alessi,Boise,ID,,BYRDS",(Boise,Young,Rider,Dev,Squad),,,West Jodyton,,
