col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14
1,ANZA, (415) 355-5717,"30413 Norton Isle Suite 012
North Lisa, ND 79428", San Francisco, CA,94121,-122.49747632,37.7785183720001,100,Norma Fisher,M,"550 37th Ave, San Francisco, California, 94121",R,"339 Riley Mission Suite 515
South Brendamouth, ID 32356"
2,BAYVIEW / LINDA BROOKS-BURTON, (415) 355-5757,"39916 Mitchell Crescent
New Andrewburgh, DE 63315", San Francisco, CA,94124,-122.391397951,37.7325412600001,100,Jorge Sullivan,M,"5075 3rd St, San Francisco, California, 94124",R,"35256 Craig Drive Apt. 098
North Davidborough, OK 16189"
3,BERNAL HEIGHTS, (415) 355-2810,"086 Mary Cliff
North Deborah, NE 24135", San Francisco, CA,94110,-122.416042814,37.7389866020001,100,Elizabeth Woods,M,"500 Cortland Ave, San Francisco, California, 94110",L,"09032 Timothy Stream Apt. 086
Port Jordanbury, SD 39961"
4,CHINATOWN / HIM MARK LAI, (415) 355-2888,"91634 Strong Mountains Apt. 302
West Alyssa, PA 58475", San Francisco, CA,94108,-122.409837076,37.7952548320001,100,Susan Wagner,M,"1135 Powell St, San Francisco, California, 94108",L,"87091 Gonzalez Knolls
Masseyshire, UT 88665"
5,EUREKA VALLEY / HARVEY MILK MEMORIAL, (415) 355-5616,"6984 Price Shoals
Erictown, WA 10865", San Francisco, CA,94114,-122.431752189,37.7642295050001,100,Peter Montgomery,M,"1 Jose Sarria Ct, San Francisco, California, 94114",R,"225 Wilson Mills
North Thomas, OK 67164"
6,EXCELSIOR, (415) 355-2868,"423 Bell Heights
Brittanyberg, ME 51359", San Francisco, CA,94112,-122.433117249,37.7269682890001,100,Theodore Mcgrath,M,"4400 Mission St, San Francisco, California, 94112",L,"PSC 5642, Box 8071
APO AA 97365"
7,GLEN PARK, (415) 355-2858,"93523 Dana Lane
Johnsonshire, WI 87296", San Francisco, CA,94131,-122.433960481,37.734036266,100,Stephanie Collins,M,"2825 Diamond St, San Francisco, California, 94131",R,"37594 Garza Roads Apt. 466
North Brookemouth, IA 29742"
8,GOLDEN GATE VALLEY, (415) 355-5666,"1427 Odonnell Rapids
North Troyport, NH 07035", San Francisco, CA,94123,-122.429028264,37.7969066200001,100,Stephanie Sutton,M,"1801 Green St, San Francisco, California, 94123",R,"960 Savage Port Suite 027
West Jacquelinemouth, NM 74085"
9,INGLESIDE, (415) 355-2898,"81206 Stewart Forest Apt. 089
East Davidborough, ME 37198", San Francisco, CA,94112,-122.456224053,37.72393599,100,Brian Hamilton,M,"1298 Ocean Ave, San Francisco, California, 94112",R,"75470 Lopez Roads
Port Jessicatown, TX 55221"
10,MAIN LIBRARY, (415) 557-4400,"76104 Marsh Crescent
Dennishaven, SD 85034", San Francisco, CA,94102,-122.416658613,37.779252097,100,Susan Levy,M,"100 Larkin St, San Francisco, California, 94102",R,"08913 Charlene Flat
Joshuaburgh, NJ 52496"
11,MARINA, (415) 355-2823,"0003 Grant Lakes
Port Karafort, SD 60619", San Francisco, CA,94123,-122.434516644,37.8011070920001,100,Sean Green,M,"1890 Chestnut St, San Francisco, California, 94123",L,"7142 Wilson Drives
Melissaton, IL 89760"
12,MERCED, (415) 355-2825,"236 Smith Drive Suite 555
West Kimberlyton, KY 21978", San Francisco, CA,94132,-122.47383244,37.7268043650001,100,Kimberly Smith,M,"155 Winston Dr, San Francisco, California, 94132",L,"9097 Bowman Landing Apt. 369
Alanberg, MA 44739"
13,MISSION, (415) 355-2800,"6824 Timothy Garden Apt. 428
West Richardmouth, MT 14742", San Francisco, CA,94110,-122.419565548,37.752000706,100,Jennifer Summers,M,"300 Bartlett St, San Francisco, California, 94110",L,"9004 Edward Prairie
Michaelside, LA 15560"
14,MISSION BAY, (415) 355-2838,"5517 Holly Meadow Apt. 452
Lake Anne, SC 11894", San Francisco, CA,94158,-122.392946497,37.7753880660001,100,April Snyder,M,"960 4th St, San Francisco, California, 94158",L,"42814 Houston Hills
Rodriguezside, NJ 62629"
15,NOE VALLEY/SALLY BRUNN, (415) 355-5707,"30601 Hawkins Highway
Morashire, TX 28976", San Francisco, CA,94114,-122.435121966,37.750386511,100,Dana Nguyen,M,"451 Jersey St, San Francisco, California, 94114",R,"71760 Rogers Spur Apt. 296
North Lindseyborough, IN 08516"
16,NORTH BEACH, (415) 355-5626,"49263 Wilson View Apt. 873
South Raymondborough, AZ 28798", San Francisco, CA,94133,-122.413343339,37.8025269250001,100,Cheryl Bradley,M,"850 Columbus Ave, San Francisco, California, 94133",R,"8847 Kramer Station
South Christopher, KS 77208"
17,OCEAN VIEW, (415) 355-5615,"76582 Vanessa Oval
New Richard, NE 68819", San Francisco, CA,94132,-122.465969749,37.714252485,100,Walter Pratt,M,"345 Randolph St, San Francisco, California, 94132",R,"51108 Goodwin Flats Apt. 764
Lake Bobby, IL 82213"
18,ORTEGA, (415) 355-5700,"7389 Alec Squares Suite 508
Port Jonathan, FL 50177", San Francisco, CA,94122,-122.498281278,37.751388499,100,Bobby Flores,M,"3223 Ortega St, San Francisco, California, 94122",R,"6582 Vanessa Oval
New Richard, NE 68819"
19,PARK, (415) 355-5656,"18013 Billy Bridge Suite 522
Schmitthaven, NC 66355", San Francisco, CA,94117,-122.451070071,37.7703966020001,100,Tasha Rodriguez,M,"1833 Page St, San Francisco, California, 94117",R,"7389 Alec Squares Suite 508
Port Jonathan, FL 50177"
20,PARKSIDE, (415) 355-5770,"891 Bullock Ford
Amandachester, NJ 51431", San Francisco, CA,94116,-122.479374169,37.7429034530001,100,Michelle Kelley,M,"1200 Taraval St, San Francisco, California, 94116",L,"18013 Billy Bridge Suite 522
Schmitthaven, NC 66355"
21,PORTOLA, (415) 355-5660,"02489 Cook Park
Sherriport, MT 50853", San Francisco, CA,94134,-122.406310026,37.726965921,100,Kimberly Maynard,M,"380 Bacon St, San Francisco, California, 94134",L,"891 Bullock Ford
Amandachester, NJ 51431"
22,POTRERO, (415) 355-2822,"23450 Timothy Divide
Wuland, UT 20341", San Francisco, CA,94107,-122.39765145,37.7599674750001,100,Laurie Wallace,M,"1616 20th St, San Francisco, California, 94107",L,"02489 Cook Park
Sherriport, MT 50853"
23,PRESIDIO, (415) 355-2880,"0976 Williams Mountains Apt. 009
Lake Mario, OH 85565", San Francisco, CA,94115,-122.444774806,37.788480384,100,Janice Johnston,M,"3150 Sacramento St, San Francisco, California, 94115",L,"23450 Timothy Divide
Wuland, UT 20341"
24,RICHMOND/SEN. MILTON MARKS, (415) 355-5600,"1097 Santos Springs Suite 264
New Michelleborough, WY 51884", San Francisco, CA,94118,-122.46763536,37.7818051570001,100,Collin Lopez,M,"351 9th Ave, San Francisco, California, 94118",L,"0976 Williams Mountains Apt. 009
Lake Mario, OH 85565"
25,SUNSET, (415) 355-2808,"5100 Scott Burg
East Clayton, SC 66353", San Francisco, CA,94122,-122.476068067,37.7633592920001,100,Mary Alvarez,M,"1305 18th Ave, San Francisco, California, 94122",L,"1097 Santos Springs Suite 264
New Michelleborough, WY 51884"
26,VISITACION VALLEY, (415) 355-2848,"412 Snow Manors Apt. 161
South Kimtown, NV 57004", San Francisco, CA,94134,-122.407728417,37.712623014,100,Peter Mcdowell,M,"201 Leland Ave, San Francisco, California, 94134",L,"5100 Scott Burg
East Clayton, SC 66353"
27,WEST PORTAL, (415) 355-2886,"5415 David Square
West Michaeltown, IN 48447", San Francisco, CA,94127,-122.465996129,37.741254778,100,Sarah Villanueva,M,"190 Lenox Way, San Francisco, California, 94127",L,"412 Snow Manors Apt. 161
South Kimtown, NV 57004"
28,WESTERN ADDITION, (415) 355-5727,"03104 Norris Rapids
Port Donald, DE 62982", San Francisco, CA,94115,-122.437898842,37.7843001800001,100,Kimberly Myers,M,"1550 Scott St, San Francisco, California, 94115",R,"5415 David Square
West Michaeltown, IN 48447"
