col0,col1,col2,col3,col4,col5,col6,col7,col8,col9
bankbri,18,bankrakyatindonesia,2014/05/30,PT Bank Rakyat Indonesia (Persero) Tbk.,PO BOX 023 CPA KSBJ 15224A,,www.biro-psi-kartika.com,"339 Riley Mission Suite 515
South Brendamouth, ID 32356",default.png
InaPower,10,indonesiapower,2014/06/15,PT Indonesia Power,,,www.erecruitment.indonesiapower.co.id,"35256 Craig Drive Apt. 098
North Davidborough, OK 16189",default.png
kalbe_farma,5,kalbefarma,2014/06/16,PT. Kalbe Farma Tbk.,,,,"09032 Timothy Stream Apt. 086
Port Jordanbury, SD 39961",default.png
emax,4,emaxgroup,2014/06/16,EMAX Group,,,,"87091 Gonzalez Knolls
Masseyshire, UT 88665",default.png
copperGold,21,sumatra,2014/07/25,Sumatra Copper & Gold,"Musi Rawas Utara, South Sumatra",,www.sumatracoppergold.com,"225 Wilson Mills
North Thomas, OK 67164",default.png
english_first,16,englishfirstEF,2014/07/30,EF - English First,,,,"PSC 5642, Box 8071
APO AA 97365",default.png
consultPiesta,21,piestaconsulting,2014/07/30,Piesta Consulting,"Gedung Graha Piesta Jl. Warung Buncit Raya No. 12, Warung Jati Barat, Jakarta Selatan 12550",,,"37594 Garza Roads Apt. 466
North Brookemouth, IA 29742",default.png
SerpongParadise,22,serpongcity,2014/07/30,Paradise Serpong City,Jl. Puspitek Raya,021-64710123,,"960 Savage Port Suite 027
West Jacquelinemouth, NM 74085",default.png
Borneo47,21,citraborneo,2014/07/30,PT. Citra Borneo Indah,Jl. H. Udan Said No. 47 Kal-Teng 74113,,,"75470 Lopez Roads
Port Jessicatown, TX 55221",default.png
RS_HarapanBunda,17,rsharapanbunda,2014/08/05,Rumah Sakit Harapan Bunda,Jl. Raya Bogor Km.22 No.44,,,"08913 Charlene Flat
Joshuaburgh, NJ 52496",default.png
Lubricants21,30,lubricants21,2014/08/08,Air Compressor Lubricants,Grand Ancol Center Blok B-21 Jl. RE. Martadinata No.1  14430,,,"7142 Wilson Drives
Melissaton, IL 89760",default.png
hidup_sentosa,24,hidupsentosa,2014/08/08,CV. Karya Hidup Sentosa,Jl. Magelang 144 Yogyakarta 55241,0274-512095,www.quick.co.id,"9097 Bowman Landing Apt. 369
Alanberg, MA 44739",default.png
tigaraksa,30,tigaraksasatria,2014/08/21,PT. Tigaraksa Satria Tbk.,PO. Box 08 tigaraksa/tgr 15720,,,"9004 Edward Prairie
Michaelside, LA 15560",default.png
alexandria,16,alexandria,2014/08/21,Alexandria,Jl. Pengasinan Raya No.50 rawa lumbu,021-82433400,,"42814 Houston Hills
Rodriguezside, NJ 62629",default.png
furniture_craft,30,furniturecraft,2014/08/21,PT. Furniture & Craft,Jl. Pluit utara raya no. 53 ,,,"71760 Rogers Spur Apt. 296
North Lindseyborough, IN 08516",default.png
chevron8,20,minyakchevron,2014/06/01,PT. Chevron,"Jl. Asia Afrika No. 8, Sentral Senayan I Office Tower Lantai 12, Jakarta Pusat, DKI Jakarta 10270",021-5731020,www.chevronindonesia.com,"8847 Kramer Station
South Christopher, KS 77208",default.png
magma_nusantara,20,magma,2014/06/01,PT. Magma Nusantara,"Ged Sentral Senayan Jl. Asia Afrika 8 Ged Sentral Senayan I Lt 11 - 18 Gelora, Tanah Abang, Jakarta Pusat 10270 DKI Jakarta",021-5731020,,"51108 Goodwin Flats Apt. 764
Lake Bobby, IL 82213",default.png
prudential,1,prudential,2014/06/01,PT. Prudential,"Jl. Jend. Sudirman kav. 79, Prudential Tower Lt. 1-12, Jakarta Pusat, Daerah Khusus Ibukota Jkt 12910",021-29958888,www.prudential.co.id,"6582 Vanessa Oval
New Richard, NE 68819",default.png
