col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12
5e629c6ad154ce000d45fb63,3,4,4,5,7,6,6,4,6,5,2,5
5c6709bb5aa5610001dd6cfc,4,4,5,4,4,3,3,4,5,5,3,5
5c3ddbdc337ac90001a4e62e,5,5,5,5,5,4,3,4,5,5,4,4
5df2235d5a34251266ea645e,5,5,6,7,1,4,2,2,7,7,2,7
5d175bfe7a5f6d001a64b545,5,5,5,5,4,4,5,4,4,5,3,6
5dcfaad2dd9a740c2493fc28,6,7,7,7,6,6,5,2,7,6,5,7
5c38d2e708510f0001445b61,3,4,5,4,6,6,5,3,6,5,4,5
5e4e86b070e1ed2d6e4e3f62,5,5,5,7,6,4,4,4,6,5,3,6
5be1c4f8397d120001a01d76,6,6,6,7,5,5,2,1,6,6,2,6
5e0e925fff28a85e40514175,4,5,4,1,7,6,5,5,4,5,5,5
5cc180984d7d8d001858d5e2,1,1,1,3,7,7,7,7,5,5,2,6
5d6e9abe5e156a00018de2bc,3,3,6,7,6,7,7,7,7,7,4,6
5e6011026e31c836f4ca5ac9,6,6,5,2,5,5,3,4,6,5,3,6
5bfdca7233f05f00016234fb,2,3,3,2,7,7,6,7,5,6,3,5
5d531cd93c38f100016b53f9,3,3,5,7,3,5,2,5,6,5,3,5
59f0501a2f63d30001c902bd,3,5,5,4,6,5,5,5,4,5,5,5
5e4bc0c29b9a2e01310c6506,3,1,1,4,6,4,5,5,3,2,4,4
575341f0dcd903000606a800,5,6,5,5,5,5,3,2,6,7,1,7
5c0f111d52bf070001d27721,6,5,7,7,5,1,5,1,6,6,3,6
59e0be41d838ae0001850712,3,5,5,6,4,5,4,3,5,6,3,5
5c741cdd2af891001707e1e8,5,6,6,6,6,6,5,5,6,5,5,5
5e1482e0f82df8000d66665f,4,5,6,5,5,4,4,5,5,5,2,5
5b59a51fca6d01000157a8c3,1,4,5,3,4,2,3,3,6,5,2,4
5dfcc5cf7dd4779b542dc38d,5,6,5,5,3,1,5,2,5,6,1,6
5d504197f279ae000195bb85,2,3,3,3,6,5,6,6,2,4,4,4
59bd9d713c45a10001ccca7a,4,5,5,4,2,2,3,5,5,5,2,6
5db29ce254945b003c8ef699,6,3,5,3,6,3,5,2,5,6,1,7
5dfd52e3b63853a4125bd77d,2,4,2,3,6,6,4,5,5,6,1,5
5d36f9692fd5a4001ae5929f,5,4,5,5,6,4,5,5,4,3,3,5
5c6d1972349b1f000104f83e,5,5,6,5,6,6,6,7,7,6,3,7
5de66395047da35de324deed,2,2,5,5,5,5,6,5,4,5,5,6
5e3681557cbf7461513bc8f0,4,6,7,7,5,5,5,4,6,5,1,7
5e23a2cb93a689642fffaa30,4,5,7,4,3,2,5,2,5,5,3,6
5dafea4de40355001651fa2f,6,6,5,5,4,4,2,3,5,6,3,6
5e668f3107e41f04e1ff4a95,5,5,3,6,6,6,5,5,1,2,3,3
5e4ea83560c37d2eafb2ae3b,1,1,1,3,7,5,3,3,6,7,2,6
5c6400cbcb937d00012d8866,2,4,4,3,6,6,6,5,5,5,3,5
5c916456ec114b0016418dca,3,1,3,3,7,7,6,7,7,7,1,7
5bc0ae2c9dd2d9000112c0b6,3,2,5,4,7,7,5,3,7,6,2,6
5db396d5b449ad000cbfc38c,5,5,5,6,7,6,5,6,3,4,4,4
5aea8ea1a110a00001f7e6a9,3,5,5,3,2,2,1,3,5,6,2,6
5a5459cce0cf3d0001260ebd,1,5,5,3,7,7,7,5,5,5,2,6
5592fd82fdf99b59a8fb1e61,6,7,6,6,5,4,5,5,5,5,4,5
5da98138d11d560013a3d22d,5,5,6,3,6,4,6,6,6,5,3,5
5c8566ba0d4ac0000196d065,3,3,2,3,7,7,7,6,6,4,3,4
5b85544331eb7b0001efd72e,5,5,6,6,7,4,6,4,2,4,5,5
5db6ff8c7f9e6b000dd24a19,5,6,7,5,5,3,3,6,7,7,1,7
5e5554bb2f1d9c56332af459,4,4,5,2,3,3,5,4,6,6,3,6
5e3df34cfb9ed506f1028bb5,4,5,5,6,1,1,1,4,7,7,1,7
5dc81319f375a959ed0ae171,5,5,5,3,4,4,5,4,5,4,4,4
56ce42d9465e580006846f57,2,4,2,2,7,7,7,7,2,1,6,1
5e59bb355f26921d02b4ec5f,4,5,5,7,6,6,6,5,6,6,3,6
5c60792cced0b900018cbe77,7,7,5,6,7,6,6,4,5,7,2,7
5e5912f6ff7f7b121cf4e6b1,5,2,5,5,5,2,2,2,1,5,3,5
5cabd60c4311a70001cfcc14,6,7,7,7,6,5,5,5,7,7,3,7
