col0,col1,col2,col3,col4,col5,col6,col7
dimensions,10.2139/ssrn.267533,"Gender Differences in Salary and Promotion for Faculty in the Humanities, 1977-95",https://app.dimensions.ai/discover/publication?search_type=kws&search_field=full_search&search_text=Gender%20Differences%20in%20Salary%20and%20Promotion%20for%20Faculty%20in%20the%20Humanities%2C%201977-95,Donna Ginther Survey of Doctorate Recipients,dataset-371,Yes,https://www.econstor.eu/bitstream/10419/100759/1/wp2001-07.pdf
dimensions,10.3390/socsci6010024,Gender Differences in the Early Employment Outcomes of STEM Doctorates,https://doi.org/10.3390/socsci6010024,Paula Stephan Survey of Doctorate Recipients,"dataset-371, dataset-443",Yes,
dimensions,10.1023/a:1018882711314,Gender Differences in the Rewards to Publishing in Academe: Science in the 1970s,https://doi.org/10.1023/a:1018882711314,Paula Stephan Survey of Doctorate Recipients,"dataset-370, dataset-371",Yes,https://link.springer.com/content/pdf/10.1023/A:1018882711314.pdf
dimensions,10.1016/j.econedurev.2011.06.002,Gender salary differences in economics departments in Japan,https://doi.org/10.1016/j.econedurev.2011.06.002,Donna Ginther Survey of Doctorate Recipients,"dataset-370, dataset-371",No,
dimensions,10.1080/03075079.2015.1072151,Gendered patterns in international research collaborations in academia,https://doi.org/10.1080/03075079.2015.1072151,Paula Stephan Survey of Doctorate Recipients,"dataset-370, dataset-371",No,
dimensions,10.1162/rest_a_00490,How Important Is U.S. Location for Research in Science?,https://app.dimensions.ai/discover/publication?search_type=kws&search_field=full_search&search_text=How%20Important%20Is%20U.S.%20Location%20for%20Research%20in%20Science%3F,Paula Stephan Survey of Doctorate Recipients,"dataset-370, dataset-371",No,
dimensions,10.1525/bio.2013.63.4.2,How to Exploit Postdocs,https://doi.org/10.1525/bio.2013.63.4.2,Paula Stephan Survey of Doctorate Recipients,"dataset-370, dataset-371",No,
dimensions,10.2139/ssrn.2564667,Immigration and Innovation: Chinese Graduate Students in U.S. Universities,https://doi.org/10.2139/ssrn.2564667,Paula Stephan Survey of Doctorate Recipients,"dataset-370, dataset-371",No,
dimensions,10.1002/he.20061,Increasing the Visibility of Women of Color in Academic Science and Engineering: Professional Society Data,https://doi.org/10.1002/he.20061,Lisa Frehill Survey of Doctorate Recipients,"dataset-370, dataset-371",No,
dimensions,10.1080/0030923800200201,INDEX BIBLIOGRAPHICUS,https://doi.org/10.1080/0030923800200201,Paula Stephan Survey of Earned Doctorates,"dataset-370, dataset-371",,
dimensions,10.1177/030631291021002007,Inequality in Scientific Performance: Adjustment for Attribution and Journal Impact,https://doi.org/10.1177/030631291021002007,Paula Stephan Survey of Doctorate Recipients,"dataset-371, dataset-942",Yes,
dimensions,10.2139/ssrn.2609014,​International Careers of Researchers in Biomedical Sciences: A Comparison of the US and the UK,https://doi.org/10.2139/ssrn.2609014,Paula Stephan Survey of Doctorate Recipients,dataset-371,Yes,
dimensions,10.2139/ssrn.2448418,International Competition for PhDs and Postdoctoral Scholars: What Does (and Does Not) Matter,https:/doi.org/10.2139/ssrn.2448418,Paula Stephan Survey of Doctorate Recipients,"dataset-370, dataset-371",,https://poseidon01.ssrn.com/delivery.php?ID=627112031031100004068102094126011126017039000080068005126025107090070068081066066105028099044055108047124121091005005030001073027083008052040020096024000071065023056087083117113122089022064020081020123000127066030097089117124117118096070110114123110&EXT=pdf
dimensions,10.1002/ir.20020,"International Faculty in American Universities: Experiences of Academic Life, Productivity, and Career Mobility",https://doi.org/10.1002/ir.20020,Lisa Wolf-Wendel Survey of Doctorate Recipients,dataset-371,Yes,
dimensions,10.2139/ssrn.3371469,International Students and Labor Market Outcomes of US Natives,https://doi.org/10.2139/ssrn.3371469,Paula Stephan Survey of Doctorate Recipients,"dataset-370, dataset-371, dataset-046, dataset-448, dataset-952",Yes,
dimensions,10.1177/0270467602239767,Is MIT an Exception? Gender Pay Differences in Academic Science,https://doi.org/10.1177/0270467602239767,Donna Ginther Survey of Doctorate Recipients,dataset-371,Yes,
dimensions,10.1628/186183408785112368,Job Market Effects on Scientific Productivity,https://doi.org/10.1628/186183408785112368,Paula Stephan Survey of Doctorate Recipients,"dataset-370, dataset-371",,
dimensions,10.1177/0002716211416925,Keeping Women in the Science Pipeline,https://doi.org/10.1177/0002716211416925,Lisa Wolf-Wendel Survey of Doctorate Recipients,dataset-371,Yes,
dimensions,10.1007/s10961-005-2583-3,Leaving Careers in IT: Gender Differences in Retention,https://doi.org/10.1007/s10961-005-2583-3,Paula Stephan Survey of Doctorate Recipients,dataset-951,Yes,
