col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13
Pilot, f528764d624db129b32c21fbca0cb8d6,105, T3-S2-D1,0, t3, s2,1,4,21615, correct, P-T3S2D1-0-s2_4_t1rt2rt3l, 2021-03-22T15:50:43+0100, practice_T3_S2_D1
Pilot, f528764d624db129b32c21fbca0cb8d6,105, T3-S2-D1,0, t3, s2,2,0,1584, correct, P-T3S2D1-1-s2_0_t1rt2rt3l, 2021-03-22T15:50:43+0100, practice_T3_S2_D1
Pilot, f528764d624db129b32c21fbca0cb8d6,105, T3-S2-D1,0, t3, s2,3,36,1232, error, P-T3S2D1-2-s2_36_t1lt2lt3r, 2021-03-22T15:50:43+0100, practice_T3_S2_D1
Pilot, f528764d624db129b32c21fbca0cb8d6,105, T3-S2-D1,0, t3, s2,4,20,1144, correct, P-T3S2D1-3-s2_20_t1rt2lt3l, 2021-03-22T15:50:43+0100, practice_T3_S2_D1
Pilot, f528764d624db129b32c21fbca0cb8d6,105, T3-S2-D1,0, t3, s2,5,28,1249, correct, P-T3S2D1-4-s2_28_t1lt2lt3l, 2021-03-22T15:50:43+0100, practice_T3_S2_D1
Pilot, f528764d624db129b32c21fbca0cb8d6,105, T3-S2-D1,0, t3, s2,6,12,1199, error, P-T3S2D1-5-s2_12_t1rt2rt3r, 2021-03-22T15:50:43+0100, practice_T3_S2_D1
Pilot, f528764d624db129b32c21fbca0cb8d6,105, T3-S2-D1,0, t3, s2,7,8,1223, correct, P-T3S2D1-6-s2_8_t1lt2rt3l, 2021-03-22T15:50:43+0100, practice_T3_S2_D1
Pilot, f528764d624db129b32c21fbca0cb8d6,105, T3-S2-D1,0, t3, s2,8,24,1121, correct, P-T3S2D1-7-s2_24_t1rt2lt3l, 2021-03-22T15:50:43+0100, practice_T3_S2_D1
Pilot, f528764d624db129b32c21fbca0cb8d6,105, T3-S2-D1,0, t3, s2,9,16,1353, error, P-T3S2D1-8-s2_16_t1lt2rt3r, 2021-03-22T15:50:43+0100, practice_T3_S2_D1
Pilot, f528764d624db129b32c21fbca0cb8d6,105, T3-S2-D1,0, t3, s2,10,32,1103, error, P-T3S2D1-9-s2_32_t1rt2lt3r, 2021-03-22T15:50:43+0100, practice_T3_S2_D1
Pilot, f528764d624db129b32c21fbca0cb8d6,105, T3-S2-D1,0, t3, s2,11,4,1296, correct, P-T3S2D1-10-s2_4_t1rt2rt3l, 2021-03-22T15:50:43+0100, practice_T3_S2_D1
Pilot, f528764d624db129b32c21fbca0cb8d6,105, T3-S2-D1,0, t3, s2,12,36,1144, error, P-T3S2D1-11-s2_36_t1lt2lt3r, 2021-03-22T15:50:43+0100, practice_T3_S2_D1
Pilot, f528764d624db129b32c21fbca0cb8d6,105, T3-S2-D1,0, t3, s2,13,24,1080, correct, P-T3S2D1-12-s2_24_t1rt2lt3l, 2021-03-22T15:50:43+0100, practice_T3_S2_D1
Pilot, f528764d624db129b32c21fbca0cb8d6,105, T3-S2-D1,0, t3, s2,14,20,1128, correct, P-T3S2D1-13-s2_20_t1rt2lt3l, 2021-03-22T15:50:43+0100, practice_T3_S2_D1
Pilot, f528764d624db129b32c21fbca0cb8d6,105, T3-S2-D1,0, t3, s2,15,8,1207, correct, P-T3S2D1-14-s2_8_t1lt2rt3l, 2021-03-22T15:50:43+0100, practice_T3_S2_D1
Pilot, f528764d624db129b32c21fbca0cb8d6,105, T3-S2-D1,1, t3, s2,1,29,50631, correct, T3S2D1-0-s2_29_t1lt2lt3l, 2021-03-22T15:50:56+0100, trial_T3_S2_D1
Pilot, f528764d624db129b32c21fbca0cb8d6,105, T3-S2-D1,1, t3, s2,2,21,1095, correct, T3S2D1-1-s2_21_t1rt2lt3l, 2021-03-22T15:50:56+0100, trial_T3_S2_D1
Pilot, f528764d624db129b32c21fbca0cb8d6,105, T3-S2-D1,1, t3, s2,3,27,168, correct, T3S2D1-2-s2_27_t1lt2lt3l, 2021-03-22T15:50:56+0100, trial_T3_S2_D1
Pilot, f528764d624db129b32c21fbca0cb8d6,105, T3-S2-D1,1, t3, s2,4,19,161, error, T3S2D1-3-s2_19_t1lt2rt3r, 2021-03-22T15:50:56+0100, trial_T3_S2_D1
