col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16,col17,col18,col19,col20,col21
12040390,2010-04-28 00:00:00,"21,097m row","""1:24:57.8""",5097.8,,,21097,,,,2:00.8,198,983,1392,,,33,Hwt,Indoor Rower,Yes,bbc left (10k 39:36; 1h 15066m)
12034171,2010-04-27 00:00:00,"5,000m row","""19:14.0""",1154.0,,,5000,,,,1:55.4,228,1083,347,,,33,Hwt,Indoor Rower,No,bbc left
12013912,2010-04-22 00:00:00,"10,000m row","""39:36.0""",2376.0,,,10000,,,,1:58.8,209,1018,672,,,33,Hwt,Indoor Rower,No,bbc left (5k 19:47; 30' 7575m)
12010376,2010-04-21 00:00:00,"5,000m row","""19:14.0""",1154.0,,,5000,,,,1:55.4,228,1083,347,,,33,Hwt,Indoor Rower,Yes,bbc left
12005847,2010-04-20 00:00:00,"5,000m row","""19:27.0""",1167.0,,,5000,,,,1:56.7,220,1057,343,,,33,Hwt,Indoor Rower,No,bbc left
11900697,2010-04-04 00:00:00,"10,000m row","""39:20.6""",2360.6,,,10000,,,,1:58.0,213,1032,677,,,33,Hwt,Indoor Rower,Yes,bbc left
11894840,2010-04-03 00:00:00,"2,303m row","""9:38.2""",578.2,,,2303,,,,2:05.5,177,908,146,,,33,Hwt,Indoor Rower,No,bbc left (strengt) easy row after 30'
11894838,2010-04-03 00:00:00,"7,697m row","""30:00.0""",1800.0,,,7697,,,,1:56.9,219,1053,527,,,33,Hwt,Indoor Rower,Yes,bbc left (strenght)
11889924,2010-04-02 00:00:00,"7,622m row","""30:00.0""",1800.0,,,7622,,,,1:58.0,213,1031,516,,,33,Hwt,Indoor Rower,No,bbc left (strenght)
11885232,2010-04-01 00:00:00,"5,000m row","""19:46.9""",1186.9,,,5000,,,,1:58.6,209,1020,336,,,33,Hwt,Indoor Rower,No,bbc left (strenght)
11891909,2010-02-23 00:00:00,"10,000m row","""40:00.0""",2400.0,,,10000,,,,2:00.0,203,997,665,,,33,Hwt,Indoor Rower,No,bbc left (intervals 3x500m/1')
11891905,2010-02-16 00:00:00,"9,000m row","""36:00.0""",2160.0,,,9000,,,,2:00.0,203,997,598,,,33,Hwt,Indoor Rower,No,bbc left (intervals 3x500m/1')
11580831,2010-02-12 00:00:00,"10,000m row","""39:40.4""",2380.4,,,10000,,,,1:59.0,208,1014,670,,,33,Hwt,Indoor Rower,No,bbc left
11534318,2010-02-04 00:00:00,"7,500m row","""30:00.0""",1800.0,,,7500,,,,2:00.0,203,997,499,,,33,Hwt,Indoor Rower,No,"bbc left, 5x500m/1'"
11478801,2010-01-27 00:00:00,"7,603m row","""30:00.0""",1800.0,,,7603,,,,1:58.3,211,1026,513,,,33,Hwt,Indoor Rower,No,bbc left
11379087,2010-01-14 00:00:00,"7,563m row","""30:00.0""",1800.0,,,7563,,,,1:59.0,208,1014,507,,,33,Hwt,Indoor Rower,No,bbc left
11328794,2010-01-07 00:00:00,500m row,"""1:47.0""",107.0,,,500,,,,1:47.0,286,1283,38,,,33,Hwt,Indoor Rower,Yes,bbc left
11328788,2010-01-07 00:00:00,"5,000m row","""19:43.0""",1183.0,,,5000,,,,1:58.3,211,1027,337,,,33,Hwt,Indoor Rower,No,bbc left
11193868,2009-12-17 00:00:00,"5,000m row","""19:34.0""",1174.0,,,5000,,,,1:57.4,216,1044,340,,,33,Hwt,Indoor Rower,No,bbc left
11067204,2009-12-02 00:00:00,"6,000m row","""23:33.0""",1413.0,,,6000,,,,1:57.7,214,1037,407,,,33,Hwt,Indoor Rower,Yes,bbc left
10863087,2009-10-22 00:00:00,"5,000m row","""19:43.9""",1183.9,,,5000,,,,1:58.3,211,1025,337,,,33,Hwt,Indoor Rower,No,"bbc left (tip: start with 1:59/500m and after 1k speed up, not earlier)"
10863091,2009-10-20 00:00:00,"3,000m row","""12:00.0""",720.0,,,3000,,,,2:00.0,203,997,199,,,33,Hwt,Indoor Rower,No,bbc left
10499067,2009-07-16 00:00:00,"5,000m row","""19:17.0""",1157.0,,,5000,,,,1:55.7,226,1077,346,,,33,Hwt,Indoor Rower,No,bbc left
10454566,2009-07-02 00:00:00,"5,000m row","""20:08.0""",1208.0,,,5000,,,,2:00.8,199,983,330,,,33,Hwt,Indoor Rower,No,bbc left (3k in 11:48.00)
10380537,2009-06-10 00:00:00,"7,621m row","""30:00.0""",1800.0,,,7621,,,,1:58.0,213,1031,516,,,33,Hwt,Indoor Rower,No,bbc left
10337040,2009-05-29 00:00:00,"5,000m row","""19:28.0""",1168.0,,,5000,,,,1:56.8,220,1055,342,,,32,Hwt,Indoor Rower,No,bbc left
10305232,2009-05-19 00:00:00,"5,000m row","""19:57.0""",1197.0,,,5000,,,,1:59.7,204,1002,333,,,32,Hwt,Indoor Rower,No,bbc left (1k + 4x 500m/500m <1:50'')
10301058,2009-05-18 00:00:00,"4,000m row","""15:37.0""",937.0,,,4000,,,,1:57.1,218,1049,273,,,32,Hwt,Indoor Rower,No,bbc left (5k estimate 19:33)
10285203,2009-05-13 00:00:00,"4,000m row","""16:26.9""",986.9,,,4000,,,,2:03.3,186,941,258,,,32,Hwt,Indoor Rower,No,bbc left
