col0,col1,col2,col3,col4,col5,col6,col7
05/05/2012,Road,Race,Men,Cat,1/2/3/4/5,Master,50-59
"Place,License",,,,,,,
"1,57426,Jon,Magnuson,Richland,WA,,Chinook",Cycling,Club,Inc,,,,
"2,38450,James,Williamson,Coeur",D,"Alene,ID,,Two",Wheeler/Specialized,,,,
"3,204615,Wayne,Pignolet,Sandpoint,ID,,Coeur",d,'Alene,Velo,Racers,(CDAVR),,
"4,25110,Matthew,Morra,Moscow,ID,,University",of,Idaho,,,,,
"5,214989,Michael,Austin,Walla","Walla,WA,,Wheatland",Wheelers,,,,,
"6,313690,Joe,Anchondo,Coeur",D,"Alene,ID,,",,,,,
"7,94190,Timothy,Crum,Spokane,WA,,",,,,,,,
"8,250220,Tony,Brown,Spokane,WA,,Spokane",Rocket,Velo,,,,,
"9,57395,Dave,Andrews,Liberty","Lake,WA,,",,,,,,
"10,0,Doug,Hicks,,,,",,,,,,,
05/05/2012,Road,Race,Men,Cat,1/2/3/4/5,Master,60-99
"Place,License",,,,,,,
"1,101050,Greg,Hillyer,Nine",Mile,"Falls,WA,,Baddlands",Cycling,Club,,,
"2,276419,Joey,Reagan,Spokane,WA,,Baddlands",Cycling,Club,,,,,
"3,227307,Bill,Mcpherson,Sandpoint,ID,,",,,,,,,
"4,51962,Steve,Rapp,Walla","Walla,WA,,Wheatland",Wheelers,,,,,
"5,60016,Alex,Renner,Spokane,WA,,Baddlands",Cycling,Club,,,,,
"6,212638,David,Mahelona,Spokane,WA,,Emde",Sports,-,Fitness,Fanatics,,,
"7,193875,Joseph,Myers,Bayview,ID,,Two",Wheeler/Specialized,,,,,,
"8,188816,James,Thompson,Bonners","Ferry,ID,,",,,,,,
"9,367974,Kenneth,Rudy,Spokane,WA,,Baddlands",Cycling,Club,,,,,
05/05/2012,Road,Race,Men,Cat,4/5,Senior,
"Place,License",,,,,,,
"1,370543,Peter,Streit,Seattle,WA,,Second",Ascent,,,,,,
"2,367893,Andy,Lukes,Spokane,WA,,G.S.",Gap,,,,,,
"3,339122,Scott,Proost,Spokane,WA,,G.S.",Gap,,,,,,
"4,283095,Henry,Hamby,Spokane,WA,,G.S.",Gap,,,,,,
"5,305716,Andrew,Roths,Kenmore,WA,,Bikesale.com",,,,,,,
"6,99753,Jeff,Yates,Coeur",D,"Alene,ID,,Two",Wheeler/Specialized,,,,
"7,339936,Jason,Oestreicher,Spokane",",WA,,",,,,,,
"8,253843,Mark,Monroe,Coeur",D,"Alene,ID,,Two",Wheeler/Specialized,,,,
"9,310597,Kevin,Gest,Spokane,WA,,Baddlands",Cycling,Club,,,,,
"10,307183,Saiah,Schneider,Spokane,WA,,",,,,,,,
"11,368057,Ryan,Berk,Coeur",D,"Alene,ID,,The",Bike,Hub,,,
"12,360719,Nigel,Davies,Spokane",",WA,,Emde",Sports,,,,,
"13,346454,Matthew,Fain,Spokane,WA,,Baddlands",Cycling,Club,,,,,
"14,293243,Kile,McArdle,Liberty","Lake,WA,,The",Bike,Hub,,,,
"15,377650,Joshua,Werner,Layton,UT,,",,,,,,,
"16,0,Rob,Church,,,,",,,,,,,
"17,367641,Ryan,Pursley,Spokane,WA,,G.S.",Gap,,,,,,
"18,367821,Mark,Kraby,Spokane,WA,,G.S.",Gap,,,,,,
"19,287146,Matthew,Brittain,College","Place,WA,,Wheatland",Wheelers,,,,,
"20,281779,Tom,Hungerford,Rockford,WA,,The",Bike,Hub,,,,,
"21,367766,Ian,Merkel,Redlands,CA,,",,,,,,,
"22,378881,Joseph,Hanson,Viola,ID,,",,,,,,,
"23,212107,M","Gage,Stromberg,Spokane,WA,,G.S.",Gap,,,,,
"24,347576,Brian,Engel,Spokane,WA,,",,,,,,,
"25,260755,Matthew,Halloran,Spokane,WA,,Two",Wheeler/Specialized,,,,,,
"26,365094,Kevin,Yarnell,Issaquah,WA,,SCCA/Starbucks",Cycling,,,,,,
"27,368250,Jamie,Hohenshelt,Colbert,WA,,Spokane",Rocket,Velo,,,,,
"28,307306,Brian,Johnson,Renton",",WA,,",,,,,,
"29,356196,Frank,Venzke,Spokane,WA,,",,,,,,,
"DNF,378293,Mark,LaGioia,Port","Hadlock,WA,,",,,,,,
"DNF,150980,JD,Lopez,Spokane,WA,,The",Bike,Hub,,,,,
"DNF,212931,Brian,Gavin,Spokane,WA,,Emde",Sports,,,,,,
"DNF,273327,Eric,Odem,Walla","Walla,WA,,Audi",,,,,,
"DNF,272670,Kerby,Kuykendall,Ravensdale,WA,,Union",Bay,Cycling/Bikesale.com,,,,,
05/05/2012,Road,Race,Men,Cat,1/2/3/4,Master,40-49
"Place,License",,,,,,,
"1,167647,Joel,Jones,Pullman,WA,,River",City,Red,,,,,
"2,60581,Travis,Coleman,Spokane,WA,,River",City,Red,,,,,
"3,67129,Shane,Lynch,Spokane,WA,,",,,,,,,
"4,228330,Pete,Gomez,Kennewick,WA,,Excel",Sports,Boulder,,,,,
