col0,col1,col2,col3,col4,col5,col6,col7
1,1,1601977400,1601977400,2020-09-20,1,13047,100
2,1,1601977400,1601977400,2020-09-20,1,1270,28
3,1,1601977400,1601977400,2020-09-20,1,9038,55
4,1,1601977400,1601977400,2020-09-20,1,11251,20
5,1,1601977400,1601977400,2020-09-20,1,11529,35
6,1,1601977400,1601977400,2020-09-20,1,11282,15
7,1,1601977400,1601977400,2020-09-20,1,11828,210
8,1,1601977400,1601977400,2020-09-20,1,28313,40
9,1,1601977400,1601977400,2020-09-20,1,9112,100
10,1,1601977400,1601977400,2020-09-20,2,20137,140
11,1,1601977400,1601977400,2020-09-20,2,5062,100
12,1,1601977400,1601977400,2020-09-20,2,12136,45
13,1,1601977400,1601977400,2020-09-20,2,11821,50
14,1,1601977400,1601977400,2020-09-20,2,44005,15
15,1,1601977400,1601977400,2020-09-20,3,20545,150
16,1,1601977400,1601977400,2020-09-20,3,16146,85
17,1,1601977400,1601977400,2020-09-20,3,1270,40
18,1,1601977400,1601977400,2020-09-20,3,9037,60
19,1,1601977400,1601977400,2020-09-20,3,15076,100
20,1,1601977400,1601977400,2020-09-20,3,11090,60
21,1,1601977400,1601977400,2020-09-20,3,11938,35
22,1,1601977400,1601977400,2020-09-20,3,11282,25
