col0,col1,col2,col3,col4,col5,col6,col7,col8
07/25/2013,Cyclo-cross,Men,Singlespeed,,,,,
"Place,License",,,,,,,,
"1,226484,Craig,ETHERIDGE,Baltimore,MD,37:34:00,Raleigh/Clement",,,,,,,,
"2,201749,Bob,PITKIN,Park","City,UT,37:58:00,White",Pine,Touring,,,,,
"3,200876,Alan,ZINNIKER,Aliso","Viejo,CA,40:52:00,Ritte",CX,Team,,,,,
"4,0,Brian,FINHERTY,,,41:52:00,Hodala",,,,,,,,
"5,151255,Denny,KALAR,Kamas,UT,42:51:00,Cole",Sport,,,,,,,
"6,232855,Eric,NELSON,Oakland,CA,44:22:00,Mudfoot",,,,,,,,
"DNF,310163,Connor,HOLASEK,Norman,OK,,PG13",,,,,,,,
07/25/2013,Cyclo-cross,Men,Pro,1-2,,,,
"Place,License",,,,,,,,
"1,9007,Carl,DECKER,Bend,OR,46:05:00,",,,,,,,,
"2,27066,Jonathan,PAGE,Park","City,UT,46:21:00,",,,,,,,
"3,397665,Ben,BERDEN,Boulder,CO,47:21:00,Raleigh",Clement,,,,,,,
"4,0,Allan,KRUGOFF,,,48:13:00,Raleigh",Clement,,,,,,,
"5,205717,Justin,LINDINE,North","Ogden,UT,49:00:00,Redline",,,,,,,
"6,220150,Jared,NIETERS,Haymarket,VA,50:24:00,SEAVS/Haymarket",,,,,,,,
"7,217193,Jake,SITLER,Marietta,PA,50:55:00,SEAVS/Haymarket",,,,,,,,
"8,147208,Kevin,BRADFORD-PARISH,Spokane,WA,51:27:00,Cyclocrossracing.com",,,,,,,,
"9,163112,James,DRISCOLL,Park","City,UT,,Jamis",,,,,,,
"10,282287,Mark,FLIS,Park","City,UT,,Squadra",Flying,Tigers,,,,,
"11,7681,Thomas,COOKE,Park","City,UT,,Squadra",Flying,Tigers,,,,,
"12,201749,Bo,PITKIN,Park","City,UT,,White",Pine,Touring,,,,,
"13,354296,Carter,LUCK,Harrisburg,PA,,Raleigh",,,,,,,,
"14,101189,Alex,GRANT,Salt",Lake,"City,UT,,Sho-Air/Cannondale",,,,,,
"15,273826,Nick,Iacovelli,Bloomfield,NJ,,Colavita",,,,,,,,
"16,91184,Edwin,BULL,Mendham,NJ,,Van",Dessel,Factory,,,,,,
"17,8770,Darrell,DAVIS,Salt",Lake,"Cty,UT,,Contender",Bicycles,,,,,
"18,289993,Adam,FINCK,Lubbock,TX,,Team",Velocity,Bike,Shop,,,,,
