col0,col1,col2,col3,col4,col5,col6
642,0.509110702739,9,10456,-73.9251435,40.8100528,2016-12-01
1446,0.75225771664,9,10019,-73.9744374,40.7565574,2016-12-01
2453,0.605335603183,9,11219,-73.997284,40.6197115,2016-12-01
3449,0.505630334316,9,11419,-73.8317456,40.6795373,2016-12-01
6417,0.423254627552,9,10034,-73.9229593,40.8589127,2016-12-01
7424,0.67385415946,9,11234,-73.8876949,40.578062,2016-12-01
8431,0.658139456088,9,11434,-73.7656691,40.6552539,2016-12-01
10706,0.381155496249,9,10309,-74.2237886,40.5068328,2016-12-01
11675,0.448913759046,9,10472,-73.8501146,40.8144179,2016-12-01
12501,0.594044381805,9,10035,-73.978615,40.741023,2016-12-01
13506,0.61640833425,9,11235,-73.9797018,40.5731717,2016-12-01
14503,0.531673283626,9,11435,-73.7977576,40.6844259,2016-12-01
15132,0.469278943589,9,11361,-73.7812112,40.751508,2016-12-01
16381,0.676145519204,9,11213,-73.9316086,40.6635556,2016-12-01
17388,0.539925543228,9,11413,-73.7559115,40.6497248,2016-12-01
19569,0.549043268382,9,10451,-73.9288067,40.8098986,2016-12-01
20634,0.499380033338,9,10462,-73.8700399,40.822904,2016-12-01
21454,0.559857630731,9,10025,-73.9821163,40.7780145,2016-12-01
22461,0.579036462333,9,11225,-73.9598617,40.6556338,2016-12-01
23917,0.480676139696,9,10314,-74.2039855,40.5140309,2016-12-01
26307,0.721092882159,9,11203,-73.9370052,40.632227,2016-12-01
29287,0.60534355157,9,11204,-73.9872545,40.607244,2016-12-01
30096,0.403665094893,9,11367,-73.8244755,40.7158041,2016-12-01
32146,0.540382002911,9,11205,-73.9717271,40.6875289,2016-12-01
32964,0.581999766047,9,11368,-73.8625005,40.7349072,2016-12-01
35650,0.501268961709,9,10305,-74.0858014,40.574135,2016-12-01
37478,0.582494229569,9,10468,-73.8999552,40.8574211,2016-12-01
38296,0.452115078483,9,10031,-73.953185,40.8175991,2016-12-01
39303,0.412763870165,9,11231,-74.0044483,40.6693097,2016-12-01
39937,0.358759674081,9,11357,-73.8356388,40.7704824,2016-12-01
41201,0.526752103617,9,11209,-74.0311726,40.6055692,2016-12-01
41954,0.474188676968,9,11358,-73.7922668,40.7490417,2016-12-01
43200,0.589704673897,9,11210,-73.9287885,40.5973221,2016-12-01
44019,0.614909306658,9,11373,-73.8861465,40.726158,2016-12-01
45220,0.668135254428,9,11211,-73.9580705,40.7013995,2016-12-01
47046,0.452028776226,9,11374,-73.8596365,40.7104205,2016-12-01
48107,0.708502376721,9,11385,-73.8501455,40.6899901,2016-12-01
51323,0.535671286321,9,11237,-73.9043412,40.6908357,2016-12-01
53195,0.49686844811,9,10452,-73.9249432,40.8275118,2016-12-01
54136,0.599111581546,9,11238,-73.9626828,40.6635177,2016-12-01
54957,0.735699472471,9,10001,-73.9923205,40.7435691,2016-12-01
56708,0.733867771491,9,11201,-73.9895582,40.6839554,2016-12-01
58966,0.498641938838,9,10453,-73.9106245,40.8455316,2016-12-01
59778,0.764609594271,9,10016,-73.9797897,40.7349628,2016-12-01
60785,0.649231268387,9,11216,-73.9477302,40.6697124,2016-12-01
61781,0.351794916996,9,11416,-73.8604664,40.6792793,2016-12-01
62578,0.424497926361,9,11379,-73.8770229,40.7062326,2016-12-01
64115,0.438991400095,9,11691,-73.7824211,40.5921427,2016-12-01
64935,0.478979883618,9,10454,-73.9108826,40.7985752,2016-12-01
65755,0.662074005001,9,10017,-73.9703191,40.7481575,2016-12-01
66751,0.629631456754,9,11217,-73.9707493,40.6726382,2016-12-01
67735,0.458531626401,9,11417,-73.8212304,40.6144096,2016-12-01
68775,0.440877285361,9,10028,-73.9471194,40.7717128,2016-12-01
69770,0.450798809989,9,11228,-74.01452,40.6028137,2016-12-01
71408,0.638548112228,9,11354,-73.918923,40.753636,2016-12-01
73516,0.671220286203,9,11206,-73.9038908,40.6805589,2016-12-01
74330,0.418263165823,9,11369,-73.8800219,40.7573733,2016-12-01
75992,0.793205610896,9,11207,-73.8781987,40.6489943,2016-12-01
76800,0.38047144548,9,11370,-73.8910521,40.7554877,2016-12-01
78222,0.486395532167,9,10459,-73.8956822,40.8160051,2016-12-01
79044,0.762557969177,9,10022,-73.965199,40.7527974,2016-12-01
80051,0.58488501889,9,11222,-73.9484171,40.7184543,2016-12-01
81058,0.516432033458,9,11422,-73.7400995,40.6355462,2016-12-01
82432,0.53306281548,9,10460,-73.8856316,40.8306414,2016-12-01
83246,0.561442683744,9,10023,-73.9816785,40.7683914,2016-12-01
84229,0.614379593745,9,11223,-73.9732043,40.582725,2016-12-01
