col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16
1,36c8a441-7fd3-4c84-a862-32baeebb12d3,5b1fd365-c714-4990-ac7c-1fa6b9035a47,終わらない世界で,DAOKO,90.327,NS-JSR3,,,,,,Normal,,,,
2,e8b9f54e-8d2b-4f4f-b056-2637114a1780,a4b2bfda-26ff-4f02-8ff2-1250102678a8,Cinderella step,DAOKO,89.508,NS-JSR3,,,,,,Normal,,,,
3,925a0a0d-9ff6-4ab8-9503-fd6ad2bb8059,15bd9376-549f-49b3-84e7-c85467dad506,ぼくらのネットワーク,DAOKO × 中田ヤスタカ,88.697,NS-JSR3,,,,,,Normal,,,,
4,afd50110-6984-499e-8f7a-9908f33a6b5b,fd4468fb-a271-44ff-a3b0-939c3dbf75b2,もしも僕らがGAMEの主役で,DAOKO,94.1,NS-JSR3,,,,,,Normal,,,,
5,40aaa58f-be19-4254-896f-3465bbb5aad8,03c97da1-1323-4be7-bcd9-d2849f610af2,BANG!,DAOKO,86.744,NS-JSR3,,,,,,Normal,,,,
6,070e960c-797a-4544-9551-485ab4475c18,4b935690-d96d-44b6-8443-0d0dca6a1d27,徒花ネクロマンシー,フランシュシュ,89.712,NS-JSR3,,,,,,Normal,,,,
7,b5592716-969e-493d-9b26-2d763bc5d45c,b0d8b5d7-19fa-4bd5-9241-df26f388d88f,光へ,フランシュシュ,92.038,NS-JSR3,,,,,,Normal,,,,
8,e3b5e842-55c9-43e1-939b-7486c8a1a285,c6e841a5-ed7e-4de5-b713-c3cecca572f8,なんとなくミライ,Petit Rabbit's,89.802,NS-JSR3,,,,,,Muted,,,,
9,2cd2eb07-ab6c-467e-a795-12ed6edfa1fa,a47fdb60-81cb-452e-a91c-df11407835db,ここから、ここから,玉木マリ(CV:水瀬いのり)、小淵沢報瀬(CV:花澤香菜)、三宅日向(CV:井口裕香)、白石結月(CV:早見沙織),96.617,NS-JSR3,,,,,,Muted,,,,
10,311595d0-69ee-4cbf-aaad-347e61a2ffce,f9120abe-14e6-436c-b999-2ec8577a8636,CLEAR,坂本真綾,91.662,NS-JSR3,,,,,,Muted,,,,
11,c401ecff-ffcd-454e-a50d-74413489234a,e06b97de-c2b0-4b6c-9566-7079aba28306,ふゆびより,佐々木恵梨,96.285,NS-JSR3,,,,,,Muted,,,,
