col0,col1,col2,col3,col4,col5,col6,col7,col8,col9
1,Approved,68,2016-09-14 09:16:00.000000,0.0005,5000.0,360.0,30.0,0.0,0.0
2,Declined,1,2016-09-14 09:16:00.000000,,,,,,
3,Approved,2,2016-09-14 09:16:00.000000,0.0005,5000.0,360.0,30.0,0.0,0.0
4,Approved,80,2016-09-14 09:16:00.000000,0.0005,5000.0,360.0,30.0,0.0,0.0
5,Approved,3,2016-09-14 09:16:00.000000,0.0005,5000.0,360.0,30.0,0.0,0.0
6,Declined,4,2016-09-14 09:16:00.000000,,,,,,
7,Approved,5,2016-09-14 09:16:00.000000,0.0005,5000.0,360.0,30.0,0.0,0.0
8,Approved,6,2016-09-14 09:16:00.000000,0.0005,5000.0,360.0,30.0,0.0,0.0
9,Approved,7,2016-09-14 09:16:00.000000,0.0005,5000.0,360.0,30.0,0.0,0.0
10,Approved,76,2016-09-14 09:16:00.000000,0.0005,5000.0,360.0,30.0,0.0,0.0
11,Approved,8,2016-09-14 09:16:00.000000,0.0005,5000.0,360.0,30.0,0.0,0.0
12,Declined,73,2016-09-14 09:16:00.000000,,,,,,
13,Approved,9,2016-09-14 09:16:00.000000,0.0005,5000.0,360.0,30.0,0.0,0.0
14,Approved,11,2016-09-14 09:16:00.000000,0.0005,5000.0,360.0,30.0,0.0,0.0
15,Declined,10,2016-09-14 09:16:00.000000,,,,,,
16,Approved,13,2016-09-14 09:16:00.000000,0.0005,5000.0,360.0,30.0,0.0,0.0
17,Approved,12,2016-09-14 09:16:00.000000,0.0005,5000.0,360.0,30.0,0.0,0.0
18,Approved,14,2016-09-14 09:16:00.000000,0.0005,5000.0,360.0,30.0,0.0,0.0
19,Declined,81,2016-09-14 09:16:00.000000,,,,,,
20,Declined,15,2016-09-14 09:16:00.000000,,,,,,
21,Approved,74,2016-09-14 09:16:00.000000,0.0005,5000.0,360.0,30.0,0.0,0.0
22,Approved,16,2016-09-14 09:16:00.000000,0.0005,5000.0,360.0,30.0,0.0,0.0
23,Declined,17,2016-09-14 09:16:00.000000,,,,,,
24,Approved,18,2016-09-14 09:16:00.000000,0.0005,5000.0,360.0,30.0,0.0,0.0
25,Approved,19,2016-09-14 09:16:00.000000,0.0005,5000.0,360.0,30.0,0.0,0.0
26,Approved,20,2016-09-14 09:16:00.000000,0.0005,5000.0,360.0,30.0,0.0,0.0
27,Approved,21,2016-09-14 09:16:00.000000,0.0005,5000.0,360.0,30.0,0.0,0.0
28,Approved,22,2016-09-14 09:16:00.000000,0.0005,5000.0,360.0,30.0,0.0,0.0
29,Approved,23,2016-09-14 09:16:00.000000,0.0005,5000.0,360.0,30.0,0.0,0.0
30,Approved,24,2016-09-14 09:16:00.000000,0.0005,5000.0,360.0,30.0,0.0,0.0
31,Approved,25,2016-09-14 09:16:00.000000,0.0005,5000.0,360.0,30.0,0.0,0.0
32,Approved,26,2016-09-14 09:16:00.000000,0.0005,5000.0,360.0,30.0,0.0,0.0
33,Approved,27,2016-09-14 09:16:00.000000,0.0005,5000.0,360.0,30.0,0.0,0.0
34,Approved,28,2016-09-14 09:16:00.000000,0.0005,5000.0,360.0,30.0,0.0,0.0
35,Approved,72,2016-09-14 09:16:00.000000,0.0005,5000.0,360.0,30.0,0.0,0.0
36,Approved,29,2016-09-14 09:16:00.000000,0.0005,5000.0,360.0,30.0,0.0,0.0
37,Approved,30,2016-09-14 09:16:00.000000,0.0005,5000.0,360.0,30.0,0.0,0.0
38,Approved,31,2016-09-14 09:16:00.000000,0.0005,5000.0,360.0,30.0,0.0,0.0
39,Approved,77,2016-09-14 09:16:00.000000,0.0005,5000.0,360.0,30.0,0.0,0.0
40,Approved,32,2016-09-14 09:16:00.000000,0.0005,5000.0,360.0,30.0,0.0,0.0
41,Declined,33,2016-09-14 09:16:00.000000,,,,,,
42,Approved,34,2016-09-14 09:16:00.000000,0.0005,5000.0,360.0,30.0,0.0,0.0
43,Approved,35,2016-09-14 09:16:00.000000,0.0005,5000.0,360.0,30.0,0.0,0.0
44,Approved,36,2016-09-14 09:16:00.000000,0.0005,5000.0,360.0,30.0,0.0,0.0
45,Approved,37,2016-09-14 09:16:00.000000,0.0005,5000.0,360.0,30.0,0.0,0.0
46,Approved,38,2016-09-14 09:16:00.000000,0.0005,5000.0,360.0,30.0,0.0,0.0
47,Approved,39,2016-09-14 09:16:00.000000,0.0005,5000.0,360.0,30.0,0.0,0.0
48,Declined,40,2016-09-14 09:16:00.000000,,,,,,
49,Approved,41,2016-09-15 09:16:00.000000,0.0005,5000.0,360.0,30.0,0.0,0.0
50,Approved,70,2016-09-15 09:16:00.000000,0.0005,5000.0,360.0,30.0,0.0,0.0
51,Approved,2,2016-10-08 09:16:00.000000,0.0005,5000.0,360.0,30.0,0.0,0.0
52,Approved,3,2016-10-08 09:16:00.000000,0.0005,5000.0,360.0,30.0,0.0,0.0
53,Approved,80,2016-10-08 09:16:00.000000,0.0005,5000.0,360.0,30.0,0.0,0.0
54,Approved,5,2016-10-08 09:16:00.000000,0.0005,5000.0,360.0,30.0,0.0,0.0
55,Approved,76,2016-10-08 09:16:00.000000,0.0005,5000.0,360.0,30.0,0.0,0.0
56,Approved,14,2016-10-08 09:16:00.000000,0.0005,5000.0,360.0,30.0,0.0,0.0
57,Declined,81,2016-10-08 09:16:00.000000,,,,,,
58,Approved,74,2016-10-08 09:16:00.000000,0.0005,5000.0,360.0,30.0,0.0,0.0
59,Declined,15,2016-10-08 09:16:00.000000,,,,,,
60,Approved,16,2016-10-08 09:16:00.000000,0.0005,5000.0,360.0,30.0,0.0,0.0
61,Approved,19,2016-10-08 09:16:00.000000,0.0005,5000.0,360.0,30.0,0.0,0.0
62,Approved,24,2016-10-08 09:16:00.000000,0.0005,5000.0,360.0,30.0,0.0,0.0
63,Approved,25,2016-10-08 09:16:00.000000,0.0005,5000.0,360.0,30.0,0.0,0.0
64,Approved,26,2016-10-08 09:16:00.000000,0.0005,5000.0,360.0,30.0,0.0,0.0
65,Approved,72,2016-10-08 09:16:00.000000,0.0005,5000.0,360.0,30.0,0.0,0.0
66,Approved,29,2016-10-08 09:16:00.000000,0.0005,5000.0,360.0,30.0,0.0,0.0
67,Approved,24,2016-10-11 09:16:00.000000,0.0005,5000.0,360.0,30.0,0.0,0.0
68,Approved,83,2016-10-11 09:16:00.000000,0.0005,5000.0,360.0,30.0,0.0,0.0
69,Approved,85,2016-10-12 09:16:00.000000,0.0005,5000.0,360.0,30.0,0.0,0.0
70,Approved,74,2016-10-12 09:16:00.000000,0.0005,5000.0,360.0,30.0,0.0,0.0
71,Approved,84,2016-10-12 09:16:00.000000,0.0005,5000.0,360.0,30.0,0.0,0.0
72,Approved,86,2016-10-13 09:16:00.000000,0.0005,5000.0,360.0,30.0,0.0,0.0
73,Approved,29,2016-10-13 09:16:00.000000,0.0005,5000.0,360.0,30.0,0.0,0.0
74,Approved,3,2016-10-14 09:16:00.000000,0.0005,5000.0,360.0,30.0,0.0,0.0
75,Approved,83,2016-10-14 09:16:00.000000,0.0005,5000.0,360.0,30.0,0.0,0.0
76,Approved,74,2016-10-15 09:16:00.000000,0.0005,5000.0,360.0,30.0,0.0,0.0
77,Approved,16,2016-10-15 09:16:00.000000,0.0005,5000.0,360.0,30.0,0.0,0.0
78,Approved,86,2016-10-16 09:16:00.000000,0.0005,5000.0,360.0,30.0,0.0,0.0
79,Declined,88,2016-10-17 09:16:00.000000,,,,,,
80,Declined,87,2016-10-17 09:16:00.000000,,,,,,
81,Approved,26,2016-10-17 09:16:00.000000,0.0005,5000.0,360.0,30.0,0.0,0.0
82,Approved,80,2016-10-18 09:16:00.000000,0.0005,5000.0,360.0,30.0,0.0,0.0
83,Approved,89,2016-10-18 09:16:00.000000,0.0005,5000.0,360.0,30.0,0.0,0.0
