col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16,col17
交流しない,心の広い-心の狭い,2,48,1,extraversion,0,0,0,283,2,43.827,,1,2019_Apr_15_1637,verb_impression,59.88335919277816,
計画しない,非社交的な-社交的な,3,55,1,responsibility,0,1,1,326,-1,6.647,,1,2019_Apr_15_1637,verb_impression,59.88335919277816,
断る,感じの悪い-感じの良い,1,5,0,approachableness,0,2,2,24,-2,6.996,,1,2019_Apr_15_1637,verb_impression,59.88335919277816,
飲む,心の広い-心の狭い,2,13,0,extraversion,0,3,3,73,0,5.147,,1,2019_Apr_15_1637,verb_impression,59.88335919277816,
行わない,軽率な-慎重な,6,60,1,responsibility,0,4,4,359,1,5.35,,1,2019_Apr_15_1637,verb_impression,59.88335919277816,
聞く,感じの悪い-感じの良い,1,6,0,approachableness,0,5,5,30,2,3.679,,1,2019_Apr_15_1637,verb_impression,59.88335919277816,
交流しない,積極的な-消極的な,4,48,1,extraversion,0,6,6,285,3,5.781,,1,2019_Apr_15_1637,verb_impression,59.88335919277816,
気に入る,責任感のある-責任感のない,5,2,0,approachableness,0,7,7,10,-1,9.555,,1,2019_Apr_15_1637,verb_impression,59.88335919277816,
近寄らない,積極的な-消極的な,4,58,1,responsibility,0,8,8,345,1,25.99,,1,2019_Apr_15_1637,verb_impression,59.88335919277816,
買わない,感じの悪い-感じの良い,1,52,1,responsibility,0,9,9,306,1,6.167,,1,2019_Apr_15_1637,verb_impression,59.88335919277816,
進む,感じの悪い-感じの良い,1,12,0,extraversion,0,10,10,66,2,3.353,,1,2019_Apr_15_1637,verb_impression,59.88335919277816,
