col0,col1,col2,col3,col4
ALDO VON WANGENHEIM,PERMANENTE,6602002506.0,a7XTMeIAAAAJ,Inteligência Computacional
ALEX SANDRO ROSCHILDT PINTO,PERMANENTE,56286958200.0,bQhXm9sAAAAJ,Computação Distribuída
ANTONIO AUGUSTO FROHLICH,PERMANENTE,12752196800.0,_oy2EqkAAAAJ,Sistemas Embarcados
CARINA FRIEDRICH DORNELES,PERMANENTE,8216943500.0,yERABKUAAAAJ,Banco de Dados
CARLA MERKLE WESTPHALL,PERMANENTE,55950143800.0,L74FEpQAAAAJ,Segurança
CARLOS BECKER WESTPHALL,PERMANENTE,6602585786.0,ah0TWZIAAAAJ,Redes de Computadores
CHRISTIANE VON WANGENHEIM,PERMANENTE,7801373211.0,SXkE1UkAAAAJ,Engenharia de Software
CRISTINA MEINHARDT,PERMANENTE,16642966400.0,nSxMVPkAAAAJ,Sistemas Embarcados
DOUGLAS DYLLON JERONIMO DE MACEDO,PERMANENTE,24823749200.0,pNL1Cv4AAAAJ,Computação Distribuída
EDUARDO AUGUSTO BEZERRA,DESCREDENCIADO,,piZjJEEAAAAJ,Sistemas Embarcados
FABIANE BARRETO VAVASSORI BENITTI,PERMANENTE,54388033900.0,c2CrjZkAAAAJ,Engenharia de Software
FRANK AUGUSTO SIQUEIRA,PERMANENTE,15061773500.0,AlUvmiYAAAAJ,Computação Distribuída
JEAN EVERSON MARTINA,PERMANENTE,23135153100.0,Ov5Fe5QAAAAJ,Segurança
JERUSA MARCHI,DESCREDENCIADO,,,Inteligência Computacional
JOAO BOSCO MANGUEIRA SOBRAL,DESCREDENCIADO,,,Redes de Computadores
JOSE LUIS ALMADA GUNTZEL,PERMANENTE,7801476765.0,0t1z_OkAAAAJ,Sistemas Embarcados
LAU CHEUK LUNG,DESCREDENCIADO,,UHXYMQUAAAAJ,Computação Distribuída
LUCIANA DE OLIVEIRA RECH,PERMANENTE,18038165100.0,1dMje98AAAAJ,Computação Distribuída
LUIZ CLAUDIO VILLAR DOS SANTOS,PERMANENTE,23010011200.0,,Sistemas Embarcados
MARCIO BASTOS CASTRO,PERMANENTE,35572743900.0,3sxkal4AAAAJ,Computação Distribuída
MARIO ANTONIO RIBEIRO DANTAS,PERMANENTE,9744594600.0,YDgkwJwAAAAJ,Computação Distribuída
MAURO ROISENBERG,PERMANENTE,6506279924.0,qmyvtaYAAAAJ,Inteligência Computacional
PATRICIA DELLA MEA PLENTZ,PERMANENTE,25225976200.0,mNmSmvUAAAAJ,Computação Distribuída
PATRICIA VILAIN,PERMANENTE,25642075000.0,mkcpK_IAAAAJ,Engenharia de Software
PAULO JOSE DE FREITAS FILHO,DESCREDENCIADO,,yKKj5psAAAAJ,Inteligência Computacional
RAUL SIDNEI WAZLAWICK,COLABORADOR,6506884993.0,zbaev20AAAAJ,Engenharia de Software
RAFAEL DE SANTIAGO,PERMANENTE,,wzlbVGkAAAAJ,Inteligência Computacional
RENATO FILETO,PERMANENTE,6506788284.0,kO9RRxgAAAAJ,Inteligência Computacional
RICARDO AZAMBUJA SILVEIRA,PERMANENTE,14048932400.0,hSsOFmIAAAAJ,Inteligência Computacional
RICARDO PEREIRA E SILVA,DESCREDENCIADO,,,Engenharia de Software
RICARDO FELIPE CUSTODIO,PERMANENTE,23134431000.0,l29lg_IAAAAJ,Segurança
ROBERTO WILLRICH,PERMANENTE,6508213476.0,klG5GT4AAAAJ,Computação Distribuída
RONALDO DOS SANTOS MELLO,PERMANENTE,23388937400.0,eYENduIAAAAJ,Banco de Dados
SILVIA MODESTO NASSAR,DESCREDENCIADO,37009221800.0,,Banco de Dados
VANIA BOGORNY,PERMANENTE,18036660700.0,-x_FW-wAAAAJ,Banco de Dados
