col0,col1,col2
1,マシュ・キリエライト,9.0
2,アルトリア・ペンドラゴン,0.0
3,アルトリア・ペンドラゴン,
〔オルタ〕,0,
4,アルトリア・ペンドラゴン,
〔リリィ〕,0,
5,ネロ・クラウディウス,0.0
6,ジークフリート,0.0
7,ガイウス・ユリウス・カエサル,0.0
8,アルテラ,0.0
9,ジル・ド・レェ,0.0
10,シュヴァリエ・デオン,0.0
11,エミヤ,1.0
12,ギルガメッシュ,1.0
13,ロビンフッド,1.0
14,アタランテ,1.0
15,エウリュアレ,1.0
16,アーラシュ,1.0
17,クー・フーリン,
〔ランサー〕,2,
18,エリザベート・バートリー,2.0
19,武蔵坊弁慶,2.0
20,クー・フーリン,
〔プロトタイプ〕,2,
21,レオニダス一世,2.0
22,ロムルス,2.0
23,メドゥーサ,3.0
24,ゲオルギウス,3.0
25,エドワード・ティーチ,3.0
26,ブーディカ,3.0
27,牛若丸,3.0
28,アレキサンダー,3.0
29,マリー・アントワネット,3.0
30,マルタ,3.0
31,メディア,4.0
32,ジル・ド・レェ,4.0
33,ハンス・クリスチャン・,
アンデルセン,4,
34,ウィリアム・,
シェイクスピア,4,
35,メフィストフェレス,4.0
36,ヴォルフガング・アマデウス・,
モーツァルト,4,
37,諸葛孔明〔エルメロイⅡ世〕,4.0
38,クー・フーリン,
〔キャスター〕,4,
39,佐々木小次郎,5.0
40,呪腕のハサン,5.0
41,ステンノ,5.0
42,荊軻,5.0
43,シャルル＝アンリ・サンソン,5.0
44,ファントム・オブ・ジ・オペラ,5.0
45,マタ・ハリ,5.0
46,カーミラ,5.0
47,ヘラクレス,6.0
48,ランスロット,6.0
49,呂布奉先,6.0
50,スパルタクス,6.0
51,坂田金時,6.0
52,ヴラド三世,6.0
53,アステリオス,6.0
54,カリギュラ,6.0
55,ダレイオス三世,6.0
56,清姫,6.0
57,エイリーク・ブラッドアクス,6.0
58,タマモキャット,6.0
59,ジャンヌ・ダルク,7.0
60,オリオン,1.0
61,エリザベート・バートリー,
〔キャスター〕,4,
62,玉藻の前,4.0
63,ダビデ,1.0
64,ヘクトール,2.0
65,フランシス・ドレイク,3.0
66,アン・ボニー,
＆メアリー・リード,3,
67,メディア,
〔リリィ〕,4,
68,沖田総司,0.0
69,織田信長,1.0
70,スカサハ,2.0
71,ディルムッド・オディナ,2.0
72,フェルグス・マック・ロイ,0.0
73,アルトリア・ペンドラゴン,
〔サンタオルタ〕,3,
74,ナーサリー・ライム,4.0
75,ジャック・ザ・リッパー,5.0
76,モードレッド,0.0
77,ニコラ・テスラ,1.0
78,アルトリア・ペンドラゴン,
〔オルタ〕,2,
79,ヴァン・ホーエンハイム・,
パラケルスス,4,
80,チャールズ・バベッジ,4.0
81,ヘンリー・ジキル,
＆ハイド,5,
82,フランケンシュタイン,6.0
83,ソロモン,4.0
84,アルジュナ,1.0
85,カルナ,2.0
86,謎のヒロインＸ,5.0
87,フィン・マックール,2.0
88,ブリュンヒルデ,2.0
89,ベオウルフ,6.0
90,ネロ・クラウディウス,
〔ブライド〕,0,
91,両儀式,
〔セイバー〕,0,
92,両儀式,
〔アサシン〕,5,
93,天草四郎,7.0
94,アストルフォ,3.0
95,子ギル,1.0
96,巌窟王,
エドモン・ダンテス,8,
97,ナイチンゲール,6.0
98,クー・フーリン,
〔オルタ〕,6,
99,女王メイヴ,3.0
100,エレナ・ブラヴァツキー,4.0
101,ラーマ,0.0
102,神槍 李書文,2.0
103,トーマス・エジソン,4.0
104,ジェロニモ,4.0
105,ビリー・ザ・キッド,1.0
106,ジャンヌ・ダルク,
〔オルタ〕,8,
107,アンリマユ,8.0
108,イスカンダル,3.0
109,エミヤ,
〔アサシン〕,5,
110,百の貌のハサン,5.0
111,アイリスフィール,
〔天の衣〕,4,
112,酒呑童子,5.0
113,玄奘三蔵,4.0
114,源頼光,6.0
115,坂田金時,
〔ライダー〕,3,
116,茨木童子,6.0
117,風魔小太郎,5.0
118,オジマンディアス,3.0
119,アルトリア・ペンドラゴン,2.0
120,ニトクリス,4.0
121,ランスロット,0.0
