col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16,col17,col18,col19,col20,col21
1234,Norma Fisher,Watson,Zweinstein,Norma Fisher,Prof,"80160 Clayton Isle Apt. 513
East Linda, ND 59217",Dean,2,17.0,,101,102,10501,http://id.example.edu.au/people/1234,http://nla.gov.au/nla.party-100001,http://www.researcherid.com/rid/F-1234-5678,,,http://www.zweinstein.com,http://staff.example.edu.au/Albert.Zweinstein,Prof Albert Zweinstein is a Dean at the University of Examples
1235,Jorge Sullivan,,Crowley,Jorge Sullivan,Prof,"714 Mann Plaza Suite 839
Seanfurt, OK 32234",Dean,8,18.0,15.0,806,807,899,http://id.example.edu.au/people/1235,http://nla.gov.au/nla.party-100002,http://www.researcherid.com/rid/F-1234-5679,,,http://www.crowley.com,http://staff.example.edu.au/Jane.Crowley,Prof Jane Crowley is a Dean at the University of Examples
1236,Elizabeth Woods,,Smith,Elizabeth Woods,Dr,"09471 Erika Curve
North Megan, UT 71358",Associate Dean of Research,8,,,801,1901,1902,http://id.example.edu.au/people/1236,http://nla.gov.au/nla.party-100003,http://www.researcherid.com/rid/F-1234-5680,,,http://www.smith.com,http://staff.example.edu.au/Ludo.Smith,Dr Ludo Smith is a Associate Dean of Research at the University of Examples
1237,Susan Wagner,,Costanza,Susan Wagner,Mr,"339 Riley Mission Suite 515
South Brendamouth, ID 32356",Lecturer,6,7.0,20.0,1301,1302,1399,http://id.example.edu.au/people/1237,http://nla.gov.au/nla.party-100004,http://www.researcherid.com/rid/F-1234-5681,,http://id.me.org/ccostanza,http://www.costanza.com,http://staff.example.edu.au/Cosmo.Costanza,Mr Cosmo Costanza is a Lecturer at the University of Examples
1238,Peter Montgomery,,Vaile,Peter Montgomery,Ms,"35256 Craig Drive Apt. 098
North Davidborough, OK 16189",Researcher,19,,,1504,1505,1507,http://id.example.edu.au/people/1238,http://nla.gov.au/nla.party-100005,http://www.researcherid.com/rid/F-1234-5682,,,http://www.vaile.com,http://staff.example.edu.au/Verity.Vaile,Ms Vezza Vaile is a Researcher at the University of Examples
1239,Theodore Mcgrath,,Zweinstein,Theodore Mcgrath,Dr,"09032 Timothy Stream Apt. 086
Port Jordanbury, SD 39961",Lecturer,2,4.0,17.0,1701,1702,1799,http://id.example.edu.au/people/1239,http://nla.gov.au/nla.party-100006,http://www.researcherid.com/rid/F-1234-5683,,,http://www.zweinstein.com,http://staff.example.edu.au/Alberto.Zweinstein,Dr Alberto Zweinstein is a Lecturer at the University of Examples
1240,Stephanie Collins,Wilbur,Zweinstig,Stephanie Collins,Mr,"87091 Gonzalez Knolls
Masseyshire, UT 88665",Senior Lecturer,13,,,1603,1602,1601,http://id.example.edu.au/people/1240,http://nla.gov.au/nla.party-100007,http://www.researcherid.com/rid/F-1234-5684,,,http://www.zweinstig.com,http://staff.example.edu.au/Albert.Zweinstig,Mr Alby Zweinstig is a Senior Lecturer at the University of Examples
1241,Stephanie Sutton,,James,Stephanie Sutton,Dr,"225 Wilson Mills
North Thomas, OK 67164",Head of Research Lab,19,16.0,,2003,2004,2005,http://id.example.edu.au/people/1241,http://nla.gov.au/nla.party-100008,http://www.researcherid.com/rid/F-1234-5685,,,http://www.james.com,http://staff.example.edu.au/Paul.James,Dr Batman James is a Head of Research Lab at the University of Examples
1242,Brian Hamilton,Louise,Krupp,Brian Hamilton,Mrs,"PSC 5642, Box 8071
APO AA 97365",Lecturer,9,11.0,,1205,1299,1202,http://id.example.edu.au/people/1242,http://nla.gov.au/nla.party-100009,http://www.researcherid.com/rid/F-1234-5686,https://plus.google.com/blahblahblah,,http://www.krupp.com,http://staff.example.edu.au/Monique.Krupp,Mrs Monique Krupp is a Lecturer at the University of Examples
1243,Susan Levy,,,Susan Levy,M,"37594 Garza Roads Apt. 466
North Brookemouth, IA 29742",Associate Lecturer,15,16.0,,2201,2202,2203,http://id.example.edu.au/people/1243,http://nla.gov.au/nla.party-100010,http://www.researcherid.com/rid/F-1234-5687,https://openid.drew.com,http://drew.com,http://www.drew.com,http://staff.example.edu.au/Drew,M Drew is a Associate Lecturer at the University of Examples
