col0,col1,col2,col3,col4,col5,col6
Road,Race,Men,Cat,3/4/5,Masters,35+
,,,,,,
"Falls,ID,,",,,,,,
,,,,,,
Rhino,Rush,,,,,
,,,,,,
,,,,,,
Save,a,Life,,,,
,,,,,,
,,,,,,
Lukes,Sports,Medicine,,,,
River,Cycling,Club,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
Road,Race,Men,Cat,3/4/5,Masters,45+
,,,,,,
,,,,,,
Save,A,Life,,,,
River,Cycling,Club,,,,
,,,,,,
Reel,Theatre,,,,,
,,,,,,
,,,,,,
Lukes,Sports,Medicine,,,,
Bobs-Bicycles.com,,,,,,
Spoke,Cycling,,,,,
"City,ID,,Team",Bobs-Bicycles.com,,,,,
"Plymouth,ID,,Lost",River,Cycling,Club,,,
Boise,Cycling,Development,Team,,,
"City,ID,,Team",Bobs-Bicycles.com,,,,,
,,,,,,
Road,Race,Men,Cat,1/2/3,Masters,35+
,,,,,,
Cycling,Club,,,,,
,,,,,,
,,,,,,
Cycle,Boise,,,,,
,,,,,,
Spoke,Cycling,,,,,
Lukes,Sports,Medicine,,,,
Road,Race,Men,Cat,1/2/3,Masters,45+
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
Bicycles,Cycling,Club,,,,
Bobs-Bicycles.com,,,,,,
Bobs-Bicycles.com,,,,,,
Road,Race,Men,Cat,1/2,,
,,,,,,
,,,,,,
(Boise,Young,Rider,Dev,Squad),,
Benz,p/b,Georges,,,,
Benz,p/b,Georges,,,,
,,,,,,
,,,,,,
Tubes,Development,Cycling,Team,Inc.,,
,,,,,,
,,,,,,
Bobs-Bicycles.com,,,,,,
Benz,p/b,Georges,,,,
"Falls,ID,,Intermountain",Cycling,Organization,,,,
Bicycles,Cycling,Club,,,,
,,,,,,
"(Tad),Hamilton,Boise,ID,,",,,,,,
Cycle,Boise,,,,,
Road,Race,Men,Cat,5,,
,,,,,,
,,,,,,
",ID,,",,,,,,
,,,,,,
Wheelmen,,,,,,
",ID,,",,,,,,
Lukes,Sports,Medicine,,,,
Rhino,Rush,,,,,
Rhino,Rush,,,,,
Boise,Cycling,Development,Team,,,
Bobs-Bicycles.com,,,,,,
,,,,,,
"Clara,CA,,",,,,,,
Bobs-Bicycles.com,,,,,,
,,,,,,
,,,,,,
Amis/Calder,Brothers,Development,,,,
Road,Race,Men,Cat,4,,
,,,,,,
,,,,,,
"City,ID,,Team",Rhino,Rush,,,,
,,,,,,
,,,,,,
Rhino,Rush,,,,,
Road,Race,Men,Cat,3,,
,,,,,,
Bobs-Bicycles.com,,,,,,
ICO,,,,,,
Lukes,Sports,Medicine,,,,
(Boise,Young,Rider,Dev,Squad),,
Rockies,Inc,,,,,
"City,ID,,Team",Rhino,Rush,,,,
Reed,Cycle,,,,,
,,,,,,
,,,,,,
Road,Race,Men,Masters,55+,,
,,,,,,
"City,ID,,",,,,,,
Cycling,Organization,,,,,
,,,,,,
,,,,,,
ICO,,,,,,
ICO,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
Road,Race,Women,Cat,2/3,,
,,,,,,
Bob&,,,,,,
Road,Race,Women,Cat,4,,
,,,,,,
",ID,,TEAM",ICO,,,,,
,,,,,,
Bob&,,,,,,
,,,,,,
,,,,,,
Bob&,,,,,,
"Falls,ID,,TEAM",ICO,,,,,
ICO,,,,,,
Bob&,,,,,,
,,,,,,
Bob&,,,,,,
,,,,,,
