col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11
8-f1,39214,Father,Male,,,,,39243,,F,F
8-f1,39238,Mother,Female,,,,,39243,,F,F
8-f1,39243,F1,Male,39238.0,3.493,39214.0,26.485,39317,,T,F
8-f2,39237,Mother,Female,,,,,39317,,F,F
8-f2,39317,F1,Female,39237.0,8.444,39243.0,5.353,,,F,T
16,39216,Father,Male,,,,,39313;39226,,F,F
16-left-f1,39228,Mother,Female,,,,,39313,,F,F
16-left-f1,39313,F1,Male,39228.0,8.208,39216.0,16.49,,,T,F
16-left-f2,39320,Mother,Female,,,,,39242,,F,F
16-left-f2,39242,F1,Female,39320.0,8.595,39313.0,4.449,,,F,T
16-right-f1,39222,Mother,Female,,,,,39226,,F,F
16-right-f1,39226,F1,Male,39222.0,3.433,39216.0,6.485,39230,,T,F
16-right-f2,39224,Mother,Female,,,,,39230,,F,F
16-right-f2,39230,F1,Female,39224.0,5.548,39226.0,4.423,,,F,T
17,39309,Father,Male,,,,,39234;39227,,F,F
17-left-f1,39310,Mother,Female,,,,,39234,,F,F
17-left-f1,39234,F1,Male,39310.0,11.548,39309.0,13.411,39316,,T,F
17-left-f2,39235,Mother,Female,,,,,39316,,F,F
17-left-f2,39316,F1,Female,39235.0,3.693,39234.0,5.504,,,F,T
17-right-f1,39219,Mother,Female,,,,,39227,,F,F
17-right-f1,39227,F1,Male,39219.0,5.479,39309.0,5.423,39231,,T,F
17-right-f2,39218,Mother,Female,,,,,39231,,F,F
17-right-f2,39231,F1,Female,39218.0,11.189,39227.0,5.288,,,F,T
27,39223,Father,Male,,,,,39318;39229,,F,F
27-left-f1,39215,Mother,Female,,,,,39318,,F,F
27-left-f1,39318,F1,Male,39215.0,21.627,39223.0,15.715,39314,,T,F
27-left-f2,39239,Mother,Female,,,,,39314,,F,F
27-left-f2,39314,F1,Female,39239.0,4.471,39318.0,3.844,,,F,T
27-right-f1,39225,Mother,Female,,,,,39229,,F,F
27-right-f1,39229,F1,Male,39225.0,4.477,39223.0,5.542,39319,,T,F
27-right-f2,39217,Mother,Female,,,,,39319,,F,F
27-right-f2,39319,F1,Female,39217.0,13.29,39229.0,4.307,,,F,T
