col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15
1912818,180,2016-07-07T04:17:00,2016-07-07T04:20:00,3014,34.0566101,-118.23721,3014,34.0566101,-118.23721,6281,30,Round Trip,Monthly Pass,"{'longitude': '-118.23721', 'latitude': '34.0566101', 'needs_recoding': False}","{'longitude': '-118.23721', 'latitude': '34.0566101', 'needs_recoding': False}"
1919661,1980,2016-07-07T06:00:00,2016-07-07T06:33:00,3014,34.0566101,-118.23721,3014,34.0566101,-118.23721,6281,30,Round Trip,Monthly Pass,"{'longitude': '-118.23721', 'latitude': '34.0566101', 'needs_recoding': False}","{'longitude': '-118.23721', 'latitude': '34.0566101', 'needs_recoding': False}"
1933383,300,2016-07-07T10:32:00,2016-07-07T10:37:00,3016,34.0528984,-118.24156,3016,34.0528984,-118.24156,5861,365,Round Trip,Flex Pass,"{'longitude': '-118.24156', 'latitude': '34.0528984', 'needs_recoding': False}","{'longitude': '-118.24156', 'latitude': '34.0528984', 'needs_recoding': False}"
1944197,10860,2016-07-07T10:37:00,2016-07-07T13:38:00,3016,34.0528984,-118.24156,3016,34.0528984,-118.24156,5861,365,Round Trip,Flex Pass,"{'longitude': '-118.24156', 'latitude': '34.0528984', 'needs_recoding': False}","{'longitude': '-118.24156', 'latitude': '34.0528984', 'needs_recoding': False}"
1940317,420,2016-07-07T12:51:00,2016-07-07T12:58:00,3032,34.0498886,-118.25588,3032,34.0498886,-118.25588,6674,0,Round Trip,Walk-up,"{'longitude': '-118.25588', 'latitude': '34.0498886', 'needs_recoding': False}","{'longitude': '-118.25588', 'latitude': '34.0498886', 'needs_recoding': False}"
1944075,780,2016-07-07T12:51:00,2016-07-07T13:04:00,3021,34.0456085,-118.23703,3054,34.0392189,-118.23649,6717,30,One Way,Monthly Pass,"{'longitude': '-118.23703', 'latitude': '34.0456085', 'needs_recoding': False}","{'longitude': '-118.23649', 'latitude': '34.0392189', 'needs_recoding': False}"
1944073,600,2016-07-07T12:54:00,2016-07-07T13:04:00,3022,34.0460701,-118.23309,3014,34.0566101,-118.23721,5721,30,One Way,Monthly Pass,"{'longitude': '-118.23309', 'latitude': '34.0460701', 'needs_recoding': False}","{'longitude': '-118.23721', 'latitude': '34.0566101', 'needs_recoding': False}"
1944067,600,2016-07-07T12:59:00,2016-07-07T13:09:00,3076,34.0405998,-118.25384,3005,34.0485497,-118.25905,5957,365,One Way,Flex Pass,"{'longitude': '-118.25384', 'latitude': '34.0405998', 'needs_recoding': False}","{'longitude': '-118.25905', 'latitude': '34.0485497', 'needs_recoding': False}"
1944062,2880,2016-07-07T13:01:00,2016-07-07T13:49:00,3031,34.0447006,-118.25244,3031,34.0447006,-118.25244,6137,365,Round Trip,Flex Pass,"{'longitude': '-118.25244', 'latitude': '34.0447006', 'needs_recoding': False}","{'longitude': '-118.25244', 'latitude': '34.0447006', 'needs_recoding': False}"
1944063,960,2016-07-07T13:01:00,2016-07-07T13:17:00,3031,34.0447006,-118.25244,3078,34.0642815,-118.23894,6351,30,One Way,Monthly Pass,"{'longitude': '-118.25244', 'latitude': '34.0447006', 'needs_recoding': False}","{'longitude': '-118.23894', 'latitude': '34.0642815', 'needs_recoding': False}"
1944061,960,2016-07-07T13:02:00,2016-07-07T13:18:00,3031,34.0447006,-118.25244,3047,34.0399818,-118.2664,6200,365,One Way,Flex Pass,"{'longitude': '-118.25244', 'latitude': '34.0447006', 'needs_recoding': False}","{'longitude': '-118.2664', 'latitude': '34.0399818', 'needs_recoding': False}"
1944059,720,2016-07-07T13:03:00,2016-07-07T13:15:00,3063,34.0491982,-118.25283,3005,34.0485497,-118.25905,6110,30,One Way,Monthly Pass,"{'longitude': '-118.25283', 'latitude': '34.0491982', 'needs_recoding': False}","{'longitude': '-118.25905', 'latitude': '34.0485497', 'needs_recoding': False}"
1944058,360,2016-07-07T13:03:00,2016-07-07T13:09:00,3042,34.0493011,-118.23881,3030,34.0519409,-118.24353,5856,30,One Way,Monthly Pass,"{'longitude': '-118.23881', 'latitude': '34.0493011', 'needs_recoding': False}","{'longitude': '-118.24353', 'latitude': '34.0519409', 'needs_recoding': False}"
1944054,120,2016-07-07T13:04:00,2016-07-07T13:06:00,3018,34.0437317,-118.26014,3018,34.0437317,-118.26014,6217,30,Round Trip,Monthly Pass,"{'longitude': '-118.26014', 'latitude': '34.0437317', 'needs_recoding': False}","{'longitude': '-118.26014', 'latitude': '34.0437317', 'needs_recoding': False}"
