col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16,col17,col18,col19,col20
County of Hawaii,Norma Fisher,"9342 Lori Bypass Suite 711
East Sandra, CO 92162",Conference Room,8:00:00 - 09:00,16:00:00 - 09:00,10/25/16,10/29/16,1.0,Norma Fisher,"9342 Lori Bypass Suite 711
East Sandra, CO 92162",Conference Room,08:00 AM - 04:00 PM,,ho16176166,false,true,,,,poll16176166
County of Hawaii,Jorge Sullivan,"PSC 8684, Box 8339
APO AA 76482",Conference Room,8:00:00 - 09:00,16:00:00 - 09:00,10/31/16,11/5/16,2.0,Jorge Sullivan,"PSC 8684, Box 8339
APO AA 76482",Conference Room,08:00 AM - 04:00 PM,,ho16176166,false,true,,,,poll16176166
County of Hawaii,Elizabeth Woods,"515 Tom Roads Suite 330
Davebury, WY 22846",Community Room (Building G),8:00:00 - 09:00,16:00:00 - 09:00,10/25/16,10/29/16,3.0,Elizabeth Woods,"515 Tom Roads Suite 330
Davebury, WY 22846",Community Room (Building G),08:00 AM - 04:00 PM,,ho12878605,false,true,,,,poll12878605
County of Hawaii,Susan Wagner,"23098 Anthony Roads
New Maria, MO 12498",Community Room (Building G),8:00:00 - 09:00,16:00:00 - 09:00,10/31/16,11/5/16,4.0,Susan Wagner,"23098 Anthony Roads
New Maria, MO 12498",Community Room (Building G),08:00 AM - 04:00 PM,,ho12878605,false,true,,,,poll12878605
County of Hawaii,Peter Montgomery,"90321 Clark Union
Lake Andrewchester, CT 34569",,8:00:00 - 09:00,16:00:00 - 09:00,10/25/16,10/28/16,5.0,Peter Montgomery,"90321 Clark Union
Lake Andrewchester, CT 34569",,08:00 AM - 04:00 PM,,ho9274332,false,true,,,,poll9274332
County of Hawaii,Theodore Mcgrath,"456 Bruce Mountain
New Craigfurt, KS 47497",,8:00:00 - 09:00,12:00:00 - 09:00,10/29/16,10/29/16,6.0,Theodore Mcgrath,"456 Bruce Mountain
New Craigfurt, KS 47497",,08:00 AM - 12:00 PM,,ho9274332,false,true,,,,poll9274332
County of Hawaii,Stephanie Collins,"PSC 7923, Box 0225
APO AP 33359",,8:00:00 - 09:00,16:00:00 - 09:00,10/31/16,11/4/16,7.0,Stephanie Collins,"PSC 7923, Box 0225
APO AP 33359",,08:00 AM - 04:00 PM,,ho9274332,false,true,,,,poll9274332
County of Hawaii,Stephanie Sutton,"207 Mccullough Well Suite 564
New Hannah, WA 10865",,8:00:00 - 09:00,12:00:00 - 09:00,11/5/16,11/5/16,8.0,Stephanie Sutton,"207 Mccullough Well Suite 564
New Hannah, WA 10865",,08:00 AM - 12:00 PM,,ho9274332,false,true,,,,poll9274332
County of Hawaii,Brian Hamilton,"423 Bell Heights
Brittanyberg, ME 51359",,9:00:00 - 09:00,12:00:00 - 09:00,10/25/16,10/28/16,9.0,Brian Hamilton,"423 Bell Heights
Brittanyberg, ME 51359",,09:00 AM - 12:00 PM,,ho62356581,false,true,,,,poll62356581
County of Hawaii,Susan Levy,"93523 Dana Lane
Johnsonshire, WI 87296",,13:00:00 - 09:00,15:00:00 - 09:00,10/31/16,11/3/16,10.0,Susan Levy,"93523 Dana Lane
Johnsonshire, WI 87296",,01:00 PM - 03:00 PM,,ho62356581,false,true,,,,poll62356581
County of Kauai,Sean Green,"1427 Odonnell Rapids
North Troyport, NH 07035",,8:00:00 - 09:00,16:00:00 - 09:00,10/25/16,10/29/16,13.0,Sean Green,"1427 Odonnell Rapids
North Troyport, NH 07035",,08:00 AM - 04:00 PM,,ho80852316,false,true,,,,poll80852316
County of Kauai,Kimberly Smith,"81206 Stewart Forest Apt. 089
East Davidborough, ME 37198",,8:00:00 - 09:00,16:00:00 - 09:00,10/31/16,11/5/16,14.0,Kimberly Smith,"81206 Stewart Forest Apt. 089
East Davidborough, ME 37198",,08:00 AM - 04:00 PM,,ho80852316,false,true,,,,poll80852316
County of Maui,Jennifer Summers,"76104 Marsh Crescent
Dennishaven, SD 85034",,,,,,,Jennifer Summers,"76104 Marsh Crescent
Dennishaven, SD 85034",,,,,,,,,,
County of Maui,April Snyder,"0003 Grant Lakes
Port Karafort, SD 60619",,,,,,,April Snyder,"0003 Grant Lakes
Port Karafort, SD 60619",,,,,,,,,,
County of Maui,Dana Nguyen,"236 Smith Drive Suite 555
West Kimberlyton, KY 21978",Conference Room,8:00:00 - 09:00,12:00:00 - 09:00,10/29/16,10/29/16,17.0,Dana Nguyen,"236 Smith Drive Suite 555
West Kimberlyton, KY 21978",Conference Room,08:00 AM - 12:00 PM,,ho67754535,false,true,,,,poll67754535
County of Maui,Cheryl Bradley,"6824 Timothy Garden Apt. 428
West Richardmouth, MT 14742",Conference Room,8:00:00 - 09:00,12:00:00 - 09:00,10/25/16,10/28/16,18.0,Cheryl Bradley,"6824 Timothy Garden Apt. 428
West Richardmouth, MT 14742",Conference Room,08:00 AM - 12:00 PM,,ho67754535,false,true,,,,poll67754535
County of Maui,Walter Pratt,"5517 Holly Meadow Apt. 452
Lake Anne, SC 11894",Conference Room,13:00:00 - 09:00,16:00:00 - 09:00,10/31/16,11/4/16,19.0,Walter Pratt,"5517 Holly Meadow Apt. 452
Lake Anne, SC 11894",Conference Room,01:00 PM - 04:00 PM,,ho67754535,false,true,,,,poll67754535
County of Maui,Bobby Flores,"30601 Hawkins Highway
Morashire, TX 28976",Conference Room,8:00:00 - 09:00,12:00:00 - 09:00,11/5/16,11/5/16,20.0,Bobby Flores,"30601 Hawkins Highway
Morashire, TX 28976",Conference Room,08:00 AM - 12:00 PM,,ho67754535,false,true,,,,poll67754535
City & County of Honolulu,Tasha Rodriguez,"49263 Wilson View Apt. 873
South Raymondborough, AZ 28798",,8:00:00 - 09:00,16:00:00 - 09:00,10/25/16,10/29/16,21.0,Tasha Rodriguez,"49263 Wilson View Apt. 873
South Raymondborough, AZ 28798",,08:00 AM - 04:00 PM,,ho97255321,false,true,,,,poll97255321
City & County of Honolulu,Michelle Kelley,"76582 Vanessa Oval
New Richard, NE 68819",,8:00:00 - 09:00,16:00:00 - 09:00,10/31/16,11/5/16,22.0,Michelle Kelley,"76582 Vanessa Oval
New Richard, NE 68819",,08:00 AM - 04:00 PM,,ho97255321,false,true,,,,poll97255321
City & County of Honolulu,Kimberly Maynard,"7389 Alec Squares Suite 508
Port Jonathan, FL 50177",,8:00:00 - 09:00,16:00:00 - 09:00,10/25/16,10/29/16,23.0,Kimberly Maynard,"7389 Alec Squares Suite 508
Port Jonathan, FL 50177",,08:00 AM - 04:00 PM,,ho47097558,false,true,,,,poll47097558
City & County of Honolulu,Laurie Wallace,"18013 Billy Bridge Suite 522
Schmitthaven, NC 66355",,8:00:00 - 09:00,16:00:00 - 09:00,10/31/16,11/5/16,24.0,Laurie Wallace,"18013 Billy Bridge Suite 522
Schmitthaven, NC 66355",,08:00 AM - 04:00 PM,,ho47097558,false,true,,,,poll47097558
