col0,col1,col2,col3,col4,col5,col6,col7
1,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks,"[33.74831000000006, -84.39110999999997]"
2,BOS,Boston,East,Atlantic,Boston Celtics,Celtics,"[42.35866000000004, -71.05673999999993]"
3,BKN,Brooklyn,East,Atlantic,Brooklyn Nets,Nets,"[40.692450000000065, -73.99035999999995]"
4,CHA,Charlotte,East,Southeast,Charlotte Hornets,Hornets,"[35.222860000000026, -80.83795999999995]"
5,CHI,Chicago,East,Central,Chicago Bulls,Bulls,"[41.884250000000065, -87.63244999999995]"
6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers,"[41.50473000000005, -81.69073999999995]"
7,DAL,Dallas,West,Southwest,Dallas Mavericks,Mavericks,"[32.77822000000003, -96.79511999999994]"
8,DEN,Denver,West,Northwest,Denver Nuggets,Nuggets,"[39.74001000000004, -104.99201999999997]"
9,DET,Detroit,East,Central,Detroit Pistons,Pistons,"[42.33168000000006, -83.04799999999994]"
10,GSW,San Francisco,West,Pacific,Golden State Warriors,Warriors,"[37.777120000000025, -122.41963999999996]"
11,HOU,Houston,West,Southwest,Houston Rockets,Rockets,"[29.760780000000068, -95.36951999999997]"
12,IND,Indiana,East,Central,Indiana Pacers,Pacers,"[39.91980696400003, -86.28179348799995]"
13,LAC,Los Angeles,West,Pacific,Los Angeles Clippers,Clippers,"[34.05361000000005, -118.24549999999999]"
14,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers,"[34.05361000000005, -118.24549999999999]"
15,MEM,Memphis,West,Southwest,Memphis Grizzlies,Grizzlies,"[35.14976000000007, -90.04924999999997]"
16,MIA,Miami,East,Southeast,Miami Heat,Heat,"[25.77481000000006, -80.19772999999998]"
17,MIL,Milwaukee,East,Central,Milwaukee Bucks,Bucks,"[43.04200000000003, -87.90686999999997]"
18,MIN,Minnesota,West,Northwest,Minnesota Timberwolves,Timberwolves,"[46.34885576600004, -94.20079058299996]"
19,NOP,New Orleans,West,Southwest,New Orleans Pelicans,Pelicans,"[29.953700000000026, -90.07774999999998]"
20,NYK,New York,East,Atlantic,New York Knicks,Knicks,"[40.71455000000003, -74.00713999999994]"
21,OKC,Oklahoma City,West,Northwest,Oklahoma City Thunder,Thunder,"[35.472030000000075, -97.52106999999995]"
22,ORL,Orlando,East,Southeast,Orlando Magic,Magic,"[28.538230000000055, -81.37738999999993]"
23,PHI,Philadelphia,East,Atlantic,Philadelphia 76ers,76ers,"[39.95222000000007, -75.16217999999998]"
24,PHX,Phoenix,West,Pacific,Phoenix Suns,Suns,"[33.44825000000003, -112.07579999999996]"
25,POR,Portland,West,Northwest,Portland Trail Blazers,Trail Blazers,"[45.511790000000076, -122.67562999999996]"
26,SAC,Sacramento,West,Pacific,Sacramento Kings,Kings,"[38.579440000000034, -121.49084999999997]"
27,SAS,San Antonio,West,Southwest,San Antonio Spurs,Spurs,"[29.42458000000005, -98.49460999999997]"
28,TOR,Toronto,East,Atlantic,Toronto Raptors,Raptors,"[43.648690000000045, -79.38543999999996]"
29,UTA,Salt Lake City,West,Northwest,Utah Jazz,Jazz,"[40.76031000000006, -111.88821999999999]"
30,WAS,Washington,East,Southeast,Washington Wizards,Wizards,"[38.890370000000075, -77.03195999999997]"
