col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16,col17,col18,col19,col20,col21
A1,7032017,21,1104,1034,103,49.2,0.3,383.57,383.48,,2017-03-07 10:34:00,2017-02-14 12:30:00,20.9194444444444,0.109999999999957,0.089999999999975,0.0199999999999818,1.78999999999996,0.0499999999999545,1.74000000000001,False,2.79329608938299
A2,7032017,21,1104,1034,96,45.4,0.1,389.49,389.4,,2017-03-07 10:34:00,2017-02-14 12:30:00,20.9194444444444,0.110000000000014,0.0900000000000318,0.0199999999999818,1.69,-0.0100000000000477,1.70000000000005,False,-0.591715976334187
A3,7032017,21,1104,1034,99,47.1,0.2,389.55,389.45,,2017-03-07 10:34:00,2017-02-14 12:30:00,20.9194444444444,0.110000000000014,0.100000000000023,0.0099999999999909,1.69,0.0200000000000387,1.66999999999996,False,1.18343195266501
B1,7032017,21,1108,1034,80,38.1,0.3,386.85,386.78,,2017-03-07 10:34:00,2017-02-14 12:30:00,20.9194444444444,0.140000000000043,0.07000000000005,0.0699999999999932,1.77000000000004,0.139999999999986,1.63000000000005,False,7.90960451977307
B2,7032017,21,1108,1034,117,55.9,0.2,385.75,385.65,,2017-03-07 10:34:00,2017-02-14 12:30:00,20.9194444444444,0.120000000000005,0.100000000000023,0.0199999999999818,1.75,0.0399999999999068,1.71000000000009,False,2.28571428570896
B3,7032017,21,1108,1034,110,50.8,0.3,383.83,383.74,,2017-03-07 10:34:00,2017-02-14 12:30:00,20.9194444444444,0.120000000000005,0.089999999999975,0.0300000000000296,1.70999999999998,0.089999999999975,1.62,False,5.26315789473544
C1-1,7032017,21,1034,1034,149,80.9,0.0,407.59,407.45,,2017-03-07 10:34:00,2017-02-14 12:30:00,20.9194444444444,0.189999999999998,0.139999999999986,0.0500000000000114,2.07999999999998,0.0400000000000205,2.03999999999996,False,1.92307692307792
C1-2,7032017,21,1034,1034,84,46.2,0.2,408.5,408.43,,2017-03-07 10:34:00,2017-02-14 12:30:00,20.9194444444444,0.21999999999997,0.0699999999999932,0.149999999999977,2.185,0.185000000000002,2.0,False,8.46681922196806
C1-3,7032017,21,1034,1034,85,42.4,0.2,382.74,382.66,,2017-03-07 10:34:00,2017-02-14 12:30:00,20.9194444444444,0.199999999999989,0.0799999999999841,0.120000000000005,2.065,0.355000000000132,1.70999999999987,True,17.1912832929846
C2-1,7032017,21,1038,1034,45,23.4,0.0,394.21,394.18,,2017-03-07 10:34:00,2017-02-14 12:30:00,20.9194444444444,0.21999999999997,0.0299999999999727,0.189999999999998,2.10500000000002,0.244999999999891,1.86000000000013,False,11.6389548693534
