col0,col1,col2,col3,col4,col5,col6
24,Ms. Alfonzo Ullrich,1-779-115-8715,2020-06-10 08:23:42 UTC,2020-06-12 14:48:16 UTC,70,complete
26,Vito Jacobs,325.307.8962,2020-06-10 08:26:45 UTC,2020-06-12 14:48:16 UTC,70,complete
23,Cornelius Ernser,1-689-286-2285,2020-06-09 15:48:06 UTC,2020-06-12 14:48:16 UTC,70,in_progress
25,Wilfredo Altenwerth DDS,402.953.3705,2020-06-10 08:24:37 UTC,2020-06-12 14:48:16 UTC,70,in_progress
29,Jeromy Glover MD,1-257-138-6003,2020-06-10 08:31:17 UTC,2020-06-12 14:48:16 UTC,70,requested
28,Marion Balistreri Sr.,264.242.9849,2020-06-10 08:30:18 UTC,2020-06-12 14:48:16 UTC,70,requested
27,Miss Paige Murray,(575) 688-3084,2020-06-10 08:27:23 UTC,2020-06-12 14:48:16 UTC,70,requested
19,Raphael Metz,(291) 247-4120,2020-06-08 10:33:31 UTC,2020-06-12 14:48:16 UTC,70,requested
41,Archie Gerlach,515.310.9015,2020-06-15 15:57:23 UTC,2020-06-15 15:57:23 UTC,70,complete
44,Jorge Schoen,427.787.8405,2020-06-15 15:57:23 UTC,2020-06-15 15:57:23 UTC,70,complete
48,Lorenzo Gleason I,742-752-2705,2020-06-15 15:57:23 UTC,2020-06-15 15:57:23 UTC,70,complete
42,Mika West III,1-239-775-5275,2020-06-15 15:57:23 UTC,2020-06-15 15:57:23 UTC,70,complete
45,Miss Daphne Cartwright,347-093-3080,2020-06-15 15:57:23 UTC,2020-06-15 15:57:23 UTC,70,complete
46,Miss Sydney Hyatt,175.255.8665,2020-06-15 15:57:23 UTC,2020-06-15 15:57:23 UTC,70,in_progress
49,Mr. Bennie Gleason,752.236.3123,2020-06-15 15:57:23 UTC,2020-06-15 15:57:23 UTC,70,in_progress
43,Mrs. Loreen Jacobson,(595) 675-2811,2020-06-15 15:57:23 UTC,2020-06-15 15:57:23 UTC,70,in_progress
50,Ms. Jose Wolff,231-988-7937,2020-06-15 15:57:23 UTC,2020-06-15 15:57:23 UTC,70,in_progress
47,Rusty Huel,590-621-7996,2020-06-15 15:57:23 UTC,2020-06-15 15:57:23 UTC,70,in_progress
