col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10
26,314,7,2017-04-14 17:22:29.750421,2017-04-14 17:29:44,0,2017-04-14 17:29:44.116226,0,,,
24,289,7,2017-04-13 22:48:22.20159,2017-04-14 17:29:44,0,2017-04-14 17:29:44.116226,0,,,
63,11,14,2017-04-28 17:20:35.438038,2017-05-11 16:52:54,0,,1,,,
4,306,2,2017-03-23 14:31:24.123212,2017-03-23 14:31:24,0,,1,,,
22,31,6,2017-04-13 20:41:17.490937,2017-04-14 17:29:46,0,2017-04-14 17:29:46.609416,0,,,
21,307,6,2017-04-13 20:41:05.341042,2017-04-14 17:29:46,0,2017-04-14 17:29:46.609416,0,,,
11,31,3,2017-04-12 15:25:14.048953,2017-05-11 16:53:33,2,,1,,,
16,31,4,2017-04-12 19:16:30.036214,2017-05-11 16:53:33,2,,1,,,
19,31,5,2017-04-13 19:13:44.736872,2017-05-11 16:53:33,2,,1,,,
28,31,9,2017-04-14 17:50:18.626886,2017-05-11 16:53:33,0,,1,,,
34,31,10,2017-04-25 23:09:24.606124,2017-05-11 16:53:33,0,,1,,,
45,31,13,2017-04-25 23:19:31.137956,2017-05-11 16:53:34,1,,1,,,
52,31,14,2017-04-25 23:20:04.906854,2017-05-11 16:53:34,0,,1,,,
60,31,15,2017-04-25 23:20:18.71754,2017-05-11 16:53:34,1,,1,,,
6,12,3,2017-04-12 15:24:34.476478,2017-05-05 20:39:14,2,,1,,,
14,12,4,2017-04-12 19:15:55.894278,2017-05-05 20:39:15,2,,1,,,
13,304,3,2017-04-12 16:27:49.957373,2017-05-11 16:53:45,2,,1,,,
44,12,13,2017-04-25 23:19:30.96141,2017-05-05 20:39:15,1,,1,,,
40,304,10,2017-04-25 23:11:30.381749,2017-05-11 16:53:45,0,,1,,,
47,304,13,2017-04-25 23:19:31.153817,2017-05-11 16:53:46,1,,1,,,
48,304,14,2017-04-25 23:20:04.902398,2017-05-11 16:53:46,0,,1,,,
55,304,15,2017-04-25 23:20:18.713082,2017-05-11 16:53:46,1,,1,,,
8,524,3,2017-04-12 15:24:44.926072,2017-05-11 16:54:43,0,,1,,,
2,511,1,2016-12-05 15:46:33.562809,2017-05-03 21:18:34,0,,1,,,
1,8,1,2016-12-05 15:46:26.41704,2017-05-11 16:55:03,0,,1,,,
3,511,2,2017-03-23 14:31:10.134155,2017-05-03 21:18:34,2,,1,,,
113,2012,41,2017-09-21 05:42:53.793198,2017-09-21 05:42:53,2,,1,,,
105,2012,40,2017-09-18 20:33:02.919341,2017-09-18 20:33:03,2,,1,,t,
5,307,3,2017-04-12 15:24:26.404771,2017-05-03 21:18:37,2,,1,,,
15,307,4,2017-04-12 19:16:07.831631,2017-05-03 21:18:37,2,,1,,,
18,307,5,2017-04-13 19:13:03.349557,2017-05-03 21:18:37,2,,1,,,
27,307,9,2017-04-14 17:50:14.394104,2017-05-03 21:18:38,0,,1,,,
23,288,7,2017-04-13 22:48:06.265366,2017-04-14 06:59:05,1,2017-04-14 06:59:05.480948,0,,,
25,512,7,2017-04-14 17:21:43.827704,2017-04-14 17:22:24,1,2017-04-14 17:22:24.216869,0,,,
35,307,10,2017-04-25 23:09:35.336413,2017-05-03 21:18:38,0,,1,,,
