col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10
0,Norma Fisher,Norma Fisher,"24000 Erin Point Suite 590
Josephmouth, NE 49318",USA,Not UW,Postdoc,,YES,25,
1,Jorge Sullivan,Jorge Sullivan,"69402 Joseph Junction
Jennifermouth, RI 05175",USA,Not UW,Research Staff,Yes,YES,65,
2,Elizabeth Woods,Elizabeth Woods,"94568 Kelly Neck
North Kyle, NC 96008",USA,University of Washington,Research Staff,Yes,YES,52,52.0
3,Susan Wagner,Susan Wagner,"4611 Wells Ville Suite 171
Simmonsport, WA 90561",USA,University of Washington,grad_postgrad,Yes,YES,11,
4,Peter Montgomery,Peter Montgomery,"PSC 2961, Box 1133
APO AE 50939",USA,Not UW,grad_postgrad,Yes,NO,38,38.0
5,Theodore Mcgrath,Theodore Mcgrath,"847 Kramer Station Apt. 615
West Brenda, NE 25659",USA,University of Washington,Postdoc,No,YES,26,26.0
6,Stephanie Collins,Stephanie Collins,"087 David Locks
Jaredton, IL 82213",USA,Not UW,grad_postgrad,No,YES,32,
7,Stephanie Sutton,Stephanie Sutton,"6582 Vanessa Oval
New Richard, NE 68819",USA,Not UW,Faculty,Yes,YES,8,8.0
8,Brian Hamilton,Brian Hamilton,"7389 Alec Squares Suite 508
Port Jonathan, FL 50177",Ethiopia,Not UW,grad_postgrad,Yes,NO,35,
9,Susan Levy,Susan Levy,"18013 Billy Bridge Suite 522
Schmitthaven, NC 66355",Thailand,Not UW,grad_postgrad,Yes,YES,75,
10,Sean Green,Sean Green,"891 Bullock Ford
Amandachester, NJ 51431",USA,Not UW,Government,Yes,NO,37,37.0
11,Kimberly Smith,Kimberly Smith,"02489 Cook Park
Sherriport, MT 50853",Nigeria,University of Washington,grad_postgrad,Yes,YES,64,64.0
12,Jennifer Summers,Jennifer Summers,"23450 Timothy Divide
Wuland, UT 20341",CHINA,Not UW,Faculty,Yes,YES,73,
13,April Snyder,April Snyder,"0976 Williams Mountains Apt. 009
Lake Mario, OH 85565",Canada,University of Washington,grad_postgrad,No,NO,53,53.0
14,Dana Nguyen,Dana Nguyen,"1097 Santos Springs Suite 264
New Michelleborough, WY 51884",Nepal,University of Washington,grad_postgrad,Yes,YES,72,
15,Cheryl Bradley,Cheryl Bradley,"5100 Scott Burg
East Clayton, SC 66353",USA,University of Washington,grad_postgrad,Yes,YES,49,
16,Walter Pratt,Walter Pratt,"412 Snow Manors Apt. 161
South Kimtown, NV 57004",USA,University of Washington,grad_postgrad,No,YES,50,50.0
17,Bobby Flores,Bobby Flores,"5415 David Square
West Michaeltown, IN 48447",Uganda,University of Washington,Industry,Yes,YES,62,
18,Tasha Rodriguez,Tasha Rodriguez,"03104 Norris Rapids
Port Donald, DE 62982",Uganda,University of Washington,grad_postgrad,Yes,NO,63,
19,Michelle Kelley,Michelle Kelley,"03557 Phillips Wells Suite 291
New Beverlyburgh, FL 16915",Uganda,University of Washington,Postdoc,Yes,NO,66,
20,Kimberly Maynard,Kimberly Maynard,"332 Watson Shore Apt. 290
Millerland, MT 39742",Czech Republic,University of Washington,Research Staff,Yes,YES,76,
21,Laurie Wallace,Laurie Wallace,"645 John Roads
Danahaven, MS 54060",UK,University of Washington,grad_postgrad,No,YES,44,44.0
22,Janice Johnston,Janice Johnston,"3547 Stephanie Underpass Apt. 418
Port Jacqueline, HI 55774",USA,University of Washington,undergrad ,,YES,10,
23,Collin Lopez,Collin Lopez,"5825 Welch Corners
Fischerport, UT 59363",USA,University of Washington,grad_postgrad,No,YES,54,54.0
24,Mary Alvarez,Mary Alvarez,"41489 Roger Terrace
Davisfort, IN 71770",USA,Not UW,Industry,Yes,NO,67,67.0
25,Peter Mcdowell,Peter Mcdowell,"014 Aaron Locks Suite 714
Justinborough, CO 05147",USA,Not UW,Tribal Government,No,YES,48,48.0
26,Sarah Villanueva,Sarah Villanueva,"8518 Pamela Track Apt. 164
Aprilshire, SC 28062",INDIA,Not UW,Government,Yes,YES,71,
27,Kimberly Myers,Kimberly Myers,"864 Ramos Port Apt. 211
Moralesmouth, OH 88090",USA,Not UW,grad_postgrad,Yes,YES,39,39.0
28,Desiree Cain,Desiree Cain,"637 Neal Island Suite 074
Lake Tyler, RI 28775",USA,University of Washington,Faculty,No,YES,36,36.0
29,Stephanie Lawrence,Stephanie Lawrence,"0811 Smith Canyon Apt. 904
Jessicabury, WV 75585",USA,University of Washington,grad_postgrad,No,YES,5,
30,Lauren Hayes,Lauren Hayes,"7562 Fisher Spur
Hernandezberg, MD 17438",Spain,University of Washington,Research Staff,Yes,YES,34,34.0
31,Whitney Stark,Whitney Stark,"5667 Blair Underpass
South Shelby, VT 07027",USA,Not UW,Research Staff,Yes,YES,60,60.0
32,Angela Salazar,Angela Salazar,"PSC 0312, Box 5023
APO AP 39498",USA,University of Washington,Research Staff,Yes,YES,41,41.0
33,Mr. Ryan Sanchez,Mr. Ryan Sanchez,"6708 Carpenter Overpass Suite 735
Bobbyton, MI 01008",Canada,Not UW,grad_postgrad,Yes,YES,47,
34,Autumn Robinson,Autumn Robinson,"16396 Shawn Junction
New Nicolemouth, ND 60236",USA,Not UW,Industry,Yes,NO,13,13.0
