col0,col1,col2,col3,col4
"PSC 0312, Box 5023
APO AP 39498",1989-11-11,"In est 'risus, auctor sed, tristique in, tempus sit amet, sem. Fusce consequat.",64574473047,high-level
"6708 Carpenter Overpass Suite 735
Bobbyton, MI 01008",1989-03-05,Pellentesque ultrices mattis odio.,75531015353,mobile
"16396 Shawn Junction
New Nicolemouth, ND 60236",1989-12-30,Morbi a ipsum. Integer a nibh. In quis justo.,16371407508,Re-engineered
"PSC 4080, Box 3513
APO AP 45818",0629-03-03,Suspendisse potenti.,21468788926,Grass-roots
"4486 Olson Well
North Kevin, CA 01707",1989-04-08,"Morbi quis tortor id nulla ultrices aliquet. Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo.",62931646367,fault-tolerant
"67771 Christopher Courts Apt. 637
Port Ronaldfurt, HI 33233",1989-04-18,"Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam.",63271348718,Team-oriented
"5561 Bishop Turnpike
Lake Kenneth, NY 79756",1989-03-20,Sed vel enim sit amet nunc viverra dapibus. Nulla suscipit ligula in lacus.,41056175169,portal
"3019 Gerald Mall Apt. 340
Trevinoville, SD 36216",1989-12-13,"Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui. Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc.",72882384431,intermediate
"84331 Leonard Fort Suite 749
East Lisa, NY 43477",1989-01-14,Morbi ut odio.,69043821394,local area network
"62281 Kathy Tunnel
Hudsonborough, VA 17819",1989-02-03,"Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem. Fusce consequat.",28396220507,upward-trending
"9927 Christina Burg Suite 774
East Angelaburgh, NM 97149",1989-05-23,Phasellus sit amet erat. Nulla tempus. Vivamus in felis eu sapien cursus vestibulum.,83344513307,grid-enabled
"142 Warner View Suite 460
North Leslie, IA 45480",1989-07-06,"Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl. Aenean lectus. Pellentesque eget nunc.",64890419671,background
"5240 Berry Centers
West Andrew, AR 03720",1903-04-16,Quisque ut erat. Curabitur gravida nisi at nibh. In hac habitasse platea dictumst.,23005580487,challenge
"51056 Patricia Forge
Grahamstad, HI 85576",1989-11-07,Pellentesque at nulla. Suspendisse potenti. Cras in purus eu magna vulputate luctus.,27052074771,coherent
"0648 Malone Port Apt. 662
New Devonhaven, VA 92199",1989-02-13,Cras pellentesque volutpat dui.,14800371520,neutral
"23028 Jennifer Meadow Apt. 972
West Matthewfurt, SC 05261",1989-07-07,Aliquam erat volutpat. In congue.,75569924500,Programmable
"2738 Martin Terrace Suite 547
Smithhaven, LA 72649",1989-09-29,"Nulla ac enim. In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem. Duis aliquam convallis nunc.",37349256497,encompassing
"984 Stephen Stravenue
South Michaelton, KY 97488",1989-03-19,Suspendisse potenti.,12403580562,knowledge base
"Unit 4943 Box 8856
DPO AA 27891",1989-09-29,Phasellus sit amet erat.,40139478003,dynamic
"98522 Mathis Viaduct Apt. 909
West Michael, LA 42837",1989-12-21,Cras pellentesque volutpat dui.,76657531985,solution
