col0,col1,col2
0000000000000000000c,2017-02-15,3
0000000000000000000a,2017-02-16,4
00000000000000000006,2017-01-30,2
00000000000000000005,2017-01-26,5
00000000000000000003,2017-02-14,0
0000000000000000000b,2017-01-18,1
00000000000000000008,2017-02-02,3
0000000000000000000d,2017-01-16,4
0000000000000000000f,2017-01-12,2
00000000000000000004,2017-02-17,5
00000000000000000009,2017-02-13,0
00000000000000000002,2017-01-11,1
0000000000000000000e,2017-02-10,3
00000000000000000001,2017-01-09,4
00000000000000000007,2017-01-27,2
0000000000000000000c,2017-01-25,5
0000000000000000000a,2017-02-07,0
00000000000000000006,2017-01-28,1
00000000000000000005,2017-01-29,3
00000000000000000003,2017-01-22,4
0000000000000000000b,2017-01-17,2
00000000000000000008,2017-02-09,5
0000000000000000000d,2017-02-11,0
0000000000000000000f,2017-02-01,1
00000000000000000004,2017-02-05,3
00000000000000000009,2017-01-14,4
00000000000000000002,2017-01-23,2
0000000000000000000e,2017-01-24,5
00000000000000000001,2017-01-31,0
00000000000000000007,2017-01-19,1
0000000000000000000c,2017-02-06,3
0000000000000000000a,2017-01-21,4
00000000000000000006,2017-01-10,2
00000000000000000005,2017-02-03,5
00000000000000000003,2017-01-15,0
0000000000000000000b,2017-02-12,1
00000000000000000008,2017-01-08,3
0000000000000000000d,2017-01-20,4
0000000000000000000f,2017-02-08,2
00000000000000000004,2017-02-04,5
00000000000000000009,2017-01-07,0
00000000000000000002,2017-01-13,1
0000000000000000000e,2017-02-15,3
00000000000000000001,2017-02-16,4
00000000000000000007,2017-01-30,2
0000000000000000000c,2017-01-26,5
0000000000000000000a,2017-02-14,0
00000000000000000006,2017-01-18,1
00000000000000000005,2017-02-02,3
00000000000000000003,2017-01-16,4
0000000000000000000b,2017-01-12,2
00000000000000000008,2017-02-17,5
0000000000000000000d,2017-02-13,0
0000000000000000000f,2017-01-11,1
00000000000000000004,2017-02-10,3
00000000000000000009,2017-01-09,4
00000000000000000002,2017-01-27,2
0000000000000000000e,2017-01-25,5
00000000000000000001,2017-02-07,0
00000000000000000007,2017-01-28,1
0000000000000000000c,2017-01-29,3
0000000000000000000a,2017-01-22,4
00000000000000000006,2017-01-17,2
00000000000000000005,2017-02-09,5
00000000000000000003,2017-02-11,0
0000000000000000000b,2017-02-01,1
00000000000000000008,2017-02-05,3
0000000000000000000d,2017-01-14,4
0000000000000000000f,2017-01-23,2
00000000000000000004,2017-01-24,5
00000000000000000009,2017-01-31,0
00000000000000000002,2017-01-19,1
0000000000000000000e,2017-02-06,3
00000000000000000001,2017-01-21,4
00000000000000000007,2017-01-10,2
0000000000000000000c,2017-02-03,5
0000000000000000000a,2017-01-15,0
00000000000000000006,2017-02-12,1
00000000000000000005,2017-01-08,3
00000000000000000003,2017-01-20,4
0000000000000000000b,2017-02-08,2
00000000000000000008,2017-02-04,5
0000000000000000000d,2017-01-07,0
0000000000000000000f,2017-01-13,1
00000000000000000004,2017-02-15,3
00000000000000000009,2017-02-16,4
00000000000000000002,2017-01-30,2
0000000000000000000e,2017-01-26,5
00000000000000000001,2017-02-14,0
00000000000000000007,2017-01-18,1
0000000000000000000c,2017-02-02,3
0000000000000000000a,2017-01-16,4
00000000000000000006,2017-01-12,2
00000000000000000005,2017-02-17,5
00000000000000000003,2017-02-13,0
0000000000000000000b,2017-01-11,1
00000000000000000008,2017-02-10,3
0000000000000000000d,2017-01-09,4
0000000000000000000f,2017-01-27,2
00000000000000000004,2017-01-25,5
00000000000000000009,2017-02-07,0
00000000000000000002,2017-01-28,1
0000000000000000000e,2017-01-29,3
00000000000000000001,2017-01-22,4
00000000000000000007,2017-01-17,2
0000000000000000000c,2017-02-09,5
0000000000000000000a,2017-02-11,0
00000000000000000006,2017-02-01,1
00000000000000000005,2017-02-05,3
00000000000000000003,2017-01-14,4
0000000000000000000b,2017-01-23,2
00000000000000000008,2017-01-24,5
0000000000000000000d,2017-01-31,0
0000000000000000000f,2017-01-19,1
00000000000000000004,2017-02-06,3
00000000000000000009,2017-01-21,4
00000000000000000002,2017-01-10,2
0000000000000000000e,2017-02-03,5
00000000000000000001,2017-01-15,0
00000000000000000007,2017-02-12,1
