col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10
1,55,1,60416,7,946585109,1,2014/4/30 23:33,2014/4/30 23:33,2014/4/30 23:33,
2,10,1,20558,5,653548180,1,2006/3/22 4:03,2006/3/22 4:03,2006/3/22 4:03,
3,49,13,69011,31,928772431,1,2013/4/28 10:36,2013/4/28 10:36,2013/4/28 10:36,
4,32,3,45882,37,657821435,1,2008/2/21 1:57,2008/2/21 1:57,2008/2/21 1:57,
5,59,3,90180,57,451203301,1,2016/7/17 22:56,2016/7/17 22:56,2016/7/17 22:56,
6,34,3,57305,87,320135349,1,2004/9/2 20:37,2004/9/2 20:37,2004/9/2 20:37,
7,56,2,95469,68,213598452,1,2006/6/7 3:43,2006/6/7 3:43,2006/6/7 3:43,
8,61,2,76926,30,245585533,1,2019/5/11 0:36,2019/5/11 0:36,2019/5/11 0:36,
9,42,2,24090,54,375639295,1,2018/5/2 13:52,2018/5/2 13:52,2018/5/2 13:52,
10,59,9,42699,41,642619912,1,2013/12/8 2:40,2013/12/8 2:40,2013/12/8 2:40,
11,55,9,49357,80,21150453,1,2007/11/21 18:14,2007/11/21 18:14,2007/11/21 18:14,
12,32,9,54666,50,397934776,1,2000/7/12 0:00,2000/7/12 0:00,2000/7/12 0:00,
13,39,9,84461,86,288222318,1,2014/2/10 18:40,2014/2/10 18:40,2014/2/10 18:40,
14,28,9,34479,68,83641154,1,2017/12/15 19:34,2017/12/15 19:34,2017/12/15 19:34,
15,72,9,28748,19,87742453,1,2001/10/27 2:37,2001/10/27 2:37,2001/10/27 2:37,
16,46,9,79980,96,655644501,1,2010/7/22 12:15,2010/7/22 12:15,2010/7/22 12:15,
17,70,9,34289,64,570180278,1,2002/2/28 8:33,2002/2/28 8:33,2002/2/28 8:33,
18,78,3,54672,40,669218455,1,2000/4/28 3:34,2000/4/28 3:34,2000/4/28 3:34,
19,4,5,78061,96,615432112,1,2014/4/22 20:52,2014/4/22 20:52,2014/4/22 20:52,
20,57,5,57540,76,660565975,1,2009/5/4 18:36,2009/5/4 18:36,2009/5/4 18:36,
21,47,5,32847,99,125686723,1,2008/2/7 1:46,2008/2/7 1:46,2008/2/7 1:46,
22,74,5,51765,45,887976466,1,2012/10/15 17:46,2012/10/15 17:46,2012/10/15 17:46,
23,13,4,76148,38,84526099,1,2009/9/22 17:51,2009/9/22 17:51,2009/9/22 17:51,
24,80,4,62453,4,648777075,1,2009/11/18 20:17,2009/11/18 20:17,2009/11/18 20:17,
25,41,4,59985,98,604892371,1,2012/3/31 21:53,2012/3/31 21:53,2012/3/31 21:53,
26,6,2,46888,71,358947611,1,2007/1/26 12:54,2007/1/26 12:54,2007/1/26 12:54,
27,98,6,52971,62,699181072,1,2002/4/22 16:03,2002/4/22 16:03,2002/4/22 16:03,
28,92,6,87501,43,214078563,1,2007/2/10 4:18,2007/2/10 4:18,2007/2/10 4:18,
29,27,8,92993,82,58949694,1,2015/7/17 6:47,2015/7/17 6:47,2015/7/17 6:47,
30,13,7,56796,2,825708174,1,2008/10/10 7:24,2008/10/10 7:24,2008/10/10 7:24,
31,90,7,28551,93,745806521,1,2017/3/13 9:15,2017/3/13 9:15,2017/3/13 9:15,
32,39,7,64961,26,510266132,1,2007/12/28 12:37,2007/12/28 12:37,2007/12/28 12:37,
33,47,7,77099,39,142028708,1,2002/8/19 3:52,2002/8/19 3:52,2002/8/19 3:52,
34,24,8,72673,55,779597527,1,2011/7/3 2:57,2011/7/3 2:57,2011/7/3 2:57,
35,82,9,27976,78,336754611,1,2019/8/10 11:27,2019/8/10 11:27,2019/8/10 11:27,
36,36,9,67359,2,778804807,1,2006/1/29 13:12,2006/1/29 13:12,2006/1/29 13:12,
37,62,9,61838,55,701956220,1,2017/10/25 20:56,2017/10/25 20:56,2017/10/25 20:56,
38,11,10,31231,30,15690562,1,2008/5/29 6:24,2008/5/29 6:24,2008/5/29 6:24,
39,18,10,48610,8,465219308,1,2001/12/11 13:58,2001/12/11 13:58,2001/12/11 13:58,
40,73,10,54696,41,888349336,1,2003/6/11 15:01,2003/6/11 15:01,2003/6/11 15:01,
41,7,11,70102,92,526136480,1,2005/8/31 19:51,2005/8/31 19:51,2005/8/31 19:51,
42,5,11,72084,18,213006020,1,2008/7/12 4:42,2008/7/12 4:42,2008/7/12 4:42,
43,31,11,81536,51,585433107,1,2004/8/29 9:46,2004/8/29 9:46,2004/8/29 9:46,
44,37,12,48045,50,487524196,1,2014/9/24 8:43,2014/9/24 8:43,2014/9/24 8:43,
45,57,12,24833,84,519665486,1,2005/1/7 14:30,2005/1/7 14:30,2005/1/7 14:30,
46,87,11,34958,77,733657725,1,2005/3/14 6:35,2005/3/14 6:35,2005/3/14 6:35,
47,68,12,63991,71,562620461,1,2009/4/25 4:30,2009/4/25 4:30,2009/4/25 4:30,
48,30,11,72876,80,784160975,1,2010/12/20 18:01,2010/12/20 18:01,2010/12/20 18:01,
49,54,10,47708,24,854309838,1,2009/8/12 6:35,2009/8/12 6:35,2009/8/12 6:35,
50,41,9,73712,87,642256928,1,2015/9/4 16:54,2015/9/4 16:54,2015/9/4 16:54,
