col0,col1,col2,col3,col4,col5,col6,col7,col8,col9
1,PP18-0602,1,,PP18-0602,,PP18-0602,,1,1
2,PP18-0603,1,,PP18-0603,,PP18-0603,,1,1
3,PP18-0604,1,,PP18-0604,,PP18-0604,,1,1
4,PP18-0605,1,,PP18-0605,,PP18-0605,,1,1
5,PP18-0606,1,,PP18-0606,,PP18-0606,,1,1
6,PP18-0607,1,,PP18-0607,,PP18-0607,,1,1
7,PP18-0608,1,,PP18-0608,,PP18-0608,,1,1
8,PP18-0609,1,,PP18-0609,,PP18-0609,,1,1
9,PP18-0610,1,,PP18-0610,,PP18-0610,,1,1
10,PP18-0611,1,,PP18-0611,,PP18-0611,,1,1
11,PP18-0612,1,,PP18-0612,,PP18-0612,,1,1
12,PP18-0613,1,,PP18-0613,,PP18-0613,,1,1
13,PP18-0614,1,,PP18-0614,,PP18-0614,,1,1
14,PP18-0615,1,,PP18-0615,,PP18-0615,,1,1
15,PP18-0616,1,,PP18-0617,,PP18-0616,,0,1
16,PP18-0617,0,,,,PP18-0617,,0,1
17,PP18-0618,1,,PP18-0618,,PP18-0618,,1,1
18,PP18-0619,1,,PP18-0619,,PP18-0619,,1,1
19,PP18-0620,1,,PP18-0620,,PP18-0620,,1,1
20,PP18-0621,1,,PP18-0621,,PP18-0621,,1,1
21,PP18-0622,1,,PP18-0622,,PP18-0622,,1,1
22,PP18-0623,1,,PP18-0623,,PP18-0623,,1,1
23,PP18-0624,0,,,,PP18-0624,,0,1
24,PP18-0625,1,,PP18-0625,,PP18-0625,,1,1
25,PP18-0641,1,,PP18-0641,,PP18-0641,,1,1
26,PP18-0642,1,,PP18-0642,,PP18-0642,,1,1
27,PP18-0643,1,,PP18-0643,,PP18-0643,,1,1
28,PP18-0644,1,,PP18-0644,,PP18-0644,,1,1
29,PP18-0645,1,,PP18-0645,,PP18-0645,,1,1
30,PP18-0646,1,,PP18-0646,,PP18-0646,,1,1
31,PP18-0647,1,,PP18-0647,,PP18-0647,,1,1
32,PP18-0648,1,,PP18-0648,,PP18-0648,,1,1
33,PP18-0649,1,,PP18-0649,,PP18-0649,,1,1
34,PP18-0650,1,,PP18-0650,,PP18-0650,,1,1
35,PP18-0651,1,,PP18-0651,,PP18-0651,,1,1
36,PP18-0652,1,,PP18-0652,,PP18-0652,,1,1
37,PP18-0653,1,,PP18-0653,,PP18-0653,,1,1
38,PP18-0654,1,,PP18-0654,,PP18-0654,,1,1
39,PP18-0655,1,,PP18-0655,,PP18-0655,,1,1
40,PP18-0656,1,,PP18-0656,,PP18-0656,,1,1
41,PP18-0657,1,,PP18-0657,,PP18-0657,,1,1
42,PP18-0658,1,,PP18-0658,,PP18-0658,,1,1
43,PP18-0659,1,,PP18-0659,,PP18-0659,,1,1
44,PP18-0660,1,,PP18-0660,,PP18-0660,,1,1
45,PP18-0661,1,,PP18-0661,,PP18-0661,,1,1
46,PP18-0662,1,,PP18-0662,,PP18-0662,,1,1
47,PP18-0663,1,,PP18-0663,,PP18-0663,,1,1
48,PP18-0664,1,,PP18-0664,,PP18-0664,,1,1
49,PP18-0665,1,,PP18-0665,,PP18-0665,,1,1
50,PP18-0666,1,,PP18-0666,,PP18-0666,,1,1
51,PP18-0667,1,,PP18-0667,,PP18-0667,,1,1
52,PP18-0687,1,,PP18-0687,,PP18-0687,,1,1
53,PP18-0688,1,,PP18-0688,,PP18-0688,,1,1
54,PP18-0689,1,,PP18-0689,,PP18-0689,,1,1
55,PP18-0690,1,,PP18-0690,,PP18-0690,,1,1
56,PP18-0691,1,,PP18-0691,,PP18-0691,,1,1
57,PP18-0692,1,,PP18-0692,,PP18-0692,,1,1
58,PP18-0693,1,,PP18-0693,,PP18-0693,,1,1
59,PP18-0694,1,,PP18-0694,,PP18-0694,,1,1
60,PP18-0695,1,,PP18-0695,,PP18-0695,,1,1
61,PP18-0696,1,,PP18-0696,,PP18-0696,,1,1
62,PP18-0697,1,,PP18-0697,,PP18-0697,,1,1
63,PP18-0698,1,,PP18-0698,,PP18-0698,,1,1
64,PP18-0699,1,,PP18-0699,,PP18-0699,,1,1
65,PP18-0700,1,,PP18-0700,,PP18-0700,,1,1
66,PP18-0701,1,,PP18-0701,,PP18-0701,,1,1
